msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004799,E07000091,8080,179014,12,3788,0.0031678986272439284,25.59662090813094,female,0-4,177,0.021905940594059405,6.939579913640783e-05
E02004799,E07000091,8080,179014,12,3788,0.0031678986272439284,25.59662090813094,male,0-4,201,0.024876237623762378,7.88053990193106e-05
E02004798,E07000091,6219,179014,14,2606,0.005372217958557176,33.40982348426708,female,0-4,185,0.029747547837272872,0.000159810310714436
E02004798,E07000091,6219,179014,14,2606,0.005372217958557176,33.40982348426708,male,0-4,189,0.030390738060781478,0.00016326566878393733
E02004796,E07000091,9790,179014,15,3794,0.003953610964681075,38.705851344227725,female,0-4,189,0.01930541368743616,7.632609523235171e-05
E02004796,E07000091,9790,179014,15,3794,0.003953610964681075,38.705851344227725,male,0-4,181,0.018488253319713994,7.309536104262253e-05
E02004801,E07000091,7802,179014,18,2848,0.006320224719101123,49.31039325842696,female,0-4,100,0.01281722635221738,8.10077508215986e-05
E02004801,E07000091,7802,179014,18,2848,0.006320224719101123,49.31039325842696,male,0-4,85,0.010894642399384773,6.885658819835881e-05
E02004260,E06000059,9217,369485,37,3758,0.009845662586482172,90.74747205960618,female,0-4,293,0.031789085385700334,0.000312984608640477
E02004260,E06000059,9217,369485,37,3758,0.009845662586482172,90.74747205960618,male,0-4,260,0.028208744710860368,0.00027773378241134476
E02004266,E06000059,8560,369485,11,3478,0.0031627372052903968,27.073030477285798,female,0-4,272,0.03177570093457944,0.00010049819156997523
E02004266,E06000059,8560,369485,11,3478,0.0031627372052903968,27.073030477285798,male,0-4,271,0.031658878504672895,0.00010012871292449736
E02004790,E07000091,7880,179014,10,3943,0.00253613999492772,19.98478316003043,female,0-4,218,0.02766497461928934,7.016224859063997e-05
E02004790,E07000091,7880,179014,10,3943,0.00253613999492772,19.98478316003043,male,0-4,234,0.02969543147208122,7.531177142298052e-05
E02003186,E06000058,9172,388358,11,4072,0.0027013752455795677,24.777013752455794,female,0-4,324,0.03532490187527257,9.542581547838857e-05
E02003186,E06000058,9172,388358,11,4072,0.0027013752455795677,24.777013752455794,male,0-4,348,0.03794156127344091,0.00010249439440271365
E02003199,E06000058,9168,388358,8,4363,0.0018336007334402934,16.81045152418061,female,0-4,247,0.02694153577661431,4.94000197600079e-05
E02003199,E06000058,9168,388358,8,4363,0.0018336007334402934,16.81045152418061,male,0-4,256,0.027923211169284468,5.12000204800082e-05
E02004253,E06000059,9111,369485,9,4675,0.0019251336898395723,17.53989304812834,female,0-4,160,0.017561189770606958,3.380763806106152e-05
E02004253,E06000059,9111,369485,9,4675,0.0019251336898395723,17.53989304812834,male,0-4,153,0.016792887718142906,3.2328553895890084e-05
E02004250,E06000059,7742,369485,8,4501,0.001777382803821373,13.76049766718507,female,0-4,187,0.024153965383621804,4.293084271694611e-05
E02004250,E06000059,7742,369485,8,4501,0.001777382803821373,13.76049766718507,male,0-4,176,0.02273314389046758,4.0405499027713985e-05
E02003207,E06000058,7366,388358,25,3648,0.006853070175438596,50.4797149122807,female,0-4,299,0.040591908770024436,0.00027817919935597886
E02003207,E06000058,7366,388358,25,3648,0.006853070175438596,50.4797149122807,male,0-4,293,0.0397773554167798,0.0002725970080645545
E02003175,E06000058,9086,388358,9,4125,0.002181818181818182,19.824,female,0-4,311,0.03422848338102576,7.468032737678347e-05
E02003175,E06000058,9086,388358,9,4125,0.002181818181818182,19.824,male,0-4,345,0.037970504072198985,8.284473615752506e-05
E02003211,E06000058,8820,388358,9,4339,0.0020742106476146576,18.29453791196128,female,0-4,121,0.013718820861678005,2.845572430401061e-05
E02003211,E06000058,8820,388358,9,4339,0.0020742106476146576,18.29453791196128,male,0-4,142,0.016099773242630386,3.3394321084045506e-05
E02003208,E06000058,11129,388358,9,5424,0.00165929203539823,18.466261061946902,female,0-4,379,0.034055171174409204,5.650747429382058e-05
E02003208,E06000058,11129,388358,9,5424,0.00165929203539823,18.466261061946902,male,0-4,335,0.03010153652619283,4.994723981116067e-05
E02004795,E07000091,8689,179014,16,2583,0.006194347657762292,53.82268679829655,female,0-4,164,0.01887443894579353,0.00011691483667545354
E02004795,E07000091,8689,179014,16,2583,0.006194347657762292,53.82268679829655,male,0-4,147,0.01691794222580274,0.00010479561580055897
E02004797,E07000091,8087,179014,18,2612,0.006891271056661562,55.72970903522205,female,0-4,250,0.030913812291331767,0.00021303545989432305
E02004797,E07000091,8087,179014,18,2612,0.006891271056661562,55.72970903522205,male,0-4,257,0.031779399035489056,0.00021900045277136409
E02004793,E07000091,7494,179014,11,2305,0.004772234273318872,35.76312364425163,female,0-4,155,0.02068321323725647,9.870513909319791e-05
