ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
E06000023,459252,8,175979,4.5459969655470256e-05,20.877581984214025,female,0-4,14460,0.03148598155261164,1.4313517659544215e-06
E06000023,459252,8,175979,4.5459969655470256e-05,20.877581984214025,male,0-4,15340,0.03340214087254927,1.5184603104938327e-06
E06000024,212834,8,92090,8.687153871212943e-05,18.489217070257357,female,0-4,5701,0.026786133794412546,2.326952658869588e-06
E06000024,212834,8,92090,8.687153871212943e-05,18.489217070257357,male,0-4,6030,0.028331939445765245,2.4612391743525023e-06
E06000026,263070,418,96546,0.00432954239429909,1138.9727176682618,female,0-4,7423,0.028216824419356065,0.0001221659375560959
E06000026,263070,418,96546,0.00432954239429909,1138.9727176682618,male,0-4,7885,0.029973010985669214,0.00012976942174724722
E06000040,150140,9,59356,0.00015162746815823168,22.765348069276904,female,0-4,4218,0.028093779139469827,4.259788601914355e-06
E06000040,150140,9,59356,0.00015162746815823168,22.765348069276904,male,0-4,4525,0.03013853736512588,4.5698301146663e-06
E06000052,561349,159131,216878,0.733735095307039,411881.462015511,female,0-4,14014,0.024964861432014665,0.0183175949821463
E06000052,561349,159131,216878,0.733735095307039,411881.462015511,male,0-4,14773,0.026316961462476997,0.01930967822686223
E06000053,2259,634,707,0.8967468175388967,2025.7510608203677,female,0-4,63,0.027888446215139442,0.025008875389530984
E06000053,2259,634,707,0.8967468175388967,2025.7510608203677,male,0-4,46,0.02036299247454626,0.018260448697117862
E06000054,496043,16,182975,8.74436398415084e-05,43.37580543790135,female,0-4,13453,0.027120632687085595,2.371526836963353e-06
E06000054,496043,16,182975,8.74436398415084e-05,43.37580543790135,male,0-4,14233,0.028693077011468764,2.509027092135539e-06
E07000040,142265,20,57579,0.0003473488598273676,49.41558554334045,female,0-4,3188,0.022408884827610446,7.783700594873285e-06
E07000040,142265,20,57579,0.0003473488598273676,49.41558554334045,male,0-4,3364,0.02364601272273574,8.213415558705688e-06
E07000041,128916,9,45583,0.00019744202882653622,25.453436588201743,female,0-4,3126,0.024248347761332962,4.7876429776889775e-06
E07000041,128916,9,45583,0.00019744202882653622,25.453436588201743,male,0-4,3347,0.025962642340749013,5.126116777455217e-06
E07000043,95440,12,41528,0.00028896166441918705,27.57850125216721,female,0-4,2339,0.024507544006705784,7.081740707004176e-06
E07000043,95440,12,41528,0.00028896166441918705,27.57850125216721,male,0-4,2556,0.026781223805532273,7.73874700602936e-06
E07000044,85340,64,30820,0.0020765736534717714,177.21479558728097,female,0-4,1762,0.020646824466838527,4.287465171569324e-05
E07000044,85340,64,30820,0.0020765736534717714,177.21479558728097,male,0-4,1799,0.021080384344973047,4.377497073582982e-05
E07000045,131437,9,56221,0.00016008253143843048,21.04076768467299,female,0-4,3067,0.023334373121723716,3.735425518854404e-06
E07000045,131437,9,56221,0.00016008253143843048,21.04076768467299,male,0-4,3258,0.024787540799013977,3.968052279239533e-06
E07000046,67821,48,28763,0.0016688106247609777,113.18040538191427,female,0-4,1552,0.02288376756461863,3.8188674446396214e-05
E07000046,67821,48,28763,0.0016688106247609777,113.18040538191427,male,0-4,1688,0.02488904616564191,4.15351046813897e-05
E07000047,55329,45,20807,0.002162733695390974,119.6618926322872,female,0-4,1226,0.022158361799418026,4.792263569826554e-05
E07000047,55329,45,20807,0.002162733695390974,119.6618926322872,male,0-4,1293,0.02336930000542211,5.054157255942687e-05
E07000082,118130,10,39652,0.0002521940885705639,29.79168768284071,female,0-4,2928,0.02478625243375942,6.250946341611877e-06
E07000082,118130,10,39652,0.0002521940885705639,29.79168768284071,male,0-4,2988,0.02529416744264793,6.379039504349826e-06
E07000189,167216,17,54242,0.0003134102724825781,52.407212123446776,female,0-4,4424,0.026456798392498326,8.291832393209535e-06
E07000189,167216,17,54242,0.0003134102724825781,52.407212123446776,male,0-4,4437,0.026534542149076645,8.316198085142564e-06
E07000246,152288,8,6900,0.0011594202898550724,176.56579710144928,female,0-4,3779,0.024814824542971212,2.877081106431445e-05
