year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2012,E06000006,107000,67,60645,0.0011047901723142,118.21254843762884,115190,0.000581647712475
2012,E06000007,174825,774,82177,0.0094186937951008,1646.6231427285006,115190,0.0067193332754579
2012,E06000008,121888,213,62605,0.0034022841626068,414.6976120118201,115190,0.0018491188471221
2012,E06000009,122973,341,66746,0.0051089203847421,628.2592664728973,115190,0.0029603264172237
2012,E06000049,323740,356,153305,0.0023221682267375,751.7787417240141,115190,0.0030905460543449
2012,E06000050,287140,76,137440,0.0005529685681024,158.77939464493596,115190,0.0006597794947478
2012,E07000026,84603,75,38423,0.0019519558597714,165.14132160424745,115190,0.0006510981856063
2012,E07000027,59605,461,33555,0.0137386380569214,818.8915213828043,115190,0.0040020835141939
2012,E07000029,61561,183,30456,0.0060086682427107,369.8996256895193,115190,0.0015886795728795
2012,E07000030,46708,68,20574,0.0033051424127539,154.37659181491202,115190,0.0005903290216164
2012,E07000031,92344,583,43808,0.0133080715850986,1228.920562454346,115190,0.005061203229447
2012,E07000037,79262,78,37389,0.0020861750782315,165.35440905079034,115190,0.0006771421130306
2012,E07000117,73824,169,39396,0.0042897756117372,316.6883947608894,115190,0.0014671412448997
2012,E07000118,94099,1802,43299,0.0416175893207695,3916.173537495092,115190,0.0156437190728361
2012,E07000119,67306,331,34630,0.0095581865434594,643.3233034940803,115190,0.0028735133258095
2012,E07000120,67848,120,35197,0.0034093814813762,231.31971474841603,115190,0.0010417570969702
2012,E07000121,122480,320,58256,0.0054929964295523,672.7822026915683,115190,0.0027780189252539
2012,E07000122,75413,101,38227,0.0026421115965155,199.2495618280273,115190,0.0008768122232832
2012,E07000123,119904,280,55817,0.0050163928552233,601.4855689126969,115190,0.0024307665595971
2012,E07000124,50207,197,21032,0.0093666793457588,470.2728699125143,115190,0.0017102179008594
2012,E07000125,58333,189,30334,0.0062306322937957,363.451473593987,115190,0.0016407674277281
2012,E07000126,94276,613,43179,0.0141967159962018,1338.4095972579264,115190,0.0053216425036895
2012,E07000127,96475,4294,50823,0.0844893060228636,8151.105798555773,115190,0.0372775414532511
2012,E07000128,95364,361,47092,0.0076658455788668,731.0456977830629,115190,0.003133952600052
2012,E07000163,49012,15,22982,0.0006526847097728,31.989382995387697,115190,0.0001302196371212
2012,E08000001,235726,3172,112874,0.0281021315803462,6624.403068908695,115190,0.0275371125965795
2012,E08000002,157851,491,77482,0.0063369556800289,1000.2947910482436,115190,0.0042625227884364
2012,E08000003,432176,151,202390,0.0007460842927022,322.43972528286974,115190,0.0013108776803541
2012,E08000004,187471,275,92566,0.0029708532290473,556.9488257027418,115190,0.00238736001389
2012,E08000005,178301,520,90673,0.0057348935184674,1022.5372492362668,115190,0.0045142807535376
2012,E08000006,201508,1321,103999,0.0127020452119731,2559.563726574294,115190,0.0114680093758138
2012,E08000007,243617,120,126590,0.0009479421755272,230.93482897543248,115190,0.0010417570969702
