year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2012,E06000034,133030,27,54562,0.0004948498955316886,65.82988160258057,120847,0.00022342300594967193
2012,E06000035,227517,78091,99850,0.7820831246870306,177937.20627941913,120847,0.6461972576894751
2012,E07000065,131798,8,57145,0.00013999475019686766,18.45102808644676,120847,6.619940917027314e-05
2012,E07000105,101578,68,40317,0.0016866334300667213,171.3248505593174,120847,0.0005626949779473217
2012,E07000106,134775,215,53795,0.003996653964123059,538.6490380146853,120847,0.001779109121451091
2012,E07000107,83285,1675,34845,0.04807002439374372,4003.5119816329457,120847,0.013860501295025942
2012,E07000109,86789,3091,36840,0.08390336590662324,7281.889223669926,120847,0.02557779671816429
2012,E07000110,134760,2870,50236,0.057130344772672974,7698.8852615654105,120847,0.023749038039835496
2012,E07000111,99237,772,34701,0.022247197487104117,2207.7451370277513,120847,0.006388242984931359
2012,E07000113,117340,31054,52223,0.5946422074564847,69775.31662294392,120847,0.25696955654670783
2012,E07000114,116775,60,54304,0.00110489098408957,129.02364466705953,120847,0.0004964955687770487
2012,E07000115,103667,2121,38784,0.0546875,5669.2890625,120847,0.017551118356268672
2012,E07000116,98459,158,37771,0.004183103439146435,411.8641815149189,120847,0.0013074383311128947
2012,E09000004,198445,613,38211,0.016042500850540417,3183.554081285494,120847,0.0050725297276721796
2012,E09000006,267227,16,38388,0.00041679691570282383,111.37938939251848,120847,0.00013239881834054628
2012,E09000011,215316,8,35046,0.00022827141471209268,49.150487930148955,120847,6.619940917027314e-05
2013,E06000034,133903,25,56824,0.000439954948613262,58.91128748416161,123340,0.0002026917463920869
2013,E06000035,229465,79454,102030,0.7787317455650299,178691.67999607962,123340,0.6441868007134749
2013,E07000065,133323,24,58801,0.00040815632387204297,54.416625567592384,123340,0.00019458407653640344
2013,E07000105,102749,92,43223,0.002128496402378364,218.70087684797448,123340,0.0007459056267228798
2013,E07000106,136403,214,56422,0.003792846761901386,517.3556768636348,123340,0.001735041349116264
2013,E07000107,84359,1760,38043,0.04626343874037274,3902.737428699104,123340,0.014269498946002919
2013,E07000109,87392,3193,39852,0.08012144936264178,7001.97370269999,123340,0.025887789849197342
2013,E07000110,136162,2931,54507,0.053772909901480544,7321.826958005394,123340,0.02376358034700827
2013,E07000111,99573,878,39544,0.022203115516892576,2210.8308213635446,123340,0.0071185341332900935
2013,E07000112,94811,26,42958,0.0006052423297173983,57.383630522836256,123340,0.00021079941624777042
2013,E07000113,118439,31466,53611,0.5869317863871221,69515.61384790433,123340,0.25511593967893625
2013,E07000114,117592,80,57376,0.0013943112102621305,163.95984383714446,123340,0.0006486135884546781
2013,E07000115,104633,2282,41736,0.05467701744297489,5721.020366110793,123340,0.01850170261066969
2013,E07000116,98776,220,39419,0.005581064968669931,551.2752733453411,123340,0.0017836873682503648
2013,E09000004,200279,650,56501,0.01150422116422718,2304.053910550256,123340,0.00526998540619426
