year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2012,E06000032,168608,132,74717,0.0017666662205388331,297.87405811261164,84528,0.0015616127200454284
2012,E06000042,208763,70040,89101,0.7860742303677849,164103.21455426989,84528,0.8286011735756199
2012,E06000055,135579,587,62653,0.009369064530030485,1270.248399917003,84528,0.006944444444444444
2012,E06000056,221430,5108,96230,0.05308115972150057,11753.761197131873,84528,0.060429680106000375
2012,E06000060,433892,5448,166677,0.03268597346964488,14182.182400691156,84528,0.06445201590005678
2012,E07000096,124567,19,51258,0.00037067384603378987,46.173728978891106,84528,0.00022477758849138746
2012,E07000151,67368,27,27299,0.0009890472178468077,66.63013297190372,84528,0.00031942078364565585
2012,E07000152,74954,42,32112,0.0013079222720478324,98.03400597907324,84528,0.0004968767745599091
2012,E07000154,180013,280,79325,0.003529782540182792,635.406744405925,84528,0.0033125118303993944
2012,E07000155,74001,2711,28010,0.09678686183505893,7162.324562656195,84528,0.032072212757902716
2012,E07000156,64476,82,29694,0.0027615006398599047,178.0505152556072,84528,0.0009700927503312512
2012,E07000177,121341,52,45207,0.0011502643395934259,139.57422523060592,84528,0.0006151807685027446
2013,E06000032,169593,102,79974,0.0012754145097156574,216.30137294620755,86023,0.0011857293979517106
2013,E06000042,211039,70817,90805,0.7798799625571279,164585.08741809372,86023,0.8232333213210421
2013,E06000055,137120,935,63809,0.014653105361312669,2009.233807143193,86023,0.01086918614789068
2013,E06000056,224719,5376,98346,0.05466414495759868,12284.07199072662,86023,0.06249491415086662
2013,E06000060,437185,5606,172701,0.032460726921094835,14191.342898998848,86023,0.06516861769526755
2013,E07000096,125670,22,52752,0.0004170457992114043,52.41014558689718,86023,0.0002557455564209572
2013,E07000151,67609,41,27805,0.0014745549361625608,99.69318467901456,86023,0.00047661671878451115
2013,E07000152,75675,39,33162,0.0011760448706350645,88.99719558530848,86023,0.0004533671227462423
2013,E07000154,180843,247,81523,0.0030298198054536755,547.921703077659,86023,0.0028713251107262013
2013,E07000155,74857,2671,28944,0.09228164731896077,6907.927273355445,86023,0.031049835509108024
2013,E07000156,64119,103,30644,0.003361180002610625,215.51550058739068,86023,0.0011973541959708449
2013,E07000177,122048,64,47525,0.0013466596528143085,164.3571173066807,86023,0.0007439870732246027
2014,E06000032,171388,94,84344,0.0011144835435834203,191.00910556767525,85354,0.0011012957799282986
2014,E06000042,213812,69979,90587,0.7725059887180279,165171.050459779,85354,0.8198678445064086
2014,E06000055,138834,926,65400,0.014159021406727831,1965.7535779816517,85354,0.010848935023548984
2014,E06000056,227861,5569,101571,0.054828642033651336,12493.30920242983,85354,0.06524591700447548
2014,E06000060,441313,5652,183096,0.030869052300432562,13622.914077860794,85354,0.06621833774632706
2014,E07000096,126725,29,55045,0.0005268416749931874,66.76401126351168,85354,0.00033976146402043254
2014,E07000151,68038,38,28596,0.0013288571828227725,90.4127850048958,85354,0.00044520467699229094
2014,E07000152,76404,47,33722,0.0013937488879663127,106.48799003617819,85354,0.0005506478899641493
2014,E07000153,81823,11,38969,0.00028227565500782675,23.09664091970541,85354,0.0001288750380767158
2014,E07000154,182516,231,85087,0.002714868311257889,495.50690469754477,85354,0.002706375799611032
2014,E07000155,75767,2645,30170,0.08766987073251574,6642.48309579052,85354,0.030988588701173936
