year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2012,E06000012,136938,60,56123,0.001069080412665,146.39773354952516,253661,0.0002365361644084
2012,E06000013,144746,42,64293,0.0006532592972796,94.556670244039,253661,0.0001655753150858
2012,E06000015,211172,3005,88927,0.0337917617821359,7135.873919057204,253661,0.0118465195674542
2012,E06000016,277918,912,101852,0.0089541687939363,2488.524682873189,253661,0.0035953496990077
2012,E06000017,32677,150,12517,0.0119837021650555,391.59143564751935,253661,0.000591340411021
2012,E06000018,264844,88356,92131,0.9590257350945935,253992.21178539252,253661,0.3483231557078147
2012,E06000031,155523,130,68123,0.001908312904599,296.7865478619556,253661,0.0005124950228848
2012,E07000010,83641,8,40858,0.00019580008811,16.376915169611827,253661,3.153815525445378e-05
2012,E07000032,107364,4093,43253,0.0946292742699928,10159.77740272351,253661,0.0161357086820599
2012,E07000033,66393,1257,30676,0.0409766592776111,2720.563339418438,253661,0.004955432644356
2012,E07000034,90706,332,42672,0.0077802774653168,705.7178477690289,253661,0.0013088334430598
2012,E07000035,63176,429,25776,0.0166433891992551,1051.4627560521417,253661,0.00169123357552
2012,E07000036,97729,18206,37290,0.4882274068114776,47713.97624027889,253661,0.0717729568203231
2012,E07000038,87420,339,39038,0.0086838465085301,759.1418617757057,253661,0.0013364293289074
2012,E07000039,82215,763,34614,0.02204310394638,1812.273790951638,253661,0.0030079515573935
2012,E07000129,81572,280,28459,0.0098387153448821,802.5636881127235,253661,0.0011038354339058
2012,E07000130,147059,2940,45797,0.0641963447387383,9440.650260934122,253661,0.0115902720560117
2012,E07000131,74470,212,26368,0.0080400485436893,598.7424150485436,253661,0.000835761114243
2012,E07000132,92063,248,32836,0.0075526860762577,695.3229382385188,253661,0.000977682812888
2012,E07000133,43997,2719,14707,0.184877949275855,8134.075134289795,253661,0.0107190305171074
2012,E07000134,80928,1786,29993,0.0595472276864601,4819.038042209849,253661,0.0070408931605568
2012,E07000135,49046,172,18188,0.0094567846932043,463.8174620628986,253661,0.0006780703379707
2012,E07000136,56181,1229,27123,0.0453120967444604,2545.678907200531,253661,0.0048450491009654
2012,E07000137,121632,1865,58719,0.0317614400790204,3863.207479691411,253661,0.0073523324436945
2012,E07000138,82595,1265,37254,0.0339560852525903,2804.6028614376983,253661,0.0049869707996105
2012,E07000139,95459,2096,43909,0.047735088478444,4556.743811063791,253661,0.0082629966766668
2012,E07000140,77787,835,37605,0.0222044940832336,1727.220981252493,253661,0.0032917949546836
2012,E07000141,117223,2857,53231,0.0536717326369972,6291.561514906727,253661,0.0112630636952468
2012,E07000142,79049,990,35487,0.0278975399442049,2205.272635049455,253661,0.0039028467127386
2012,E07000150,52826,51,24662,0.0020679588030167,109.2419917281648,253661,0.0002010557397471
