year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2012,E06000022,155181,9,54958,0.0001637614178099,25.41266057716802,84685,0.0001062762000354
2012,E06000030,179778,8,69354,0.0001153502321423,20.737434034085997,84685,9.446773336482258e-05
2012,E06000044,177333,263,67693,0.0038851875378547,688.9719616503922,84685,0.0031056267343685
2012,E06000045,205878,883,73018,0.0120929085978799,2489.6638363143334,84685,0.0104268760701422
2012,E06000046,122787,361,24757,0.0145817344589409,1790.447429009977,84685,0.0042628564680876
2012,E06000054,409372,56846,160669,0.3538081397158132,144839.1457717419,84685,0.6712640963570881
2012,E06000058,335535,1515,171527,0.0088324287138468,2963.588968500586,84685,0.0178898270059632
2012,E06000059,324373,12153,155205,0.0783028897264907,25399.34324925099,84685,0.1435082954478361
2012,E07000084,144530,396,61398,0.0064497214892993,932.1782468484316,84685,0.0046761528015587
2012,E07000085,101019,147,40026,0.0036726128016789,371.00367261280167,84685,0.0017358446005786
2012,E07000086,108603,603,43610,0.0138271038752579,1501.664962164641,84685,0.0071205054023735
2012,E07000087,98815,114,36148,0.0031537014495961,311.6330087418391,84685,0.0013461652004487
2012,E07000088,71060,102,27213,0.0037482085767831,266.347701466211,84685,0.0012044636004014
2012,E07000089,78238,31,33100,0.0009365558912386,73.27425981873112,84685,0.0003660624667886
2012,E07000090,105346,77,42349,0.0018182247514699,191.54270466835104,84685,0.0009092519336364
2012,E07000091,156422,5955,63033,0.0944743229736804,14777.862548189045,84685,0.0703194190234398
2012,E07000093,101163,3754,43373,0.0865515412814423,8755.813570654554,84685,0.044328983881443
2012,E07000094,101984,862,43412,0.0198562609416751,2025.0209158757948,84685,0.0101788982700596
2012,E07000166,46902,9,20409,0.0004409819197412,20.68293399970601,84685,0.0001062762000354
2012,E07000187,95673,318,28724,0.0110708814928282,1059.1844450633616,84685,0.0037550924012516
2012,E07000189,141985,271,48551,0.0055817593870363,792.5261065683508,84685,0.0032000944677333
2012,E07000225,100977,8,44938,0.0001780230539854,17.976233922292938,84685,9.446773336482258e-05
2013,E06000030,181112,11,72710,0.0001512859304084,27.39969742813918,85450,0.0001287302516091
2013,E06000037,132632,17,49239,0.0003452547777168,45.791831678141314,85450,0.0001989467524868
2013,E06000044,176897,214,69277,0.003089048313293,546.443379476594,85450,0.0025043885313048
2013,E06000045,206179,921,76791,0.0119935929991795,2472.8270109778487,85450,0.0107782328847279
