year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2012,E08000016,201425,78666,112864,0.6969981570740006,140392.85378863054,88628,0.8875975989529269
2012,E08000017,259618,198,124019,0.0015965295640184164,414.48781235133333,88628,0.002234056957169292
2012,E08000018,221539,1926,118391,0.01626812848949667,3604.0249174346027,88628,0.02173128131064675
2012,E08000019,479989,630,201177,0.003131570706392878,1503.1194917908108,88628,0.0071083630455386565
2012,E08000034,359822,2998,161897,0.018517946595675027,6663.16457994898,88628,0.03382678160400776
2012,E08000035,650488,35,278907,0.0001254898586267107,81.62964715837178,88628,0.00039490905808548085
2012,E08000036,282710,4175,135386,0.030837752795710043,8718.141092875187,88628,0.04710700907162522
2013,E08000016,202844,81748,117144,0.6978419722734412,141553.0570238339,91950,0.8890483958673192
2013,E08000017,259835,234,129131,0.001812113280312241,470.85045418993116,91950,0.0025448613376835238
2013,E08000018,221537,2051,118335,0.01733215025140491,3839.7125702454887,91950,0.02230560087003806
2013,E08000019,481891,587,210028,0.002794865446511893,1346.820504885063,91950,0.006383904295812942
2013,E08000034,361640,3155,166681,0.01892837215999424,6845.2565079403175,91950,0.034312126155519304
2013,E08000035,651277,19,280906,6.763828469310018e-05,44.051259140068204,91950,0.00020663404023926046
2013,E08000036,283784,4156,137807,0.03015811968913045,8558.391837860196,91950,0.045198477433387715
2014,E07000169,73873,10,33812,0.00029575298710516983,21.848160416420207,93904,0.00010649173624126768
2014,E08000016,204382,83635,119887,0.6976152543645266,142580.00091753068,93904,0.8906436360538422
2014,E08000017,259921,252,134767,0.001869893965139834,486.0247093131108,93904,0.002683591753279945
2014,E08000018,222354,2198,118954,0.018477730887569984,4108.597373774735,93904,0.02340688362583064
2014,E08000019,484430,582,218532,0.002663225523035528,1290.1463401241008,93904,0.0061978190492417784
2014,E08000034,363064,3336,169140,0.01972330613692799,7160.822419297623,93904,0.035525643210086895
2014,E08000035,653194,16,282324,5.66724755954152e-05,37.01812102407163,93904,0.00017038677798602832
2014,E08000036,284685,3875,138710,0.02793598154422897,7952.954905918823,93904,0.04126554779349122
2015,E07000169,74334,9,35044,0.0002568199977171556,19.09045771030704,95776,9.396926161042432e-05
2015,E08000016,205742,85227,122345,0.6966120397237321,143322.35427684008,95776,0.8898575843635149
2015,E08000017,260435,346,138068,0.0025060115305501635,652.6531129588318,95776,0.003612596057467424
2015,E08000018,222771,2450,121777,0.02011874163429876,4481.872192614369,95776,0.025580521216171062
2015,E08000019,489302,598,224347,0.002665513690844986,1304.2411799578333,95776,0.006243735382559305
2015,E08000034,365370,3370,171581,0.01964086932702339,7176.184426014535,95776,0.035186267958569994
2015,E08000036,286072,3776,139706,0.02702818776573662,7732.007730519806,95776,0.03942532576010692
2016,E07000169,74839,16,35756,0.00044747734645933556,33.48875713167021,94003,0.00017020733380849549
2016,E08000016,207357,83268,119956,0.6941545233252192,143937.79949314747,94003,0.8858015169728626
2016,E08000017,261882,358,138407,0.0025865743784635174,677.3772713807828,94003,0.0038083890939650867
2016,E08000018,223611,2428,123901,0.01959629058683949,4381.946134413765,94003,0.02582896290543919
2016,E08000019,493675,655,226076,0.002897255790088289,1430.302752171836,94003,0.006967862727785283
2016,E08000034,367352,3363,172529,0.01949237519489477,7160.563012594984,94003,0.03577545397487314
2016,E08000035,664042,10,294432,3.3963699597869795e-05,22.55332300836865,94003,0.00010637958363030968
2016,E08000036,288397,3905,140699,0.027754283967903116,8004.252233491354,94003,0.041541227407635925
2017,E07000137,123618,11,63302,0.00017377018103693407,21.48112223942372,95026,0.0001157577926041294
2017,E07000169,75529,8,36068,0.00022180326050792945,16.752578462903404,95026,8.418748553027591e-05
2017,E07000171,100579,8,50493,0.0001584378032598578,15.935515814073241,95026,8.418748553027591e-05
2017,E08000016,208563,83740,118163,0.7086820747611351,147804.8595584066,95026,0.8812325047881633
2017,E08000017,263324,441,136919,0.0032208824195327163,848.135642241033,95026,0.00464083513985646
2017,E08000018,224329,2518,122930,0.020483201822175227,4594.976181566745,95026,0.02649801107065435
2017,E08000019,497305,726,226013,0.003212204607699557,1597.4454124320282,95026,0.0076400143118725405
2017,E08000034,368737,3556,170109,0.020904243749595847,7708.168127494724,95026,0.03742133731820765
2017,E08000035,666420,35,294788,0.00011872939196982238,79.12364139652904,95026,0.0003683202491949572
2017,E08000036,290955,3983,139751,0.02850069051384248,8292.418408455038,95026,0.041914844358386126
2018,E06000011,298296,8,139498,5.734849245150468e-05,17.10682590431404,97257,8.225629003567868e-05
2018,E07000034,91023,8,47709,0.00016768324634764932,15.26303213230208,97257,8.225629003567868e-05
2018,E07000137,124589,9,63991,0.00014064477817193042,17.522792267662638,97257,9.25383262901385e-05
2018,E07000169,76616,17,36256,0.00046888790820829657,35.92431597528685,97257,0.00017479461632581716
2018,E08000016,210251,84834,116647,0.7272711685684158,152909.49046267802,97257,0.8722662636108455
2018,E08000017,264819,491,136136,0.003606687430216842,955.119358582594,97257,0.005048479800939778
2018,E08000018,225526,2536,121658,0.020845320488582748,4701.161748508112,97257,0.026075243941310132
2018,E08000019,501873,833,228663,0.0036429155569549943,1828.2809593156744,97257,0.008564936199965041
2018,E08000034,370482,4189,169882,0.02465829222636889,9135.4534206096,97257,0.043071449869932235
2018,E08000035,670103,33,291326,0.00011327516253269531,75.90602623864673,97257,0.0003393071963971745
2018,E08000036,294348,4299,139222,0.030878740428955193,9089.095487782102,97257,0.04420247385792282
2019,E06000011,299937,8,139809,5.722092283043294e-05,17.162671930991564,102826,7.780133429288313e-05
2019,E07000169,77960,22,35759,0.0006152297323750664,47.963309935960176,102826,0.0002139536693054286
2019,E08000016,211967,88936,118137,0.7528208774558351,159573.18293168102,102826,0.8649174333339816
2019,E08000017,266183,624,135492,0.004605437959436721,1225.8892923567446,102826,0.006068504074844884
2019,E08000018,226232,2758,119467,0.023085873086291613,5222.763240057924,102826,0.026822009997471457
2019,E08000019,504932,1075,228811,0.004698200698392997,2372.271875040973,102826,0.010454554295606171
2019,E08000034,372120,4814,167988,0.0286568088196776,10663.771697978427,102826,0.04681695291074242
2019,E08000035,673973,53,284094,0.0001865579702492837,125.73503488282049,102826,0.0005154338396903507
2019,E08000036,297201,4536,137039,0.033100066404454204,9837.372835470194,102826,0.04411335654406473
