year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2012,E06000036,97231,23,40253,0.0005713859836533922,55.55643057660299,156239,0.00014721036360959813
2012,E06000037,131606,6662,47954,0.13892480293614715,18283.337615214587,156239,0.04263980184204968
2012,E06000038,132279,169,47742,0.00353986008127016,468.2491516903356,156239,0.0010816761500009602
2012,E06000041,132557,211,45217,0.004666386536037332,618.5622000575006,156239,0.0013504950748532696
2012,E06000044,177333,137,67693,0.0020238429379699527,358.89413971902565,156239,0.0008768617310658671
2012,E06000045,205878,939,73018,0.012859842778492976,2647.5587115505773,156239,0.0060100231056266365
2012,E06000046,122787,29,24757,0.0011713858706628429,143.83095690107848,156239,0.00018561306715992806
2012,E06000054,409372,1011,160669,0.006292439736352377,2575.948639750045,156239,0.0064708555482305965
2012,E06000058,335535,34,171527,0.00019821952229095126,66.50958741189434,156239,0.0002176153201185364
2012,E06000059,324373,60,155205,0.00038658548371508654,125.39789310911377,156239,0.00038402703550329936
2012,E07000084,144530,53277,61398,0.8677318479429298,125413.28398319164,156239,0.3409968061751547
2012,E07000085,101019,12958,40026,0.32373956927996805,32703.847549093087,156239,0.08293703876752924
2012,E07000086,108603,19070,43610,0.4372850263700986,47490.46571887182,156239,0.12205659278413199
2012,E07000087,98815,430,36148,0.01189554055549408,1175.4578399911475,156239,0.0027521937544403127
2012,E07000088,71060,82,27213,0.00301326571859038,214.1226619630324,156239,0.0005248369485211759
2012,E07000089,78238,5909,33100,0.17851963746223565,13967.019395770392,156239,0.03782026254648328
2012,E07000090,105346,117,42349,0.002762757089895865,291.0454083921698,156239,0.0007488527192314339
2012,E07000091,156422,547,63033,0.008677994066600034,1357.4291878857105,156239,0.0035010464736717466
2012,E07000092,80232,246,36829,0.00667951885742214,535.9111569686931,156239,0.0015745108455635275
2012,E07000093,101163,24554,43373,0.5661125585041386,57269.64475595418,156239,0.15715666382913354
2012,E07000094,101984,29482,43412,0.6791209803740901,69259.4740624712,156239,0.1886980843451379
2012,E07000179,116212,8,42478,0.00018833278402937992,21.8865294976223,156239,5.120360473377325e-05
2012,E07000209,120167,21,46936,0.0004474177603545253,53.76485000852225,156239,0.0001344094624261548
2012,E07000214,74206,25,34233,0.0007302894867525487,54.191861653959634,156239,0.00016001126479304144
2012,E07000216,104236,130,44326,0.002932815954518793,305.7050038352208,156239,0.0008320585769238156
2012,E07000224,133676,18,62353,0.00028867897294436516,38.58945038731096,156239,0.00011520811065098985
2012,E07000225,100977,90,44938,0.002002759357336775,202.23263162579556,156239,0.0005760405532549491
2013,E06000036,98186,19,40616,0.0004677959424857199,45.9310124089029,159961,0.0001187789523696401
2013,E06000037,132632,7318,49239,0.14862202725481832,19712.036718861065,159961,0.04574865123373823
2013,E06000038,133271,177,49755,0.003557431413928248,474.1024419656316,159961,0.0011065197141803314
2013,E06000041,133344,222,45893,0.004837339027738435,645.0301353147539,159961,0.0013878382855821107
2013,E06000044,176897,58,69277,0.0008372187017336201,148.10147668057218,159961,0.0003625883809178487
2013,E06000045,206179,930,76791,0.012110794233699262,2496.99144430988,159961,0.0058139171423034364
2013,E06000046,122550,12,38859,0.0003088087701690728,37.84451478421988,159961,7.501828570714111e-05
2013,E06000054,411869,1014,168444,0.006019804801595783,2479.370983828453,159961,0.006339045142253424
2013,E06000058,336962,26,175841,0.00014786085156476592,49.82348826496665,159961,0.0001625396190321391
2013,E06000059,325581,52,158472,0.0003281336766116412,106.83409056489474,159961,0.0003250792380642782
2013,E07000084,145535,55008,63307,0.8689086514919361,126456.62059487893,159961,0.3438838216815349
2013,E07000085,101764,13054,41475,0.3147438215792646,32029.59025919229,159961,0.08160739180175168
2013,E07000086,109319,19757,45427,0.4349175600413851,47544.75274616418,159961,0.12351135589299893
2013,E07000087,99693,413,37531,0.01100423649782846,1097.0453491780127,159961,0.00258187933308744
2013,E07000088,71365,101,28346,0.0035631129612643756,254.28155648063216,159961,0.0006314039047017711
2013,E07000089,78901,5926,33431,0.1772606263647513,13986.04068080524,159961,0.037046530091709856
2013,E07000090,105601,78,43614,0.0017884165634887879,188.8585775209795,159961,0.00048761885709641727
2013,E07000091,156906,510,64661,0.007887289092343144,1237.5629823231934,159961,0.003188277142553497
2013,E07000092,80216,234,37380,0.006260032102728732,502.154735152488,159961,0.0014628565712892518
2013,E07000093,102285,24812,44103,0.5625921139151532,57544.734371811435,159961,0.15511280874713212
2013,E07000094,102833,30012,43975,0.6824786810687891,70181.33021034679,159961,0.18762073255355996
2013,E07000179,116721,10,44443,0.00022500731273766402,26.263078550052878,159961,6.251523808928427e-05
2013,E07000209,121161,34,49362,0.0006887889469632509,83.45435760301444,159961,0.0002125518095035665
2013,E07000214,74582,17,34609,0.0004912017105377214,36.63480597532433,159961,0.00010627590475178324
2013,E07000216,104730,119,46045,0.0025844282766858506,270.66717341730913,159961,0.0007439313332624827
2013,E07000225,101739,48,46206,0.0010388261264770806,105.68913128165173,159961,0.00030007314282856444
2014,E06000036,99191,10,41840,0.00023900573613766732,23.707217973231355,157230,6.360109393881574e-05
2014,E06000037,133175,7815,51622,0.15138894269884934,20161.22244391926,157230,0.0497042549131845
2014,E06000038,134007,229,52305,0.004378166523276933,586.704961284772,157230,0.0014564650511988805
