year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2012,E06000031,155523,10,68123,0.00014679330035377184,22.829734450919663,205798,4.859133713641532e-05
2012,E07000009,72528,62,28808,0.002152179950013885,156.09330741460704,205798,0.00030126629024577496
2012,E07000010,83641,503,40858,0.012310930539918745,1029.6985412893437,205798,0.002444144257961691
2012,E07000011,147155,16,61343,0.0002608284563845916,38.382211499274575,205798,7.774613941826451e-05
2012,E07000012,128451,8,48133,0.00016620613716161468,21.349344524546567,205798,3.887306970913226e-05
2012,E07000067,126572,9,47302,0.0001902667963299649,24.082448945076322,205798,4.373220342277379e-05
2012,E07000071,151484,45,60713,0.0007411921664223478,112.27875413832294,205798,0.00021866101711386893
2012,E07000076,122140,27,59034,0.0004573635532066267,55.86238438865738,205798,0.00013119661026832137
2012,E07000077,69300,8,25250,0.00031683168316831684,21.956435643564358,205798,3.887306970913226e-05
2012,E07000140,77787,256,37605,0.006807605371626113,529.5431990426805,205798,0.0012439382306922322
2012,E07000141,117223,18,53231,0.0003381488230542353,39.63881948488663,205798,8.746440684554758e-05
2012,E07000143,114875,28476,49276,0.5778878155694456,66384.86281354006,205798,0.13836869162965626
2012,E07000144,110188,39981,43244,0.9245444454722044,101873.70335769124,205798,0.1942730250051021
2012,E07000145,84815,5630,42042,0.13391370534227678,11357.890918605204,205798,0.027356922807801824
2012,E07000146,129986,3496,67431,0.05184559030712877,6739.2009016624415,205798,0.016987531462890795
2012,E07000147,91432,32539,38923,0.835983865580762,76435.67679778022,205798,0.15811135190818182
2012,E07000148,116180,41970,44372,0.945866762823402,109890.80050482284,205798,0.2039378419615351
2012,E07000149,109598,37752,42447,0.8893914764294296,97475.52703371264,205798,0.18344201595739512
2012,E07000200,76779,310,31803,0.009747508096720436,748.4039241580983,205798,0.0015063314512288749
2012,E07000202,114739,764,48524,0.015744786085236172,1806.5410106339127,205798,0.0037123781572221295
2012,E07000203,84925,2427,34016,0.07134877704609595,6059.294890639699,205798,0.011793117523008
2012,E07000244,210389,10918,92694,0.11778540142835567,24780.752821110316,205798,0.05305202188553825
2012,E07000245,147633,573,62016,0.00923955108359133,1364.062645123839,205798,0.002784283617916598
2013,E06000031,156366,36,68194,0.0005279056808516878,82.54649969205502,210140,0.0001713143618540021
2013,E07000009,72942,60,29436,0.0020383204239706482,148.67916836526703,210140,0.0002855239364233368
2013,E07000010,84056,488,41832,0.011665710460891184,980.5729585006693,210140,0.002322261349576473
2013,E07000011,147902,16,64313,0.00024878329420179436,36.79554677903379,210140,7.613971637955649e-05
2013,E07000067,127247,9,46828,0.0001921927052190997,24.45594516101477,210140,4.282859046350053e-05
2013,E07000071,152892,66,62772,0.0010514242018734466,160.75434907283503,210140,0.00031407633006567053
2013,E07000076,122577,30,60253,0.0004979005194762087,61.031151975835236,210140,0.0001427619682116684
2013,E07000140,78206,241,37770,0.006380725443473657,499.0110140323008,210140,0.0011468544779670695
2013,E07000143,115760,29071,50480,0.5758914421553091,66665.19334389857,210140,0.13834110592938045
2013,E07000144,110550,40733,43933,0.9271618145812942,102497.73860196208,210140,0.19383744170552966
2013,E07000145,84942,5775,42841,0.13480077495856774,11450.24742653066,210140,0.02748167888074617
2013,E07000146,130289,3562,69190,0.05148142795201618,6707.463766440235,210140,0.016950604358998762
2013,E07000147,91557,33088,39472,0.838265099310904,76749.03769760844,210140,0.1574569334729228
2013,E07000148,116948,42912,45306,0.9471593166468018,110768.38776321015,210140,0.2042067193299705
