year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2012,E06000007,174825,9,82177,0.0001095196952918,19.14678072940117,122012,7.376323640297676e-05
2012,E06000008,121888,8,62605,0.0001277853206612,15.575497164763195,122012,6.556732124709046e-05
2012,E06000049,323740,7594,153305,0.0495352402074296,16036.53866475327,122012,0.0622397796938006
2012,E06000050,287140,73,137440,0.0005311408614668,152.51178696158323,122012,0.0005983018063797
2012,E07000035,63176,347,25776,0.0134621353196772,850.483860955928,122012,0.0028439825590925
2012,E07000037,79262,15654,37389,0.4186792907004734,33185.35793950092,122012,0.1282988558502442
2012,E07000195,108788,9,44576,0.0002019023689877,21.964554917444367,122012,7.376323640297676e-05
2012,E07000198,85699,428,33697,0.0127014274267738,1088.4996290470965,122012,0.0035078516867193
2012,E08000002,157851,45,77482,0.0005807800521411,91.67671201053147,122012,0.0003688161820148
2012,E08000003,432176,2232,202390,0.0110282128563664,4766.128919413014,122012,0.0182932826279382
2012,E08000004,187471,255,92566,0.0027547911760257,516.4434565607243,122012,0.002089958364751
2012,E08000005,178301,67,90673,0.0007389189725717,131.74999172851895,122012,0.0005491263154443
2012,E08000006,201508,123,103999,0.001182703679843,238.32425311781847,122012,0.001008097564174
2012,E08000007,243617,86061,126590,0.6798404297337862,165620.6859704558,122012,0.7053486542307315
2012,E08000008,187743,8525,102088,0.0835063866468145,15677.739548232896,122012,0.0698701767039307
2012,E08000009,193157,571,78792,0.0072469286221951,1399.794991877348,122012,0.004679867554011
2012,E08000010,273635,11,135347,8.12725808477469e-05,22.23902266027322,122012,9.015506671474936e-05
2013,E06000007,175782,13,85298,0.0001524068559637,26.790381955028256,122203,0.000106380367094
2013,E06000021,211913,8,98288,8.139345596614032e-05,17.248331434152693,122203,6.54648412886754e-05
2013,E06000049,323963,7681,157506,0.0487663962007796,15798.508012393178,122203,0.0628544307422894
2013,E06000050,287577,107,141162,0.0007579943610886,217.9817443787988,122203,0.000875592252236
2013,E07000035,63256,320,25604,0.0124980471801281,790.5764724261834,122203,0.002618593651547
2013,E07000037,79352,15680,37942,0.4132623477940014,32793.1938221496,122203,0.1283110889258037
2013,E07000125,58520,9,30835,0.0002918761148046,17.080590238365495,122203,7.364794644975983e-05
2013,E07000195,109697,9,45594,0.0001973943939992,21.653572838531385,122203,7.364794644975983e-05
2013,E07000198,85900,420,34767,0.0120804210889636,1037.7081715419797,122203,0.0034369041676554
2013,E08000001,236191,9,118028,7.625309248652862e-05,18.010294167485682,122203,7.364794644975983e-05
2013,E08000002,157833,50,78391,0.0006378283221288,100.6703575665574,122203,0.0004091552580542
2013,E08000003,433263,2089,205449,0.0101679735603483,4405.40672867719,122203,0.0170945066815053
2013,E08000004,188147,294,92186,0.0031892044345128,600.0392467402859,122203,0.0024058329173588
2013,E08000005,178198,77,89973,0.0008558122992453,152.50404010091916,122203,0.0006300990974035
2013,E08000006,202277,87,108419,0.0008024423763362,162.31563655816785,122203,0.0007119301490143
2013,E08000007,244106,86310,129354,0.667238740201308,162876.9799155805,122203,0.7062838064531968
2013,E08000008,187547,8494,103303,0.0822241367627271,15420.890177439183,122203,0.0695072952382511
2013,E08000009,194204,535,90204,0.0059310008425346,1151.8240876236086,122203,0.0043779612611801
2013,E08000010,274325,11,135881,8.095318697978378e-05,22.207483018229187,122203,9.001415677192867e-05
2014,E06000007,176977,16,89075,0.0001796239124333,31.789301150715687,123091,0.0001299851329504
2014,E06000049,324940,7846,161978,0.0484386768573509,15739.663658027632,123091,0.0637414595705616
2014,E06000050,288269,112,146286,0.0007656235046415,220.70552205952723,123091,0.0009098959306529
2014,E07000035,63385,340,25797,0.0131798271116796,835.4033414738149,123091,0.0027621840751963
2014,E07000037,79589,15774,38389,0.4108989554299408,32703.036963713563,123091,0.1281490929474941
2014,E07000125,58762,13,31244,0.0004160798873383,24.44968633977724,123091,0.0001056129205222
2014,E07000198,86248,388,35337,0.0109799926422729,947.0024054107593,123091,0.0031521394740476
2014,E08000002,158248,59,79604,0.0007411687854881,117.28847796593136,123091,0.0004793201777546
2014,E08000003,436462,2106,211467,0.0099590006951439,4346.725361403906,123091,0.0171092931245988
2014,E08000004,188921,311,93039,0.0033426842506905,631.5032513247132,123091,0.0025265860217237
2014,E08000005,178594,108,90396,0.001194743130227,213.37395459976105,123091,0.0008773996474153
2014,E08000006,204093,123,112148,0.0010967649891215,223.842056924778,123091,0.0009992607095563
2014,E08000007,244808,86908,132224,0.6572785575992256,160907.0491287512,123091,0.7060467459034373
2014,E08000008,187274,8469,104469,0.0810671108175631,15181.762111248312,123091,0.0688027556848185
2014,E08000009,195704,518,101698,0.0050935121634643,996.820704438632,123091,0.0042082686792698
2015,E06000007,177777,17,91536,0.0001857192798461,33.01661641321447,124452,0.0001365988493555
2015,E06000049,325674,8262,166783,0.0495374228788305,16133.050658640268,124452,0.0663870407868093
2015,E06000050,289352,158,151014,0.0010462606115989,302.737600487372,124452,0.0012695657763635
2015,E07000031,92581,9,46780,0.000192389910218,17.811650277896536,124452,7.231703789412785e-05
2015,E07000035,63358,321,26671,0.0120355442240635,762.5480109482208,124452,0.0025793076848905
2015,E07000037,79771,15954,39317,0.4057786708039779,32369.370348704124,124452,0.1281940025069906
2015,E07000125,59018,11,31496,0.0003492506985013,20.61207772415545,124452,8.83874907594896e-05
2015,E07000198,86340,357,36404,0.0098066146577299,846.7031095484012,124452,0.002868575836467
