year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2012,E06000006,107000,624,60645,0.0102893890675241,1100.9646302250803,13276,0.0470021090689966
2012,E06000007,174825,826,82177,0.0100514742567871,1757.2489869428186,13276,0.0622175354022295
2012,E06000049,323740,40,153305,0.0002609177782851,84.46952154202407,13276,0.003012955709551
2012,E06000050,287140,1140,137440,0.0082945285215366,2381.6909196740394,13276,0.0858692377222054
2012,E06000051,270408,40,112511,0.0003555207935224,96.13566673480815,13276,0.003012955709551
2012,E07000118,94099,9,43299,0.0002078569943878,19.559135314903344,13276,0.0006779150346489
2012,E07000127,96475,729,50823,0.0143438994156189,1383.8276961218346,13276,0.0549111178065682
2012,E07000128,95364,8,47092,0.0001698802344347,16.200458676632973,13276,0.0006025911419102
2012,E08000010,273635,655,135347,0.0048394127686612,1324.232712952633,13276,0.0493371497438987
2012,E08000011,124845,1049,75174,0.013954292707585,1742.1236730784578,13276,0.0790147634829768
2012,E08000012,411127,2544,204887,0.01241660036996,5104.799660300556,13276,0.191623983127448
2012,E08000013,152378,1246,80634,0.0154525386313465,2354.626931567329,13276,0.0938535703525158
2012,E08000014,239436,2233,125362,0.0178124152454491,4264.93345670937,13276,0.1681982524856884
2012,E08000015,276255,2133,136749,0.0155979202772963,4309.003466204506,13276,0.1606658632118107
2013,E06000006,107007,632,63089,0.0100175941923314,1071.9527017388134,13780,0.0458635703918722
2013,E06000007,175782,839,85298,0.0098361040118173,1729.010035405285,13780,0.0608853410740203
2013,E06000049,323963,57,157506,0.0003618909755818,117.23928612243344,13780,0.0041364296081277
2013,E06000050,287577,1184,141162,0.0083875263881214,2412.059676116802,13780,0.085921625544267
2013,E06000051,271039,42,115139,0.0003647764875498,98.86865440901866,13780,0.0030478955007256
2013,E07000121,122697,8,59515,0.0001344198941443,16.492917751827267,13780,0.0005805515239477
2013,E07000127,96824,734,50961,0.0144031710523733,1394.5726339750004,13780,0.0532656023222061
2013,E08000010,274325,624,135881,0.004592253515944,1259.7699457613649,13780,0.0452830188679245
2013,E08000011,124791,1115,75753,0.0147188890208968,1836.7848798067405,13780,0.0809143686502177
2013,E08000012,411656,2614,205697,0.0127080122704755,5231.329499214865,13780,0.1896952104499274
2013,E08000013,152277,1268,82857,0.0153034746611632,2330.36721097795,13780,0.0920174165457184
2013,E08000014,238735,2302,127014,0.0181239863322153,4326.829877021431,13780,0.1670537010159651
2013,E08000015,276207,2361,143210,0.0164862788911388,4553.625633684799,13780,0.1713352685050798
2014,E06000006,107212,660,65674,0.010049639126595,1077.441910040503,14551,0.0453577073740636
2014,E06000007,176977,853,89075,0.0095761998316025,1694.7671175975302,14551,0.0586214005910246
2014,E06000049,324940,67,161978,0.0004136364197607,134.40701823704453,14551,0.0046044945364579
2014,E06000050,288269,1232,146286,0.0084218585510575,2427.7607426548,14551,0.0846677204315854
2014,E06000051,272481,48,118527,0.0004049710192614,110.34690829937482,14551,0.0032987423544773
2014,E07000118,96009,8,45184,0.0001770538243626,16.99876062322946,14551,0.0005497903924128
2014,E07000121,122689,8,61084,0.0001309671927182,16.068233907406196,14551,0.0005497903924128
2014,E07000127,97320,747,51879,0.0143988897241658,1401.2999479558202,14551,0.0513366778915538
2014,E08000010,275186,661,138036,0.0047886058709322,1317.757295198354,14551,0.0454264311731152
2014,E08000011,124865,1207,78242,0.0154264972776769,1926.2295825771323,14551,0.0829496254552951
2014,E08000012,412990,2719,213614,0.0127285664797251,5256.770670461674,14551,0.1868600096213318
2014,E08000013,152827,1314,85017,0.0154557323829351,2362.0532128868344,14551,0.0903030719538176
2014,E08000014,238868,2492,132237,0.0188449526229421,4501.456143136943,14551,0.171259707236616
2014,E08000015,276449,2535,148781,0.01703846593315,4710.266868753402,14551,0.1742148305958353
2015,E06000006,107249,729,66999,0.0108807594143196,1166.9505664263645,15420,0.0472762645914396
2015,E06000007,177777,946,91536,0.0103347316902639,1837.2775957000524,15420,0.0613488975356679
2015,E06000049,325674,54,166783,0.0003237740057439,105.44477554666842,15420,0.0035019455252918
2015,E06000050,289352,1355,151014,0.0089726780298515,2596.262333293602,15420,0.0878728923476005
2015,E06000051,273999,43,123394,0.0003484772355219,95.48241405578878,15420,0.0027885862516212
2015,E07000127,97866,785,52650,0.0149097815764482,1459.160683760684,15420,0.0509079118028534
2015,E08000010,276037,705,140953,0.0050016672224074,1380.6452150716905,15420,0.0457198443579766
2015,E08000011,125116,1298,80016,0.0162217556488702,2029.6011797640472,15420,0.0841763942931258
2015,E08000012,417733,2891,221434,0.0130558089543611,5453.842241932133,15420,0.1874837872892347
2015,E08000013,153010,1301,86469,0.0150458545837236,2302.1662098555557,15420,0.0843709468223087
2015,E08000014,238770,2606,137148,0.019001370781929,4536.95730160119,15420,0.1690012970168612
2015,E08000015,276286,2707,154263,0.017547953819127,4848.253968871343,15420,0.1755512321660181
2016,E06000006,107716,766,68329,0.0112104670052247,1207.546663934786,16026,0.0477973293398227
2016,E06000007,178815,1015,94334,0.0107596412746199,1923.9852545211693,16026,0.0633345813053787
2016,E06000049,326712,41,168475,0.0002433595488944,79.50848493841816,16026,0.0025583426931236
2016,E06000050,290573,1478,152550,0.0096886266797771,2815.253320222878,16026,0.0922251341569948
2016,E06000051,275857,52,126584,0.0004107944131959,113.3205144410036,16026,0.003244727318108
2016,E07000031,92681,8,47050,0.0001700318809776,15.758724760892669,16026,0.0004991888181704
2016,E07000118,98213,18,46590,0.0003863490019317,37.94449452672247,16026,0.0011231748408835
2016,E07000121,123490,17,61488,0.0002764767109029,34.14210902940411,16026,0.0010607762386122
2016,E07000127,98564,818,52609,0.0155486703795928,1532.5391472941892,16026,0.0510420566579308
2016,E08000010,277155,699,143442,0.0048730497343874,1350.5900991341448,16026,0.043616622987645
2016,E08000011,125368,1314,82126,0.0159998051774103,2005.863575481577,16026,0.0819917633845001
2016,E08000012,422923,3002,226855,0.0132331224791166,5596.591858235437,16026,0.1873206040184699
2016,E08000013,153683,1334,88224,0.0151206021037359,2323.779493108452,16026,0.0832397354299263
2016,E08000014,239116,2743,140905,0.0194670167843582,4654.875185408609,16026,0.1711593660302009
2016,E08000015,276407,2721,155036,0.0175507624035707,4851.153583683789,16026,0.1697865967802321
2017,E06000006,107951,768,69049,0.0111225361699662,1200.6889020840272,16016,0.0479520479520479
2017,E06000007,179452,1103,95557,0.0115428487708906,2071.387297633873,16016,0.0688686313686313
