msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02001172,E08000006,14843,251332,14,7265,0.0019270474879559533,28.603165863730215,female,0-4,844,0.05686182038671428,0.00010957542813682037
E02001172,E08000006,14843,251332,14,7265,0.0019270474879559533,28.603165863730215,male,0-4,787,0.05302162635585798,0.00010217519187639528
E02000058,E09000003,10869,387803,10,3480,0.0028735632183908046,31.232758620689655,female,0-4,332,0.030545588370595272,8.777467922584847e-05
E02000058,E09000003,10869,387803,10,3480,0.0028735632183908046,31.232758620689655,male,0-4,376,0.03459379887754163,9.940746803891273e-05
E02000060,E09000003,12161,387803,22,4325,0.005086705202312139,61.85942196531792,female,0-4,488,0.040128278924430556,0.00020412072516473345
E02000060,E09000003,12161,387803,22,4325,0.005086705202312139,61.85942196531792,male,0-4,570,0.0468711454650111,0.00023841969947520098
E02004541,E07000072,11732,130576,55,4060,0.013546798029556651,158.93103448275863,female,0-4,363,0.030941016024548244,0.0004191516949138309
E02004541,E07000072,11732,130576,55,4060,0.013546798029556651,158.93103448275863,male,0-4,388,0.033071939993181046,0.0004480188915332408
E02004539,E07000072,8065,130576,31,2971,0.010434197239986537,84.15180074049142,female,0-4,266,0.032982021078735275,0.00034414091330891737
E02004539,E07000072,8065,130576,31,2971,0.010434197239986537,84.15180074049142,male,0-4,332,0.041165530068195906,0.0004295292602201525
E02000726,E09000025,23150,347996,1351,5491,0.24603897286468768,5695.80222181752,female,0-4,585,0.02526997840172786,0.006217399530273965
E02000726,E09000025,23150,347996,1351,5491,0.24603897286468768,5695.80222181752,male,0-4,722,0.03118790496760259,0.007673440104030432
E02000022,E09000002,8637,210711,114,3349,0.03404001194386384,294.003583159152,female,0-4,508,0.058816718768090775,0.0020021218093646907
E02000022,E09000002,8637,210711,114,3349,0.03404001194386384,294.003583159152,male,0-4,527,0.061016556674771336,0.0020770043179826614
E02004538,E07000072,9624,130576,27,3393,0.007957559681697613,76.58355437665783,female,0-4,296,0.030756442227763924,0.00024474622462411613
E02004538,E07000072,9624,130576,27,3393,0.007957559681697613,76.58355437665783,male,0-4,294,0.03054862842892768,0.00024309253391719638
E02000016,E09000002,9818,210711,123,3974,0.030951182687468545,303.87871162556615,female,0-4,586,0.05968629048686087,0.0018473612807961466
E02000016,E09000002,9818,210711,123,3974,0.030951182687468545,303.87871162556615,male,0-4,615,0.06264004888979426,0.0019387835967399833
E02004543,E07000072,7226,130576,41,2745,0.01493624772313297,107.92932604735884,female,0-4,266,0.03681151397730418,0.000549825891828587
E02004543,E07000072,7226,130576,41,2745,0.01493624772313297,107.92932604735884,male,0-4,230,0.03182950456684196,0.00047541336511494365
E02000916,E09000031,9711,275505,1084,4041,0.2682504330611235,2604.97995545657,female,0-4,412,0.04242611471527134,0.011380823645472443
E02000916,E09000031,9711,275505,1084,4041,0.2682504330611235,2604.97995545657,male,0-4,461,0.0474719390382041,0.012734368205249504
