msoa,ltla,ppln_msoa,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02003618,E06000055,8740,13,3706,0.003507825148407987,30.658391797085805,female,0-4,245,0.02803203661327231,9.833148299313006e-05
E02003618,E06000055,8740,13,3706,0.003507825148407987,30.658391797085805,male,0-4,222,0.02540045766590389,8.910036418153009e-05
E02003459,E06000042,8386,12,3293,0.0036440935317339812,30.559368357121166,female,0-4,194,0.02313379441927021,8.430171060772624e-05
E02003459,E06000042,8386,12,3293,0.0036440935317339812,30.559368357121166,male,0-4,213,0.02539947531600286,9.255806370848294e-05
E02006911,E07000135,15655,29,4968,0.005837359098228663,91.38385668276972,female,0-4,323,0.020632385819227085,0.00012043864508002928
E02006911,E07000135,15655,29,4968,0.005837359098228663,91.38385668276972,male,0-4,378,0.02414564037048866,0.0001409467734992293
E02003619,E06000055,11680,9,5150,0.0017475728155339806,20.411650485436894,female,0-4,380,0.032534246575342464,5.6855964888947994e-05
E02003619,E06000055,11680,9,5150,0.0017475728155339806,20.411650485436894,male,0-4,364,0.031164383561643836,5.446202952520282e-05
E02003460,E06000042,10880,11,4180,0.002631578947368421,28.63157894736842,female,0-4,392,0.03602941176470588,9.48142414860681e-05
E02003460,E06000042,10880,11,4180,0.002631578947368421,28.63157894736842,male,0-4,411,0.037775735294117645,9.940982972136222e-05
E02005680,E07000154,8449,51,2787,0.01829924650161464,154.6103336921421,female,0-4,233,0.027577228074328324,0.0005046424943633816
E02005680,E07000154,8449,51,2787,0.01829924650161464,154.6103336921421,male,0-4,245,0.02899751449875725,0.0005306326657469034
E02003617,E06000055,8802,314,3936,0.07977642276422764,702.1920731707316,female,0-4,184,0.02090433992274483,0.0016676734592840133
E02003617,E06000055,8802,314,3936,0.07977642276422764,702.1920731707316,male,0-4,201,0.02283571915473756,0.0018217519854135146
E02005630,E07000152,10573,948,3800,0.24947368421052632,2637.685263157895,female,0-4,198,0.01872694599451433,0.0046718802112630485
E02005630,E07000152,10573,948,3800,0.24947368421052632,2637.685263157895,male,0-4,237,0.022415586872221695,0.005592099040754255
