year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,sex,ag,ag_ppln_ltla,agf_ppln_ltla,ag_trust_factor
2018,E06000031,201041,71,71202,0.0009971630010392966,200.47064689194121,female,0-4,7689,0.03824592993468994,3.813742627121409e-05
2018,E06000031,201041,71,71202,0.0009971630010392966,200.47064689194121,male,0-4,8242,0.04099661263125432,4.0880305283827096e-05
2018,E06000032,214109,82884,94213,0.8797512020634095,188362.65012259455,female,0-4,8496,0.039680723369872356,0.03490916408339083
2018,E06000032,214109,82884,94213,0.8797512020634095,188362.65012259455,male,0-4,9051,0.04227286101938732,0.03718960029646544
2018,E06000042,268607,4127,99140,0.04162800080693968,11181.572412749647,female,0-4,9382,0.03492835257457922,0.0014539974891596575
2018,E06000042,268607,4127,99140,0.04162800080693968,11181.572412749647,male,0-4,9666,0.03598565934618234,0.001498011056301135
2018,E06000055,171623,64418,76625,0.8406916802610114,144282.02824143556,female,0-4,5575,0.03248399107345752,0.0273090210371287
2018,E06000055,171623,64418,76625,0.8406916802610114,144282.02824143556,male,0-4,5934,0.0345757852968425,0.029067575037546492
2018,E06000056,283606,73852,115532,0.6392341515770522,181290.64079216146,female,0-4,8639,0.03046127373891949,0.01947188647445454
2018,E06000056,283606,73852,115532,0.6392341515770522,181290.64079216146,male,0-4,9112,0.032129080484898064,0.02053800550471464
2018,E06000060,540059,1589,213317,0.00744900781466081,4022.9037113779023,female,0-4,15836,0.029322722147024676,0.00021842518642031442
2018,E06000060,540059,1589,213317,0.00744900781466081,4022.9037113779023,male,0-4,16568,0.03067812961176464,0.000228521627217212
2018,E07000008,125758,86,39230,0.0021921998470558245,275.6866683660464,female,0-4,3366,0.026765692838626568,5.867574774718034e-05
2018,E07000008,125758,86,39230,0.0021921998470558245,275.6866683660464,male,0-4,3499,0.027823279632309673,6.09941893545407e-05
2018,E07000009,89362,75,33022,0.0022712131306401795,202.9601477802677,female,0-4,2541,0.02843490521698261,6.458173009731984e-05
2018,E07000009,89362,75,33022,0.0022712131306401795,202.9601477802677,male,0-4,2563,0.0286810948725409,6.514087927565161e-05
2018,E07000010,101491,36,46894,0.0007676888301275216,77.91350705847229,female,0-4,2888,0.028455725138189593,2.1845142341767078e-05
2018,E07000010,101491,36,46894,0.0007676888301275216,77.91350705847229,male,0-4,3048,0.03003221960567932,2.3055399535216775e-05
2018,E07000011,177352,757,75080,0.010082578582844965,1788.1654768247201,female,0-4,4856,0.027380576480671208,0.0002760668140099641
2018,E07000011,177352,757,75080,0.010082578582844965,1788.1654768247201,male,0-4,5285,0.029799494790022103,0.00030045574794947697
2018,E07000012,157519,449,55301,0.008119202184408961,1278.928608885915,female,0-4,4565,0.028980630908017446,0.0002352996017739251
2018,E07000012,157519,449,55301,0.008119202184408961,1278.928608885915,male,0-4,4684,0.02973609532818263,0.00024143337014437353
2018,E07000066,185862,9,79410,0.00011333585190782018,21.064828107291273,female,0-4,6177,0.03323433515188688,3.766641687029114e-06
2018,E07000066,185862,9,79410,0.00011333585190782018,21.064828107291273,male,0-4,6465,0.034783871904961745,3.942259755001332e-06
2018,E07000095,96876,114,40937,0.0027847668368468624,269.7770720863766,female,0-4,3116,0.03216482926627854,8.957154985357387e-05
2018,E07000095,96876,114,40937,0.0027847668368468624,269.7770720863766,male,0-4,3193,0.03295965977125397,9.17849674847437e-05
2018,E07000096,154280,5487,62066,0.0884058905036574,13639.260786904262,female,0-4,4881,0.03163728286232823,0.0027969221645602264
2018,E07000096,154280,5487,62066,0.0884058905036574,13639.260786904262,male,0-4,5163,0.0334651283380866,0.002958514471547726
2018,E07000098,104205,174,44184,0.003938077131993482,410.36732753938077,female,0-4,3291,0.031581977832157763,0.00012437226468394556
2018,E07000098,104205,174,44184,0.003938077131993482,410.36732753938077,male,0-4,3464,0.03324216688258721,0.00013091021721822773
2018,E07000099,133214,1402,50259,0.02789550130324917,3716.0713106110347,female,0-4,3918,0.029411323134205112,0.0008204436028205011
2018,E07000099,133214,1402,50259,0.02789550130324917,3716.0713106110347,male,0-4,4091,0.030709985436966084,0.0008566704387796503
2018,E07000102,93045,265,39883,0.00664443497229396,618.2314519970915,female,0-4,2697,0.028985974528453973,0.0001925954228628815
2018,E07000102,93045,265,39883,0.00664443497229396,618.2314519970915,male,0-4,2733,0.02937288408834435,0.000195166218273732
2018,E07000103,96767,326,40463,0.008056743197489065,779.6268689914243,female,0-4,3447,0.03562164787582544,0.00028699446920690743
2018,E07000103,96767,326,40463,0.008056743197489065,779.6268689914243,male,0-4,3661,0.03783314559715605,0.0003048119384295004
2018,E07000143,139329,9,56695,0.00015874415733309815,22.117664697063233,female,0-4,3545,0.025443375033194812,4.0389871293544985e-06
2018,E07000143,139329,9,56695,0.00015874415733309815,22.117664697063233,male,0-4,3946,0.028321454973480036,4.49586550421237e-06
2018,E07000145,99370,26,46972,0.0005535212467001618,55.00340628459507,female,0-4,2646,0.026627754855590217,1.4739028064492583e-05
2018,E07000145,99370,26,46972,0.0005535212467001618,55.00340628459507,male,0-4,2801,0.02818758176512026,1.5602425400092113e-05
2018,E07000146,151811,22,76004,0.0002894584495552866,43.942976685437614,female,0-4,4004,0.026374900369538438,7.634437768141751e-06
2018,E07000146,151811,22,76004,0.0002894584495552866,43.942976685437614,male,0-4,4184,0.02756058520133587,7.977644261215057e-06
2018,E07000148,141137,9,47409,0.0001898373726507625,26.79307726381067,female,0-4,3851,0.027285545250359578,5.179816221671754e-06
2018,E07000148,141137,9,47409,0.0001898373726507625,26.79307726381067,male,0-4,4026,0.0285254752474546,5.4152012745911405e-06
2018,E07000150,70827,21,31515,0.0006663493574488339,47.19552594002856,female,0-4,2453,0.03463368489417877,2.3078133675321407e-05
2018,E07000150,70827,21,31515,0.0006663493574488339,47.19552594002856,male,0-4,2671,0.03771160715546331,2.5129105196405822e-05
2018,E07000151,84484,17,33233,0.0005115397346011494,43.21692293804351,female,0-4,2185,0.025862885280053028,1.32298934721783e-05
2018,E07000151,84484,17,33233,0.0005115397346011494,43.21692293804351,male,0-4,2279,0.026975521992329908,1.379905136068391e-05
2018,E07000152,93906,1002,38992,0.025697578990562166,2413.156852687731,female,0-4,2478,0.02638809021787745,0.0006781100327839866
2018,E07000152,93906,1002,38992,0.025697578990562166,2413.156852687731,male,0-4,2630,0.028006730134389708,0.0007197051598958373
2018,E07000153,101266,37,43870,0.0008434009573740597,85.40784134944153,female,0-4,3167,0.03127407027037703,2.63765808070196e-05
2018,E07000153,101266,37,43870,0.0008434009573740597,85.40784134944153,male,0-4,3252,0.032113443801473344,2.7084509246740683e-05
2018,E07000154,225146,220,93402,0.002355409948395109,530.3111282413653,female,0-4,8043,0.03572348609346824,8.414345453590942e-05
2018,E07000154,225146,220,93402,0.002355409948395109,530.3111282413653,male,0-4,8183,0.03634530482442504,8.560809256090349e-05
