date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-21,47.0,0.0,
2021-12-20,51.0,0.0,
2021-12-19,46.0,0.0,2.0
2021-12-18,43.0,0.0,7.0
2021-12-17,,,9.0
2021-12-16,41.0,0.0,3.0
2021-12-15,36.0,0.0,1.0
2021-12-14,31.0,0.0,7.0
2021-12-13,36.0,0.0,8.0
2021-12-12,34.0,0.0,2.0
2021-12-11,32.0,0.0,5.0
2021-12-10,35.0,1.0,5.0
2021-12-09,32.0,1.0,7.0
2021-12-08,31.0,1.0,3.0
2021-12-07,34.0,1.0,5.0
2021-12-06,28.0,1.0,4.0
2021-12-05,29.0,1.0,5.0
2021-12-04,30.0,1.0,1.0
2021-12-03,34.0,1.0,3.0
2021-12-02,32.0,0.0,4.0
2021-12-01,33.0,0.0,6.0
2021-11-30,34.0,0.0,4.0
2021-11-29,28.0,0.0,6.0
2021-11-28,26.0,0.0,4.0
2021-11-27,21.0,0.0,8.0
2021-11-26,22.0,0.0,2.0
2021-11-25,31.0,0.0,3.0
2021-11-24,32.0,0.0,5.0
2021-11-23,37.0,0.0,1.0
2021-11-22,38.0,1.0,4.0
2021-11-21,39.0,1.0,3.0
2021-11-20,35.0,1.0,8.0
2021-11-19,46.0,1.0,1.0
2021-11-18,48.0,0.0,3.0
2021-11-17,44.0,1.0,3.0
2021-11-16,47.0,2.0,7.0
2021-11-15,47.0,1.0,6.0
2021-11-14,47.0,1.0,7.0
2021-11-13,43.0,1.0,3.0
2021-11-12,49.0,1.0,4.0
2021-11-11,51.0,3.0,1.0
2021-11-10,43.0,2.0,13.0
2021-11-09,42.0,3.0,12.0
2021-11-08,,,1.0
2021-11-07,,,3.0
2021-11-06,,,0.0
2021-11-05,55.0,2.0,0.0
2021-11-04,55.0,2.0,2.0
2021-11-03,65.0,3.0,5.0
2021-11-02,66.0,3.0,1.0
2021-11-01,65.0,3.0,9.0
2021-10-31,64.0,3.0,11.0
2021-10-30,54.0,3.0,10.0
