date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,21.0,5.0,
2021-12-13,22.0,4.0,
2021-12-12,21.0,4.0,3.0
2021-12-11,23.0,4.0,2.0
2021-12-10,25.0,6.0,1.0
2021-12-09,26.0,6.0,3.0
2021-12-08,24.0,7.0,8.0
2021-12-07,24.0,7.0,2.0
2021-12-06,27.0,7.0,4.0
2021-12-05,28.0,8.0,2.0
2021-12-04,25.0,8.0,4.0
2021-12-03,28.0,8.0,2.0
2021-12-02,30.0,9.0,4.0
2021-12-01,27.0,9.0,4.0
2021-11-30,33.0,9.0,5.0
2021-11-29,38.0,9.0,0.0
2021-11-28,38.0,10.0,1.0
2021-11-27,38.0,9.0,3.0
2021-11-26,44.0,7.0,3.0
2021-11-25,43.0,7.0,7.0
2021-11-24,43.0,7.0,3.0
2021-11-23,43.0,7.0,3.0
2021-11-22,48.0,7.0,4.0
2021-11-21,48.0,7.0,3.0
2021-11-20,54.0,8.0,6.0
2021-11-19,53.0,8.0,5.0
2021-11-18,52.0,9.0,5.0
2021-11-17,59.0,8.0,6.0
2021-11-16,56.0,9.0,9.0
2021-11-15,77.0,11.0,7.0
2021-11-14,74.0,11.0,4.0
2021-11-13,69.0,12.0,4.0
2021-11-12,72.0,10.0,9.0
2021-11-11,69.0,12.0,6.0
2021-11-10,70.0,12.0,8.0
2021-11-09,65.0,13.0,10.0
2021-11-08,63.0,12.0,9.0
2021-11-07,62.0,12.0,7.0
2021-11-06,63.0,9.0,9.0
2021-11-05,55.0,10.0,7.0
2021-11-04,54.0,10.0,10.0
2021-11-03,50.0,10.0,6.0
2021-11-02,42.0,10.0,15.0
2021-11-01,50.0,10.0,1.0
2021-10-31,47.0,10.0,7.0
2021-10-30,46.0,10.0,9.0
2021-10-29,48.0,10.0,5.0
2021-10-28,45.0,10.0,5.0
2021-10-27,48.0,10.0,6.0
2021-10-26,44.0,11.0,12.0
2021-10-25,35.0,9.0,8.0
2021-10-24,34.0,10.0,6.0
2021-10-23,37.0,8.0,1.0
2021-10-22,32.0,8.0,11.0
2021-10-21,34.0,8.0,9.0
2021-10-20,36.0,5.0,5.0
2021-10-19,29.0,4.0,10.0
2021-10-18,39.0,5.0,7.0
2021-10-17,38.0,6.0,7.0
2021-10-16,33.0,5.0,3.0
2021-10-15,35.0,5.0,7.0
2021-10-14,39.0,5.0,4.0
2021-10-13,37.0,5.0,5.0
2021-10-12,32.0,5.0,13.0
2021-10-11,33.0,4.0,3.0
2021-10-10,31.0,4.0,9.0
2021-10-09,28.0,5.0,5.0
2021-10-08,24.0,4.0,8.0
2021-10-07,26.0,3.0,5.0
2021-10-06,33.0,4.0,5.0
2021-10-05,35.0,4.0,1.0
2021-10-04,33.0,0.0,4.0
2021-10-03,34.0,5.0,5.0
2021-10-02,33.0,6.0,6.0
2021-10-01,34.0,5.0,4.0
2021-09-30,28.0,7.0,7.0
2021-09-29,37.0,8.0,3.0
2021-09-28,38.0,5.0,6.0
2021-09-27,37.0,5.0,8.0
2021-09-26,31.0,6.0,5.0
2021-09-25,29.0,6.0,9.0
2021-09-24,29.0,5.0,6.0
2021-09-23,33.0,4.0,1.0
2021-09-22,32.0,4.0,5.0
2021-09-21,32.0,5.0,6.0
2021-09-20,34.0,6.0,6.0
2021-09-19,36.0,7.0,3.0
2021-09-18,38.0,7.0,5.0
2021-09-17,38.0,8.0,4.0
2021-09-16,41.0,9.0,7.0
2021-09-15,42.0,9.0,3.0
2021-09-14,37.0,9.0,4.0
2021-09-13,33.0,10.0,8.0
2021-09-12,25.0,10.0,5.0
2021-09-11,29.0,11.0,6.0
2021-09-10,36.0,11.0,0.0
2021-09-09,34.0,10.0,4.0
2021-09-08,42.0,8.0,4.0
2021-09-07,40.0,8.0,9.0
2021-09-06,34.0,7.0,7.0
2021-09-05,36.0,7.0,8.0
2021-09-04,39.0,6.0,8.0
2021-09-03,40.0,6.0,5.0
2021-09-02,41.0,5.0,11.0
2021-09-01,27.0,6.0,10.0
2021-08-31,30.0,6.0,5.0
2021-08-30,26.0,7.0,4.0
2021-08-29,27.0,7.0,5.0
2021-08-28,26.0,6.0,7.0
2021-08-27,33.0,7.0,2.0
2021-08-26,30.0,6.0,3.0
2021-08-25,27.0,4.0,14.0
2021-08-24,28.0,4.0,2.0
2021-08-23,21.0,5.0,10.0
2021-08-22,15.0,5.0,4.0
2021-08-21,14.0,4.0,4.0
2021-08-20,23.0,2.0,1.0
2021-08-19,25.0,2.0,3.0
2021-08-18,25.0,2.0,9.0
2021-08-17,25.0,3.0,4.0
2021-08-16,32.0,9.0,5.0
2021-08-15,31.0,9.0,4.0
2021-08-14,27.0,10.0,1.0
2021-08-13,27.0,9.0,5.0
2021-08-12,33.0,9.0,4.0
2021-08-11,38.0,12.0,2.0
2021-08-10,40.0,12.0,7.0
2021-08-09,36.0,11.0,6.0
2021-08-08,32.0,12.0,5.0
2021-08-07,34.0,11.0,2.0
2021-08-06,33.0,11.0,2.0
2021-08-05,34.0,11.0,4.0
2021-08-04,38.0,12.0,6.0
2021-08-03,38.0,10.0,4.0
2021-08-02,38.0,12.0,4.0
2021-08-01,37.0,13.0,2.0
2021-07-31,37.0,15.0,3.0
2021-07-30,37.0,17.0,4.0
2021-07-29,35.0,17.0,7.0
2021-07-28,37.0,16.0,9.0
2021-07-27,45.0,16.0,0.0
2021-07-26,46.0,15.0,4.0
2021-07-25,47.0,15.0,4.0
2021-07-24,44.0,13.0,5.0
2021-07-23,39.0,11.0,8.0
2021-07-22,46.0,12.0,3.0
2021-07-21,45.0,11.0,5.0
2021-07-20,40.0,11.0,8.0
2021-07-19,38.0,14.0,14.0
2021-07-18,36.0,15.0,1.0
2021-07-17,38.0,15.0,5.0
2021-07-16,43.0,15.0,2.0
2021-07-15,50.0,15.0,6.0
2021-07-14,54.0,15.0,5.0
2021-07-13,54.0,18.0,4.0
2021-07-12,54.0,17.0,5.0
2021-07-11,53.0,19.0,4.0
2021-07-10,57.0,19.0,7.0
2021-07-09,60.0,21.0,3.0
2021-07-08,59.0,19.0,10.0
2021-07-07,58.0,19.0,9.0
2021-07-06,56.0,18.0,10.0
2021-07-05,50.0,17.0,8.0
2021-07-04,51.0,17.0,7.0
2021-07-03,47.0,15.0,8.0
2021-07-02,47.0,15.0,6.0
2021-07-01,46.0,14.0,7.0
2021-06-30,46.0,14.0,9.0
2021-06-29,44.0,12.0,8.0
2021-06-28,49.0,13.0,6.0
2021-06-27,42.0,11.0,7.0
2021-06-26,37.0,11.0,11.0
2021-06-25,41.0,8.0,8.0
2021-06-24,49.0,9.0,2.0
2021-06-23,47.0,9.0,3.0
2021-06-22,44.0,9.0,7.0
2021-06-21,51.0,13.0,5.0
2021-06-20,58.0,13.0,1.0
2021-06-19,56.0,16.0,5.0
2021-06-18,56.0,17.0,7.0
2021-06-17,60.0,19.0,6.0
2021-06-16,57.0,17.0,8.0
2021-06-15,56.0,19.0,7.0
2021-06-14,56.0,16.0,9.0
