date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-21,126.0,17.0,
2021-12-20,122.0,16.0,
2021-12-19,103.0,14.0,10.0
2021-12-18,105.0,16.0,8.0
2021-12-17,107.0,18.0,6.0
2021-12-16,105.0,19.0,11.0
2021-12-15,100.0,18.0,3.0
2021-12-14,106.0,17.0,5.0
2021-12-13,104.0,16.0,7.0
2021-12-12,105.0,13.0,7.0
2021-12-11,108.0,16.0,8.0
2021-12-10,120.0,14.0,8.0
2021-12-09,115.0,14.0,9.0
2021-12-08,121.0,13.0,5.0
2021-12-07,115.0,14.0,7.0
2021-12-06,108.0,15.0,5.0
2021-12-05,113.0,15.0,8.0
2021-12-04,110.0,16.0,8.0
2021-12-03,117.0,14.0,10.0
2021-12-02,111.0,12.0,8.0
2021-12-01,110.0,12.0,8.0
2021-11-30,121.0,15.0,6.0
2021-11-29,120.0,14.0,1.0
2021-11-28,117.0,15.0,3.0
2021-11-27,112.0,14.0,6.0
2021-11-26,110.0,11.0,6.0
2021-11-25,115.0,12.0,0.0
2021-11-24,109.0,10.0,3.0
2021-11-23,109.0,11.0,8.0
2021-11-22,103.0,10.0,10.0
2021-11-21,102.0,12.0,8.0
2021-11-20,90.0,14.0,6.0
2021-11-19,107.0,14.0,4.0
2021-11-18,104.0,14.0,5.0
2021-11-17,106.0,16.0,4.0
2021-11-16,112.0,16.0,6.0
2021-11-15,113.0,16.0,8.0
2021-11-14,104.0,16.0,4.0
2021-11-13,119.0,17.0,2.0
2021-11-12,117.0,16.0,7.0
2021-11-11,112.0,14.0,3.0
2021-11-10,110.0,13.0,1.0
2021-11-09,120.0,14.0,5.0
2021-11-08,119.0,15.0,3.0
2021-11-07,113.0,13.0,2.0
2021-11-06,105.0,12.0,9.0
2021-11-05,108.0,11.0,6.0
2021-11-04,113.0,14.0,9.0
2021-11-03,109.0,14.0,7.0
2021-11-02,104.0,14.0,5.0
2021-11-01,110.0,15.0,8.0
2021-10-31,108.0,16.0,8.0
2021-10-30,107.0,15.0,3.0
2021-10-29,107.0,12.0,6.0
2021-10-28,104.0,13.0,7.0
2021-10-27,104.0,12.0,9.0
2021-10-26,97.0,13.0,4.0
2021-10-25,109.0,12.0,2.0
2021-10-24,112.0,11.0,6.0
2021-10-23,110.0,11.0,4.0
2021-10-22,114.0,11.0,5.0
2021-10-21,109.0,11.0,7.0
2021-10-20,113.0,11.0,5.0
2021-10-19,98.0,11.0,13.0
2021-10-18,98.0,11.0,4.0
2021-10-17,84.0,13.0,4.0
2021-10-16,79.0,13.0,6.0
2021-10-15,85.0,13.0,5.0
2021-10-14,84.0,11.0,4.0
2021-10-13,91.0,10.0,3.0
2021-10-12,107.0,11.0,6.0
2021-10-11,106.0,10.0,8.0
2021-10-10,103.0,9.0,2.0
2021-10-09,98.0,10.0,5.0
2021-10-08,107.0,12.0,5.0
2021-10-07,108.0,11.0,3.0
2021-10-06,115.0,12.0,5.0
2021-10-05,118.0,11.0,7.0
2021-10-04,129.0,11.0,3.0
2021-10-03,126.0,13.0,4.0
2021-10-02,111.0,12.0,5.0
2021-10-01,116.0,11.0,9.0
2021-09-30,124.0,11.0,4.0
2021-09-29,129.0,11.0,4.0
2021-09-28,129.0,13.0,5.0
2021-09-27,130.0,14.0,6.0
2021-09-26,137.0,13.0,4.0
2021-09-25,132.0,13.0,7.0
2021-09-24,130.0,13.0,6.0
2021-09-23,133.0,15.0,6.0
2021-09-22,144.0,16.0,6.0
2021-09-21,139.0,17.0,6.0
2021-09-20,148.0,17.0,7.0
2021-09-19,143.0,17.0,3.0
2021-09-18,144.0,15.0,2.0
2021-09-17,149.0,16.0,10.0
2021-09-16,139.0,16.0,6.0
2021-09-15,142.0,17.0,8.0
2021-09-14,142.0,16.0,11.0
2021-09-13,142.0,18.0,2.0
2021-09-12,136.0,19.0,4.0
2021-09-11,143.0,21.0,6.0
2021-09-10,142.0,18.0,6.0
2021-09-09,148.0,18.0,7.0
2021-09-08,143.0,19.0,12.0
2021-09-07,142.0,18.0,3.0
2021-09-06,146.0,15.0,4.0
2021-09-05,147.0,13.0,6.0
2021-09-04,144.0,14.0,7.0
2021-09-03,146.0,17.0,8.0
2021-09-02,143.0,19.0,7.0
2021-09-01,152.0,20.0,10.0
2021-08-31,151.0,20.0,10.0
2021-08-30,135.0,21.0,14.0
2021-08-29,132.0,18.0,11.0
2021-08-28,132.0,19.0,12.0
2021-08-27,123.0,18.0,9.0
2021-08-26,108.0,14.0,4.0
2021-08-25,121.0,16.0,7.0
2021-08-24,118.0,17.0,12.0
2021-08-23,124.0,17.0,11.0
2021-08-22,125.0,17.0,5.0
2021-08-21,112.0,20.0,7.0
2021-08-20,117.0,18.0,7.0
2021-08-19,110.0,14.0,18.0
2021-08-18,107.0,15.0,4.0
2021-08-17,105.0,14.0,6.0
2021-08-16,112.0,17.0,9.0
2021-08-15,107.0,16.0,7.0
2021-08-14,99.0,17.0,9.0
2021-08-13,106.0,18.0,7.0
2021-08-12,102.0,17.0,9.0
2021-08-11,100.0,19.0,9.0
2021-08-10,98.0,19.0,10.0
2021-08-09,99.0,21.0,10.0
2021-08-08,96.0,19.0,4.0
2021-08-07,88.0,18.0,12.0
2021-08-06,83.0,17.0,8.0
2021-08-05,85.0,18.0,10.0
2021-08-04,85.0,16.0,6.0
2021-08-03,105.0,17.0,4.0
2021-08-02,111.0,17.0,5.0
2021-08-01,107.0,21.0,8.0
2021-07-31,103.0,21.0,7.0
2021-07-30,116.0,22.0,11.0
2021-07-29,116.0,23.0,10.0
2021-07-28,116.0,21.0,7.0
2021-07-27,121.0,22.0,10.0
2021-07-26,119.0,19.0,11.0
2021-07-25,111.0,19.0,3.0
2021-07-24,102.0,19.0,9.0
2021-07-23,115.0,18.0,12.0
2021-07-22,104.0,19.0,10.0
2021-07-21,91.0,14.0,13.0
2021-07-20,86.0,14.0,9.0
2021-07-19,86.0,13.0,4.0
2021-07-18,75.0,11.0,7.0
2021-07-17,73.0,13.0,4.0
2021-07-16,62.0,11.0,8.0
2021-07-15,65.0,10.0,13.0
2021-07-14,67.0,10.0,6.0
2021-07-13,57.0,10.0,7.0
2021-07-12,55.0,8.0,10.0
2021-07-11,49.0,7.0,6.0
2021-07-10,49.0,7.0,4.0
2021-07-09,41.0,9.0,11.0
2021-07-08,33.0,10.0,8.0
2021-07-07,32.0,11.0,4.0
2021-07-06,28.0,9.0,6.0
2021-07-05,30.0,8.0,4.0
2021-07-04,20.0,7.0,12.0
2021-07-03,18.0,5.0,3.0
2021-07-02,24.0,5.0,6.0
2021-07-01,22.0,5.0,8.0
2021-06-30,27.0,5.0,1.0
2021-06-29,28.0,5.0,5.0
2021-06-28,26.0,5.0,6.0
2021-06-27,22.0,3.0,8.0
2021-06-26,24.0,3.0,4.0
2021-06-25,21.0,2.0,7.0
2021-06-24,20.0,3.0,4.0
2021-06-23,18.0,3.0,4.0
2021-06-22,14.0,2.0,6.0
2021-06-21,14.0,2.0,2.0
2021-06-20,12.0,2.0,0.0
2021-06-19,13.0,1.0,4.0
2021-06-18,11.0,0.0,2.0
2021-06-17,7.0,0.0,4.0
2021-06-16,5.0,0.0,3.0
2021-06-15,5.0,1.0,0.0
2021-06-14,4.0,1.0,2.0
2021-06-13,2.0,1.0,1.0
2021-06-12,3.0,1.0,0.0
2021-06-11,6.0,1.0,1.0
2021-06-10,4.0,1.0,1.0
2021-06-09,3.0,0.0,2.0
2021-06-08,20.0,0.0,1.0
2021-06-07,22.0,0.0,0.0
2021-06-06,18.0,0.0,1.0
2021-06-05,20.0,0.0,0.0
2021-06-04,24.0,1.0,1.0
2021-06-03,21.0,2.0,1.0
2021-06-02,23.0,2.0,3.0
2021-06-01,23.0,3.0,1.0
2021-05-31,23.0,3.0,1.0
2021-05-30,22.0,3.0,0.0
2021-05-29,23.0,2.0,1.0
2021-05-28,31.0,2.0,2.0
2021-05-27,30.0,3.0,2.0
2021-05-26,28.0,2.0,3.0
2021-05-25,31.0,2.0,4.0
2021-05-24,40.0,2.0,1.0
2021-05-23,34.0,2.0,3.0
2021-05-22,32.0,2.0,5.0
2021-05-21,29.0,2.0,5.0
2021-05-20,27.0,2.0,5.0
2021-05-19,28.0,1.0,2.0
2021-05-18,26.0,2.0,3.0
2021-05-17,25.0,1.0,2.0
2021-05-16,26.0,1.0,1.0
2021-05-15,21.0,1.0,2.0
2021-05-14,27.0,2.0,2.0
2021-05-13,25.0,2.0,1.0
2021-05-12,26.0,3.0,2.0
2021-05-11,30.0,2.0,1.0
2021-05-10,28.0,2.0,0.0
2021-05-09,27.0,2.0,2.0
2021-05-08,28.0,1.0,1.0
2021-05-07,32.0,1.0,3.0
2021-05-06,31.0,1.0,2.0
2021-05-05,28.0,1.0,5.0
2021-05-04,33.0,1.0,3.0
2021-05-03,30.0,1.0,3.0
2021-05-02,30.0,2.0,5.0
2021-05-01,31.0,2.0,1.0
2021-04-30,35.0,2.0,3.0
2021-04-29,38.0,3.0,1.0
2021-04-28,44.0,3.0,1.0
2021-04-27,43.0,4.0,5.0
2021-04-26,42.0,5.0,7.0
2021-04-25,42.0,5.0,4.0
2021-04-24,42.0,5.0,2.0
2021-04-23,41.0,4.0,2.0
2021-04-22,47.0,5.0,3.0
2021-04-21,50.0,5.0,2.0
2021-04-20,54.0,5.0,0.0
2021-04-19,54.0,4.0,1.0
2021-04-18,55.0,5.0,6.0
2021-04-17,54.0,6.0,5.0
2021-04-16,56.0,4.0,7.0
2021-04-15,57.0,3.0,4.0
2021-04-14,57.0,3.0,3.0
2021-04-13,59.0,3.0,5.0
2021-04-12,62.0,3.0,6.0
2021-04-11,59.0,3.0,12.0
2021-04-10,58.0,3.0,8.0
2021-04-09,68.0,4.0,8.0
2021-04-08,79.0,5.0,3.0
2021-04-07,79.0,3.0,6.0
2021-04-06,79.0,4.0,9.0
2021-04-05,76.0,3.0,8.0
2021-04-04,78.0,5.0,8.0
2021-04-03,74.0,4.0,4.0
2021-04-02,84.0,9.0,6.0
2021-04-01,89.0,9.0,9.0
2021-03-31,87.0,10.0,8.0
2021-03-30,86.0,10.0,6.0
2021-03-29,91.0,9.0,5.0
2021-03-28,91.0,10.0,6.0
2021-03-27,96.0,10.0,5.0
2021-03-26,97.0,10.0,4.0
2021-03-25,97.0,10.0,6.0
2021-03-24,110.0,13.0,7.0
2021-03-23,128.0,14.0,4.0
2021-03-22,135.0,15.0,8.0
2021-03-21,135.0,17.0,5.0
2021-03-20,136.0,19.0,5.0
2021-03-19,151.0,19.0,4.0
2021-03-18,138.0,18.0,12.0
2021-03-17,156.0,22.0,7.0
2021-03-16,153.0,24.0,8.0
2021-03-15,162.0,24.0,10.0
2021-03-14,163.0,23.0,5.0
2021-03-13,161.0,25.0,6.0
2021-03-12,164.0,25.0,6.0
2021-03-11,176.0,25.0,11.0
2021-03-10,184.0,26.0,10.0
