date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,54.0,1.0,
2022-01-17,61.0,2.0,
2022-01-16,66.0,3.0,12.0
2022-01-15,67.0,4.0,8.0
2022-01-14,64.0,5.0,12.0
2022-01-13,59.0,7.0,11.0
2022-01-12,72.0,11.0,13.0
2022-01-11,78.0,12.0,12.0
2022-01-10,74.0,10.0,15.0
2022-01-09,75.0,11.0,8.0
2022-01-08,76.0,9.0,11.0
2022-01-07,70.0,11.0,18.0
2022-01-06,72.0,10.0,21.0
2022-01-05,70.0,11.0,16.0
2022-01-04,58.0,13.0,14.0
2022-01-03,62.0,12.0,13.0
2022-01-02,63.0,13.0,13.0
2022-01-01,60.0,15.0,15.0
2021-12-31,66.0,13.0,12.0
2021-12-30,65.0,15.0,13.0
2021-12-29,61.0,14.0,14.0
2021-12-28,67.0,14.0,8.0
2021-12-27,54.0,13.0,11.0
2021-12-26,50.0,12.0,15.0
2021-12-25,47.0,12.0,9.0
2021-12-24,49.0,13.0,8.0
2021-12-23,49.0,14.0,8.0
2021-12-22,46.0,15.0,12.0
2021-12-21,43.0,13.0,12.0
2021-12-20,39.0,13.0,10.0
2021-12-19,38.0,11.0,14.0
2021-12-18,35.0,12.0,7.0
2021-12-17,39.0,10.0,6.0
2021-12-16,37.0,10.0,5.0
2021-12-15,33.0,7.0,8.0
2021-12-14,41.0,6.0,10.0
2021-12-13,44.0,8.0,4.0
2021-12-12,39.0,8.0,6.0
2021-12-11,41.0,7.0,5.0
2021-12-10,41.0,8.0,3.0
2021-12-09,36.0,7.0,5.0
2021-12-08,37.0,8.0,3.0
2021-12-07,37.0,6.0,8.0
2021-12-06,35.0,6.0,14.0
2021-12-05,35.0,5.0,9.0
2021-12-04,30.0,3.0,5.0
2021-12-03,33.0,4.0,5.0
2021-12-02,32.0,4.0,5.0
2021-12-01,33.0,6.0,6.0
2021-11-30,32.0,6.0,6.0
2021-11-29,29.0,6.0,8.0
2021-11-28,27.0,7.0,8.0
2021-11-27,29.0,7.0,6.0
2021-11-26,32.0,7.0,1.0
2021-11-25,34.0,8.0,4.0
2021-11-24,37.0,11.0,6.0
2021-11-23,39.0,11.0,4.0
2021-11-22,37.0,11.0,4.0
2021-11-21,35.0,10.0,3.0
2021-11-20,30.0,11.0,6.0
2021-11-19,29.0,9.0,2.0
2021-11-18,31.0,9.0,3.0
2021-11-17,32.0,11.0,4.0
2021-11-16,35.0,10.0,3.0
2021-11-15,45.0,11.0,3.0
2021-11-14,50.0,12.0,1.0
2021-11-13,54.0,13.0,2.0
2021-11-12,57.0,12.0,5.0
2021-11-11,57.0,12.0,9.0
2021-11-10,59.0,11.0,4.0
2021-11-09,63.0,12.0,8.0
2021-11-08,63.0,13.0,6.0
2021-11-07,59.0,11.0,5.0
2021-11-06,61.0,12.0,4.0
2021-11-05,61.0,12.0,4.0
