date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,92,16.0,
2021-12-13,91,16.0,
2021-12-12,74,13.0,8.0
2021-12-11,74,13.0,12.0
2021-12-10,76,12.0,15.0
2021-12-09,80,13.0,12.0
2021-12-08,81,13.0,7.0
2021-12-07,74,13.0,11.0
2021-12-06,77,13.0,12.0
2021-12-05,75,13.0,7.0
2021-12-04,66,13.0,17.0
2021-12-03,67,13.0,7.0
2021-12-02,72,12.0,8.0
2021-12-01,72,13.0,5.0
2021-11-30,68,12.0,8.0
2021-11-29,71,12.0,4.0
2021-11-28,73,12.0,1.0
2021-11-27,68,11.0,9.0
2021-11-26,62,11.0,4.0
2021-11-25,62,11.0,9.0
2021-11-24,60,13.0,4.0
2021-11-23,62,13.0,4.0
2021-11-22,65,13.0,3.0
2021-11-21,64,12.0,2.0
2021-11-20,59,11.0,8.0
2021-11-19,62,12.0,4.0
2021-11-18,61,11.0,3.0
2021-11-17,60,10.0,6.0
2021-11-16,60,10.0,3.0
2021-11-15,64,10.0,9.0
2021-11-14,63,9.0,5.0
2021-11-13,61,8.0,8.0
2021-11-12,57,6.0,9.0
2021-11-11,58,8.0,7.0
2021-11-10,55,6.0,2.0
2021-11-09,59,7.0,2.0
2021-11-08,57,7.0,8.0
2021-11-07,60,9.0,4.0
2021-11-06,55,9.0,1.0
2021-11-05,61,9.0,3.0
2021-11-04,59,9.0,7.0
2021-11-03,64,9.0,1.0
2021-11-02,64,8.0,3.0
2021-11-01,72,10.0,5.0
2021-10-31,73,11.0,6.0
2021-10-30,67,11.0,8.0
2021-10-29,72,11.0,12.0
2021-10-28,77,11.0,4.0
2021-10-27,72,10.0,4.0
2021-10-26,66,11.0,9.0
2021-10-25,75,13.0,5.0
2021-10-24,73,12.0,7.0
2021-10-23,68,12.0,4.0
2021-10-22,64,12.0,15.0
2021-10-21,66,12.0,5.0
2021-10-20,62,12.0,5.0
2021-10-19,59,11.0,12.0
2021-10-18,45,11.0,9.0
2021-10-17,44,11.0,3.0
2021-10-16,39,11.0,7.0
2021-10-15,40,11.0,4.0
2021-10-14,37,8.0,1.0
2021-10-13,36,7.0,8.0
2021-10-12,34,7.0,6.0
2021-10-11,40,6.0,3.0
2021-10-10,43,8.0,2.0
2021-10-09,39,10.0,2.0
2021-10-08,36,9.0,6.0
2021-10-07,38,11.0,9.0
2021-10-06,43,11.0,3.0
2021-10-05,46,12.0,2.0
2021-10-04,58,11.0,6.0
2021-10-03,59,11.0,2.0
2021-10-02,55,13.0,10.0
2021-10-01,48,13.0,8.0
2021-09-30,50,12.0,5.0
2021-09-29,48,13.0,3.0
2021-09-28,49,13.0,4.0
2021-09-27,47,12.0,3.0
2021-09-26,52,14.0,3.0
2021-09-25,50,15.0,3.0
2021-09-24,48,13.0,8.0
2021-09-23,46,13.0,4.0
2021-09-22,51,13.0,6.0
2021-09-21,52,14.0,4.0
2021-09-20,50,13.0,8.0
2021-09-19,53,12.0,1.0
2021-09-18,62,18.0,4.0
2021-09-17,55,13.0,2.0
2021-09-16,46,12.0,11.0
2021-09-15,47,12.0,7.0
2021-09-14,51,15.0,2.0
2021-09-13,58,16.0,2.0
2021-09-12,62,15.0,4.0
2021-09-11,57,11.0,7.0
2021-09-10,68,12.0,7.0
2021-09-09,52,12.0,11.0
2021-09-08,56,13.0,4.0
2021-09-07,64,13.0,7.0
2021-09-06,61,13.0,6.0
2021-09-05,57,10.0,4.0
2021-09-04,60,11.0,5.0
2021-09-03,62,10.0,10.0
2021-09-02,61,8.0,6.0
2021-09-01,71,8.0,5.0
2021-08-31,79,11.0,13.0
2021-08-30,74,11.0,16.0
2021-08-29,69,13.0,7.0
2021-08-28,74,12.0,6.0
2021-08-27,74,12.0,0.0
2021-08-26,64,13.0,8.0
2021-08-25,60,13.0,11.0
2021-08-24,63,11.0,7.0
2021-08-23,67,12.0,10.0
2021-08-22,67,13.0,7.0
2021-08-21,62,13.0,10.0
2021-08-20,64,15.0,9.0
2021-08-19,62,14.0,10.0
2021-08-18,61,13.0,11.0
2021-08-17,58,12.0,7.0
2021-08-16,58,13.0,10.0
2021-08-15,59,15.0,6.0
2021-08-14,57,12.0,15.0
2021-08-13,51,13.0,10.0
2021-08-12,56,12.0,4.0
2021-08-11,57,11.0,6.0
2021-08-10,54,10.0,9.0
2021-08-09,56,10.0,3.0
2021-08-08,51,9.0,9.0
2021-08-07,46,10.0,5.0
2021-08-06,49,8.0,7.0
2021-08-05,43,8.0,9.0
2021-08-04,41,7.0,7.0
2021-08-03,35,7.0,13.0
2021-08-02,44,9.0,6.0
2021-08-01,45,8.0,4.0
2021-07-31,47,6.0,5.0
2021-07-30,50,7.0,3.0
2021-07-29,54,9.0,13.0
2021-07-28,48,10.0,8.0
2021-07-27,50,10.0,8.0
2021-07-26,54,12.0,6.0
2021-07-25,51,12.0,7.0
2021-07-24,43,11.0,10.0
2021-07-23,45,9.0,6.0
2021-07-22,43,8.0,11.0
2021-07-21,42,8.0,8.0
2021-07-20,37,7.0,5.0
2021-07-19,35,7.0,7.0
2021-07-18,32,6.0,5.0
2021-07-17,33,5.0,4.0
2021-07-16,29,6.0,10.0
2021-07-15,31,5.0,8.0
2021-07-14,29,5.0,8.0
2021-07-13,26,4.0,5.0
2021-07-12,29,5.0,4.0
2021-07-11,25,5.0,3.0
2021-07-10,25,4.0,3.0
2021-07-09,22,5.0,0.0
2021-07-08,18,4.0,11.0
2021-07-07,11,4.0,8.0
2021-07-06,12,4.0,1.0
2021-07-05,15,4.0,0.0
2021-07-04,19,4.0,1.0
2021-07-03,15,4.0,2.0
2021-07-02,17,5.0,0.0
2021-07-01,18,7.0,1.0
2021-06-30,18,7.0,2.0
2021-06-29,18,7.0,3.0
2021-06-28,19,6.0,3.0
2021-06-27,19,6.0,3.0
2021-06-26,17,5.0,3.0
2021-06-25,14,4.0,3.0
2021-06-24,14,5.0,1.0
2021-06-23,12,4.0,2.0
2021-06-22,14,4.0,2.0
2021-06-21,13,4.0,3.0
2021-06-20,11,4.0,2.0
2021-06-19,10,3.0,1.0
2021-06-18,8,3.0,2.0
2021-06-17,8,3.0,0.0
2021-06-16,8,3.0,1.0
2021-06-15,10,3.0,0.0
2021-06-14,10,3.0,1.0
2021-06-13,9,2.0,5.0
2021-06-12,7,1.0,1.0
2021-06-11,7,2.0,1.0
2021-06-10,11,2.0,1.0
2021-06-09,7,2.0,2.0
2021-06-08,7,2.0,1.0
2021-06-07,5,2.0,2.0
2021-06-06,6,2.0,1.0
2021-06-05,5,2.0,0.0
2021-06-04,5,3.0,0.0
2021-06-03,5,3.0,3.0
2021-06-02,5,3.0,1.0
2021-06-01,8,5.0,0.0
2021-05-31,9,4.0,1.0
2021-05-30,9,4.0,0.0
2021-05-29,10,4.0,0.0
2021-05-28,10,4.0,1.0
2021-05-27,10,4.0,0.0
2021-05-26,11,4.0,0.0
2021-05-25,12,3.0,0.0
2021-05-24,10,3.0,1.0
2021-05-23,10,3.0,2.0
2021-05-22,12,3.0,0.0
2021-05-21,11,3.0,1.0
2021-05-20,12,3.0,1.0
2021-05-19,11,3.0,0.0
2021-05-18,12,3.0,1.0
2021-05-17,15,5.0,0.0
2021-05-16,14,5.0,1.0
2021-05-15,13,5.0,1.0
2021-05-14,11,5.0,0.0
2021-05-13,12,5.0,3.0
2021-05-12,10,4.0,2.0
2021-05-11,10,1.0,1.0
2021-05-10,13,5.0,0.0
2021-05-09,12,5.0,1.0
2021-05-08,12,5.0,2.0
2021-05-07,15,6.0,1.0
2021-05-06,15,6.0,0.0
2021-05-05,11,6.0,5.0
2021-05-04,11,5.0,1.0
2021-05-03,12,6.0,1.0
2021-05-02,13,6.0,0.0
2021-05-01,12,6.0,0.0
2021-04-30,12,6.0,1.0
2021-04-29,11,6.0,1.0
2021-04-28,13,6.0,3.0
2021-04-27,17,9.0,1.0
2021-04-26,16,8.0,2.0
2021-04-25,16,9.0,0.0
2021-04-24,16,9.0,1.0
2021-04-23,13,8.0,3.0
2021-04-22,14,7.0,2.0
2021-04-21,14,7.0,0.0
2021-04-20,14,8.0,1.0
2021-04-19,19,8.0,2.0
2021-04-18,18,8.0,2.0
2021-04-17,18,8.0,0.0
2021-04-16,22,8.0,0.0
2021-04-15,20,8.0,2.0
2021-04-14,19,8.0,2.0
2021-04-13,22,9.0,0.0
2021-04-12,23,8.0,2.0
2021-04-11,22,8.0,2.0
2021-04-10,22,8.0,2.0
2021-04-09,25,8.0,0.0
2021-04-08,23,8.0,1.0
2021-04-07,23,8.0,3.0
2021-04-06,24,7.0,2.0
2021-04-05,26,7.0,0.0
2021-04-04,24,7.0,2.0
2021-04-03,21,7.0,1.0
2021-04-02,22,7.0,2.0
2021-04-01,24,8.0,4.0
2021-03-31,31,10.0,1.0
2021-03-30,34,10.0,2.0
2021-03-29,36,9.0,1.0
2021-03-28,37,10.0,2.0
2021-03-27,37,11.0,1.0
2021-03-26,40,11.0,1.0
2021-03-25,41,11.0,5.0
2021-03-24,41,12.0,1.0
2021-03-23,46,15.0,4.0
2021-03-22,48,15.0,0.0
2021-03-21,45,15.0,2.0
2021-03-20,36,16.0,4.0
2021-03-19,40,18.0,4.0
2021-03-18,38,17.0,0.0
2021-03-17,39,17.0,3.0
2021-03-16,46,20.0,3.0
2021-03-15,45,20.0,3.0
2021-03-14,48,20.0,1.0
2021-03-13,49,19.0,1.0
2021-03-12,54,20.0,2.0
2021-03-11,53,22.0,6.0
2021-03-10,56,23.0,1.0
2021-03-09,66,24.0,1.0
2021-03-08,66,23.0,4.0
2021-03-07,71,24.0,3.0
2021-03-06,73,27.0,5.0
2021-03-05,72,26.0,2.0
2021-03-04,73,26.0,9.0
2021-03-03,84,25.0,1.0
2021-03-02,66,4.0,10.0
2021-03-01,66,3.0,6.0
2021-02-28,75,6.0,9.0
2021-02-27,77,6.0,3.0
2021-02-26,91,6.0,6.0
2021-02-25,94,8.0,7.0
2021-02-24,103,8.0,9.0
2021-02-23,116,11.0,9.0
2021-02-22,116,10.0,8.0
2021-02-21,117,12.0,10.0
2021-02-20,133,14.0,5.0
2021-02-19,141,16.0,7.0
2021-02-18,156,17.0,10.0
2021-02-17,154,22.0,10.0
2021-02-16,179,23.0,16.0
2021-02-15,183,27.0,24.0
2021-02-14,181,28.0,19.0
2021-02-13,194,28.0,14.0
2021-02-12,194,25.0,14.0
2021-02-11,190,28.0,20.0
2021-02-10,206,28.0,22.0
2021-02-09,214,28.0,19.0
2021-02-08,214,26.0,17.0
2021-02-07,228,25.0,23.0
2021-02-06,222,26.0,23.0
2021-02-05,226,22.0,20.0
2021-02-04,257,24.0,23.0
2021-02-03,269,27.0,13.0
2021-02-02,276,32.0,21.0
2021-02-01,249,26.0,51.0
2021-01-31,274,32.0,24.0
2021-01-30,278,37.0,16.0
2021-01-29,292,41.0,27.0
2021-01-28,307,38.0,25.0
2021-01-27,327,42.0,40.0
2021-01-26,357,46.0,33.0
2021-01-25,384,51.0,28.0
2021-01-24,371,53.0,39.0
2021-01-23,363,53.0,46.0
2021-01-22,378,51.0,35.0
2021-01-21,376,49.0,53.0
2021-01-20,404,51.0,41.0
2021-01-19,431,54.0,51.0
2021-01-18,442,64.0,52.0
2021-01-17,424,62.0,50.0
2021-01-16,433,61.0,59.0
2021-01-15,451,63.0,46.0
2021-01-14,469,65.0,48.0
2021-01-13,492,64.0,45.0
2021-01-12,478,61.0,63.0
2021-01-11,518,60.0,60.0
2021-01-10,457,49.0,45.0
2021-01-09,433,53.0,84.0
2021-01-08,485,55.0,64.0
2021-01-07,489,46.0,39.0
2021-01-06,470,41.0,84.0
2021-01-05,456,41.0,86.0
2021-01-04,465,39.0,43.0
2021-01-03,468,45.0,63.0
2021-01-02,327,31.0,58.0
2021-01-01,288,34.0,78.0
2020-12-31,290,35.0,60.0
2020-12-30,333,40.0,45.0
2020-12-29,356,43.0,23.0
2020-12-28,350,44.0,39.0
2020-12-27,349,43.0,42.0
2020-12-26,349,42.0,49.0
2020-12-25,328,37.0,36.0
2020-12-24,353,36.0,39.0
2020-12-23,350,35.0,36.0
2020-12-22,323,31.0,51.0
2020-12-21,312,27.0,49.0
2020-12-20,312,36.0,40.0
2020-12-19,327,38.0,26.0
2020-12-18,300,34.0,30.0
2020-12-17,308,31.0,37.0
2020-12-16,287,28.0,23.0
2020-12-15,304,29.0,43.0
2020-12-14,272,23.0,27.0
2020-12-13,267,22.0,43.0
2020-12-12,272,26.0,25.0
2020-12-11,275,27.0,22.0
2020-12-10,260,27.0,26.0
2020-12-09,267,26.0,27.0
2020-12-08,238,26.0,22.0
2020-12-07,232,25.0,41.0
2020-12-06,226,25.0,22.0
2020-12-05,210,24.0,16.0
2020-12-04,213,21.0,23.0
2020-12-03,210,21.0,17.0
2020-12-02,208,22.0,21.0
2020-12-01,215,22.0,20.0
2020-11-30,215,22.0,24.0
2020-11-29,225,26.0,16.0
2020-11-28,208,23.0,19.0
2020-11-27,224,26.0,16.0
2020-11-26,227,23.0,13.0
2020-11-25,235,24.0,26.0
2020-11-24,232,20.0,14.0
2020-11-23,245,19.0,14.0
2020-11-22,247,23.0,14.0
2020-11-21,239,22.0,22.0
2020-11-20,239,20.0,17.0
2020-11-19,239,19.0,24.0
2020-11-18,245,20.0,28.0
2020-11-17,240,22.0,17.0
2020-11-16,211,19.0,30.0
2020-11-15,199,19.0,16.0
2020-11-14,189,15.0,14.0
2020-11-13,185,16.0,28.0
2020-11-12,174,12.0,20.0
2020-11-11,174,13.0,12.0
2020-11-10,174,16.0,7.0
2020-11-09,181,15.0,10.0
2020-11-08,151,16.0,19.0
2020-11-07,167,14.0,18.0
2020-11-06,155,14.0,7.0
2020-11-05,175,15.0,13.0
2020-11-04,184,17.0,8.0
2020-11-03,180,16.0,5.0
2020-11-02,170,16.0,13.0
2020-11-01,167,14.0,24.0
2020-10-31,157,14.0,11.0
2020-10-30,153,13.0,13.0
2020-10-29,160,13.0,12.0
2020-10-28,161,12.0,11.0
2020-10-27,142,12.0,13.0
2020-10-26,139,12.0,31.0
2020-10-25,133,12.0,11.0
2020-10-24,128,12.0,14.0
2020-10-23,122,10.0,17.0
2020-10-22,99,9.0,21.0
2020-10-21,96,9.0,15.0
2020-10-20,100,11.0,13.0
2020-10-19,105,13.0,7.0
2020-10-18,95,12.0,3.0
2020-10-17,93,12.0,10.0
2020-10-16,84,13.0,6.0
2020-10-15,75,12.0,12.0
2020-10-14,68,11.0,14.0
2020-10-13,69,11.0,3.0
2020-10-12,60,10.0,11.0
2020-10-11,62,9.0,8.0
2020-10-10,55,9.0,8.0
2020-10-09,52,9.0,10.0
2020-10-08,53,6.0,5.0
2020-10-07,57,9.0,3.0
2020-10-06,57,10.0,3.0
2020-10-05,54,10.0,7.0
2020-10-04,47,9.0,0.0
2020-10-03,45,10.0,7.0
2020-10-02,45,10.0,4.0
2020-10-01,44,10.0,5.0
2020-09-30,46,11.0,7.0
2020-09-29,40,10.0,8.0
2020-09-28,37,10.0,2.0
2020-09-27,36,10.0,6.0
2020-09-26,31,6.0,3.0
2020-09-25,30,6.0,7.0
2020-09-24,33,6.0,6.0
2020-09-23,28,6.0,6.0
2020-09-22,33,6.0,5.0
2020-09-21,31,6.0,6.0
2020-09-20,30,9.0,5.0
2020-09-19,29,9.0,4.0
2020-09-18,27,9.0,13.0
2020-09-17,22,6.0,4.0
2020-09-16,22,7.0,4.0
2020-09-15,21,5.0,8.0
2020-09-14,22,5.0,4.0
2020-09-13,13,2.0,7.0
2020-09-12,13,2.0,5.0
2020-09-11,18,2.0,1.0
2020-09-10,14,3.0,2.0
2020-09-09,16,3.0,1.0
2020-09-08,18,1.0,0.0
2020-09-07,16,1.0,0.0
2020-09-06,14,1.0,2.0
2020-09-05,15,1.0,4.0
2020-09-04,16,1.0,0.0
2020-09-03,14,1.0,2.0
2020-09-02,14,1.0,4.0
2020-09-01,11,1.0,1.0
2020-08-31,11,0.0,2.0
2020-08-30,9,0.0,0.0
2020-08-29,5,0.0,4.0
2020-08-28,6,0.0,4.0
2020-08-27,6,1.0,0.0
2020-08-26,5,3.0,0.0
2020-08-25,5,2.0,2.0
2020-08-24,5,1.0,0.0
2020-08-23,5,1.0,2.0
2020-08-22,5,2.0,0.0
2020-08-21,5,2.0,0.0
2020-08-20,6,2.0,2.0
2020-08-19,4,1.0,2.0
2020-08-18,4,1.0,1.0
