date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,221.0,0.0,
2022-01-17,212.0,2.0,
2022-01-16,211.0,3.0,22.0
2022-01-15,211.0,3.0,18.0
2022-01-14,191.0,4.0,14.0
2022-01-13,185.0,3.0,36.0
2022-01-12,182.0,2.0,27.0
2022-01-11,181.0,2.0,32.0
2022-01-10,167.0,2.0,31.0
2022-01-09,155.0,1.0,33.0
2022-01-08,153.0,2.0,14.0
2022-01-07,143.0,2.0,18.0
2022-01-06,128.0,2.0,29.0
2022-01-05,126.0,3.0,30.0
2022-01-04,117.0,2.0,19.0
2022-01-03,115.0,2.0,19.0
2022-01-02,112.0,1.0,9.0
2022-01-01,104.0,1.0,15.0
2021-12-31,103.0,1.0,13.0
2021-12-30,104.0,2.0,14.0
2021-12-29,93.0,2.0,19.0
2021-12-28,82.0,2.0,19.0
2021-12-27,64.0,2.0,20.0
2021-12-26,64.0,2.0,17.0
2021-12-25,66.0,2.0,6.0
2021-12-24,66.0,2.0,6.0
2021-12-23,74.0,3.0,13.0
2021-12-22,78.0,3.0,12.0
2021-12-21,72.0,3.0,7.0
2021-12-20,76.0,3.0,17.0
2021-12-19,73.0,3.0,3.0
2021-12-18,73.0,4.0,9.0
2021-12-17,82.0,4.0,6.0
2021-12-16,83.0,5.0,4.0
2021-12-15,77.0,4.0,13.0
2021-12-14,78.0,4.0,17.0
2021-12-13,73.0,4.0,12.0
2021-12-12,74.0,5.0,9.0
2021-12-11,72.0,4.0,7.0
2021-12-10,73.0,3.0,12.0
2021-12-09,73.0,4.0,7.0
2021-12-08,78.0,3.0,10.0
2021-12-07,74.0,2.0,12.0
2021-12-06,63.0,3.0,15.0
2021-12-05,56.0,4.0,12.0
2021-12-04,58.0,3.0,14.0
2021-12-03,59.0,3.0,5.0
2021-12-02,56.0,4.0,8.0
2021-12-01,51.0,4.0,11.0
2021-11-30,46.0,3.0,7.0
2021-11-29,48.0,3.0,7.0
2021-11-28,50.0,3.0,3.0
2021-11-27,51.0,4.0,2.0
2021-11-26,53.0,4.0,6.0
2021-11-25,52.0,4.0,2.0
2021-11-24,53.0,4.0,10.0
2021-11-23,48.0,3.0,9.0
2021-11-22,47.0,5.0,10.0
2021-11-21,45.0,5.0,5.0
2021-11-20,45.0,5.0,8.0
2021-11-19,39.0,4.0,6.0
2021-11-18,38.0,4.0,9.0
2021-11-17,41.0,4.0,7.0
2021-11-16,48.0,6.0,8.0
2021-11-15,48.0,5.0,5.0
2021-11-14,48.0,5.0,6.0
2021-11-13,49.0,6.0,9.0
2021-11-12,49.0,7.0,8.0
2021-11-11,52.0,8.0,8.0
2021-11-10,57.0,8.0,8.0
2021-11-09,46.0,8.0,5.0
2021-11-08,48.0,9.0,11.0
2021-11-07,50.0,9.0,4.0
2021-11-06,45.0,10.0,4.0
2021-11-05,51.0,8.0,9.0
2021-11-04,57.0,6.0,1.0
2021-11-03,57.0,6.0,6.0
2021-11-02,58.0,4.0,8.0
2021-11-01,68.0,6.0,15.0
2021-10-31,66.0,5.0,6.0
2021-10-30,61.0,4.0,10.0
2021-10-29,55.0,4.0,9.0
2021-10-28,58.0,3.0,8.0
2021-10-27,68.0,4.0,5.0
2021-10-26,69.0,3.0,12.0
2021-10-25,74.0,4.0,5.0
2021-10-24,75.0,4.0,8.0
2021-10-23,80.0,4.0,9.0
2021-10-22,76.0,4.0,3.0
2021-10-21,70.0,4.0,8.0
2021-10-20,68.0,5.0,11.0
2021-10-19,77.0,4.0,9.0
2021-10-18,71.0,4.0,12.0
2021-10-17,70.0,4.0,10.0
2021-10-16,65.0,3.0,9.0
2021-10-15,64.0,3.0,12.0
2021-10-14,61.0,5.0,5.0
2021-10-13,58.0,4.0,19.0
2021-10-12,52.0,5.0,8.0
2021-10-11,54.0,6.0,13.0
2021-10-10,48.0,6.0,7.0
2021-10-09,42.0,4.0,6.0
2021-10-08,39.0,4.0,11.0
2021-10-07,43.0,4.0,10.0
2021-10-06,48.0,4.0,2.0
2021-10-05,45.0,3.0,9.0
2021-10-04,46.0,5.0,2.0
2021-10-03,43.0,5.0,5.0
2021-10-02,40.0,6.0,9.0
2021-10-01,36.0,6.0,3.0
2021-09-30,41.0,8.0,9.0
2021-09-29,48.0,8.0,5.0
2021-09-28,44.0,7.0,7.0
2021-09-27,43.0,6.0,7.0
2021-09-26,44.0,7.0,2.0
2021-09-25,44.0,7.0,5.0
2021-09-24,43.0,6.0,3.0
2021-09-23,48.0,6.0,5.0
2021-09-22,52.0,6.0,3.0
2021-09-21,50.0,5.0,12.0
2021-09-20,52.0,6.0,2.0
2021-09-19,49.0,5.0,4.0
2021-09-18,46.0,5.0,6.0
2021-09-17,48.0,6.0,1.0
2021-09-16,52.0,6.0,5.0
2021-09-15,55.0,6.0,5.0
2021-09-14,56.0,8.0,7.0
2021-09-13,62.0,7.0,8.0
2021-09-12,56.0,8.0,10.0
2021-09-11,68.0,9.0,11.0
2021-09-10,70.0,9.0,2.0
2021-09-09,60.0,7.0,7.0
2021-09-08,65.0,8.0,11.0
2021-09-07,56.0,9.0,10.0
2021-09-06,57.0,8.0,14.0
2021-09-05,55.0,8.0,11.0
2021-09-04,55.0,8.0,7.0
2021-09-03,58.0,10.0,9.0
2021-09-02,53.0,7.0,9.0
2021-09-01,55.0,8.0,9.0
2021-08-31,58.0,8.0,5.0
2021-08-30,52.0,7.0,7.0
2021-08-29,50.0,6.0,8.0
2021-08-28,44.0,6.0,10.0
2021-08-27,46.0,7.0,10.0
2021-08-26,47.0,7.0,7.0
2021-08-25,48.0,7.0,11.0
2021-08-24,46.0,8.0,10.0
2021-08-23,40.0,7.0,7.0
2021-08-22,35.0,5.0,9.0
2021-08-21,36.0,4.0,8.0
2021-08-20,37.0,6.0,4.0
2021-08-19,33.0,6.0,5.0
2021-08-18,39.0,5.0,8.0
2021-08-17,44.0,5.0,10.0
2021-08-16,42.0,4.0,7.0
2021-08-15,42.0,5.0,4.0
2021-08-14,34.0,5.0,3.0
2021-08-13,36.0,5.0,5.0
2021-08-12,34.0,7.0,5.0
2021-08-11,29.0,6.0,9.0
2021-08-10,30.0,6.0,6.0
2021-08-09,29.0,6.0,3.0
2021-08-08,32.0,6.0,5.0
2021-08-07,30.0,4.0,1.0
2021-08-06,33.0,4.0,8.0
2021-08-05,35.0,5.0,6.0
2021-08-04,34.0,3.0,7.0
2021-08-03,34.0,3.0,6.0
2021-08-02,40.0,4.0,3.0
2021-08-01,33.0,4.0,4.0
2021-07-31,33.0,4.0,10.0
2021-07-30,32.0,5.0,5.0
2021-07-29,30.0,4.0,7.0
2021-07-28,29.0,4.0,3.0
2021-07-27,29.0,3.0,6.0
2021-07-26,32.0,2.0,7.0
2021-07-25,31.0,3.0,8.0
2021-07-24,33.0,3.0,5.0
2021-07-23,34.0,3.0,10.0
2021-07-22,34.0,4.0,5.0
2021-07-21,33.0,4.0,3.0
2021-07-20,37.0,5.0,8.0
2021-07-19,34.0,5.0,8.0
2021-07-18,28.0,4.0,4.0
2021-07-17,28.0,4.0,8.0
2021-07-16,30.0,6.0,1.0
2021-07-15,30.0,6.0,4.0
2021-07-14,27.0,4.0,2.0
2021-07-13,29.0,4.0,9.0
2021-07-12,26.0,3.0,10.0
2021-07-11,18.0,3.0,4.0
2021-07-10,14.0,2.0,8.0
2021-07-09,16.0,2.0,6.0
2021-07-08,15.0,2.0,5.0
2021-07-07,13.0,3.0,4.0
2021-07-06,9.0,2.0,8.0
2021-07-05,13.0,2.0,3.0
2021-07-04,13.0,1.0,0.0
2021-07-03,13.0,1.0,4.0
2021-07-02,8.0,1.0,6.0
2021-07-01,9.0,1.0,3.0
2021-06-30,10.0,1.0,1.0
2021-06-29,7.0,1.0,1.0
2021-06-28,5.0,1.0,3.0
2021-06-27,4.0,0.0,2.0
2021-06-26,5.0,0.0,0.0
2021-06-25,5.0,1.0,0.0
2021-06-24,3.0,1.0,2.0
2021-06-23,2.0,1.0,1.0
2021-06-22,2.0,1.0,1.0
2021-06-21,3.0,1.0,0.0
2021-06-20,4.0,1.0,0.0
2021-06-19,5.0,1.0,0.0
2021-06-18,4.0,1.0,0.0
2021-06-17,4.0,1.0,0.0
2021-06-16,5.0,1.0,0.0
2021-06-15,5.0,1.0,0.0
2021-06-14,5.0,1.0,0.0
2021-06-13,3.0,1.0,0.0
2021-06-12,3.0,1.0,1.0
2021-06-11,3.0,1.0,0.0
2021-06-10,3.0,1.0,0.0
2021-06-09,4.0,0.0,0.0
2021-06-08,4.0,0.0,1.0
2021-06-07,4.0,0.0,0.0
2021-06-06,3.0,0.0,0.0
2021-06-05,3.0,0.0,0.0
2021-06-04,3.0,0.0,0.0
2021-06-03,3.0,0.0,0.0
2021-06-02,4.0,0.0,0.0
2021-06-01,4.0,0.0,0.0
2021-05-31,2.0,0.0,2.0
2021-05-30,2.0,0.0,0.0
2021-05-29,1.0,0.0,1.0
2021-05-28,1.0,0.0,0.0
2021-05-27,1.0,0.0,0.0
2021-05-26,0.0,0.0,1.0
2021-05-25,0.0,0.0,1.0
2021-05-24,1.0,0.0,0.0
2021-05-23,4.0,2.0,0.0
2021-05-22,4.0,2.0,0.0
2021-05-21,5.0,2.0,0.0
