date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-21,183.0,20.0,
2021-12-20,185.0,22.0,
2021-12-19,178.0,21.0,22.0
2021-12-18,172.0,24.0,13.0
2021-12-17,187.0,26.0,12.0
2021-12-16,190.0,27.0,19.0
2021-12-15,189.0,26.0,17.0
2021-12-14,197.0,28.0,24.0
2021-12-13,196.0,27.0,29.0
2021-12-12,195.0,26.0,19.0
2021-12-11,187.0,24.0,23.0
2021-12-10,172.0,25.0,21.0
2021-12-09,177.0,24.0,25.0
2021-12-08,190.0,25.0,19.0
2021-12-07,178.0,25.0,36.0
2021-12-06,183.0,25.0,30.0
2021-12-05,185.0,26.0,16.0
2021-12-04,181.0,27.0,18.0
2021-12-03,175.0,28.0,22.0
2021-12-02,178.0,29.0,21.0
2021-12-01,175.0,30.0,23.0
2021-11-30,179.0,30.0,25.0
2021-11-29,176.0,26.0,20.0
2021-11-28,180.0,27.0,23.0
2021-11-27,168.0,26.0,22.0
2021-11-26,167.0,28.0,28.0
2021-11-25,170.0,27.0,20.0
2021-11-24,161.0,26.0,28.0
2021-11-23,160.0,26.0,22.0
2021-11-22,162.0,24.0,19.0
2021-11-21,160.0,25.0,20.0
2021-11-20,167.0,27.0,12.0
2021-11-19,161.0,24.0,20.0
2021-11-18,162.0,28.0,28.0
2021-11-17,156.0,26.0,26.0
2021-11-16,150.0,26.0,29.0
2021-11-15,150.0,27.0,9.0
2021-11-14,161.0,27.0,20.0
2021-11-13,163.0,28.0,11.0
2021-11-12,153.0,27.0,24.0
2021-11-11,151.0,26.0,19.0
2021-11-10,148.0,26.0,31.0
2021-11-09,160.0,28.0,20.0
2021-11-08,173.0,30.0,27.0
2021-11-07,174.0,30.0,20.0
2021-11-06,175.0,31.0,16.0
2021-11-05,196.0,34.0,15.0
2021-11-04,216.0,34.0,19.0
2021-11-03,198.0,30.0,23.0
2021-11-02,207.0,31.0,30.0
2021-11-01,214.0,30.0,23.0
2021-10-31,208.0,27.0,19.0
2021-10-30,198.0,31.0,15.0
2021-10-29,215.0,35.0,16.0
2021-10-28,215.0,32.0,18.0
2021-10-27,207.0,27.0,30.0
2021-10-26,196.0,26.0,28.0
2021-10-25,199.0,27.0,27.0
2021-10-24,194.0,27.0,23.0
2021-10-23,206.0,27.0,16.0
2021-10-22,199.0,25.0,19.0
2021-10-21,191.0,25.0,33.0
2021-10-20,194.0,20.0,21.0
2021-10-19,185.0,18.0,22.0
2021-10-18,192.0,21.0,18.0
2021-10-17,197.0,20.0,19.0
2021-10-16,203.0,22.0,22.0
2021-10-15,209.0,24.0,32.0
2021-10-14,202.0,25.0,22.0
2021-10-13,210.0,29.0,24.0
2021-10-12,198.0,26.0,29.0
2021-10-11,198.0,26.0,26.0
2021-10-10,196.0,23.0,19.0
2021-10-09,195.0,22.0,15.0
2021-10-08,192.0,23.0,18.0
2021-10-07,183.0,23.0,26.0
2021-10-06,168.0,22.0,27.0
2021-10-05,165.0,24.0,26.0
2021-10-04,148.0,23.0,21.0
2021-10-03,142.0,23.0,29.0
2021-10-02,139.0,23.0,19.0
2021-10-01,136.0,21.0,16.0
2021-09-30,144.0,23.0,29.0
2021-09-29,144.0,25.0,18.0
2021-09-28,152.0,26.0,23.0
2021-09-27,152.0,27.0,15.0
2021-09-26,147.0,25.0,18.0
2021-09-25,150.0,27.0,10.0
2021-09-24,157.0,26.0,17.0
2021-09-23,153.0,23.0,30.0
2021-09-22,167.0,22.0,18.0
2021-09-21,168.0,24.0,16.0
2021-09-20,173.0,28.0,23.0
2021-09-19,176.0,28.0,22.0
2021-09-18,174.0,31.0,12.0
2021-09-17,186.0,32.0,22.0
2021-09-16,198.0,30.0,26.0
2021-09-15,199.0,32.0,16.0
2021-09-14,210.0,31.0,18.0
2021-09-13,215.0,33.0,17.0
2021-09-12,216.0,35.0,18.0
2021-09-11,219.0,34.0,15.0
2021-09-10,227.0,35.0,20.0
2021-09-09,223.0,38.0,36.0
2021-09-08,222.0,35.0,40.0
2021-09-07,194.0,34.0,25.0
2021-09-06,194.0,34.0,21.0
2021-09-05,197.0,34.0,15.0
2021-09-04,185.0,34.0,22.0
2021-09-03,220.0,36.0,28.0
2021-09-02,228.0,39.0,12.0
2021-09-01,236.0,39.0,24.0
2021-08-31,232.0,37.0,26.0
2021-08-30,219.0,34.0,43.0
2021-08-29,218.0,36.0,22.0
2021-08-28,211.0,38.0,19.0
2021-08-27,220.0,41.0,32.0
2021-08-26,235.0,41.0,19.0
2021-08-25,232.0,38.0,30.0
2021-08-24,222.0,37.0,29.0
2021-08-23,224.0,36.0,27.0
2021-08-22,226.0,38.0,28.0
2021-08-21,219.0,39.0,28.0
2021-08-20,211.0,37.0,32.0
2021-08-19,208.0,35.0,41.0
2021-08-18,191.0,32.0,41.0
2021-08-17,183.0,33.0,33.0
2021-08-16,193.0,33.0,24.0
2021-08-15,188.0,34.0,21.0
2021-08-14,202.0,39.0,13.0
2021-08-13,204.0,37.0,25.0
2021-08-12,198.0,37.0,31.0
2021-08-11,190.0,39.0,34.0
2021-08-10,174.0,41.0,36.0
2021-08-09,171.0,40.0,23.0
2021-08-08,174.0,39.0,19.0
2021-08-07,161.0,35.0,24.0
2021-08-06,167.0,32.0,16.0
2021-08-05,171.0,33.0,25.0
2021-08-04,177.0,30.0,30.0
2021-08-03,178.0,33.0,29.0
2021-08-02,183.0,33.0,27.0
2021-08-01,178.0,32.0,31.0
2021-07-31,171.0,34.0,27.0
2021-07-30,183.0,32.0,24.0
2021-07-29,197.0,36.0,25.0
2021-07-28,195.0,34.0,38.0
2021-07-27,201.0,33.0,29.0
2021-07-26,215.0,32.0,39.0
2021-07-25,216.0,32.0,24.0
2021-07-24,207.0,32.0,26.0
2021-07-23,193.0,30.0,25.0
2021-07-22,179.0,31.0,36.0
2021-07-21,178.0,30.0,34.0
2021-07-20,178.0,24.0,26.0
2021-07-19,179.0,27.0,23.0
2021-07-18,181.0,29.0,34.0
2021-07-17,182.0,30.0,30.0
2021-07-16,166.0,30.0,35.0
2021-07-15,160.0,27.0,32.0
2021-07-14,147.0,24.0,31.0
2021-07-13,126.0,19.0,38.0
2021-07-12,115.0,20.0,20.0
2021-07-11,111.0,19.0,28.0
2021-07-10,101.0,19.0,20.0
2021-07-09,101.0,17.0,17.0
2021-07-08,98.0,18.0,17.0
2021-07-07,95.0,14.0,26.0
2021-07-06,86.0,14.0,22.0
2021-07-05,81.0,12.0,19.0
2021-07-04,70.0,11.0,21.0
2021-07-03,64.0,9.0,9.0
2021-07-02,61.0,10.0,15.0
2021-07-01,58.0,8.0,12.0
2021-06-30,54.0,7.0,14.0
2021-06-29,56.0,8.0,8.0
2021-06-28,56.0,10.0,9.0
2021-06-27,53.0,8.0,9.0
2021-06-26,49.0,7.0,5.0
2021-06-25,47.0,9.0,5.0
2021-06-24,53.0,9.0,8.0
2021-06-23,56.0,11.0,9.0
2021-06-22,63.0,13.0,8.0
2021-06-21,63.0,8.0,11.0
2021-06-20,53.0,8.0,11.0
2021-06-19,48.0,6.0,9.0
2021-06-18,49.0,7.0,9.0
2021-06-17,49.0,8.0,8.0
2021-06-16,44.0,8.0,10.0
2021-06-15,39.0,8.0,6.0
2021-06-14,43.0,6.0,7.0
2021-06-13,42.0,7.0,10.0
2021-06-12,35.0,5.0,6.0
2021-06-11,33.0,5.0,6.0
2021-06-10,32.0,5.0,10.0
2021-06-09,29.0,4.0,6.0
2021-06-08,25.0,4.0,9.0
2021-06-07,18.0,0.0,7.0
2021-06-06,23.0,2.0,5.0
2021-06-05,27.0,2.0,0.0
2021-06-04,26.0,2.0,2.0
2021-06-03,26.0,2.0,1.0
2021-06-02,27.0,1.0,4.0
2021-06-01,21.0,0.0,7.0
2021-05-31,15.0,0.0,7.0
2021-05-30,15.0,0.0,2.0
2021-05-29,16.0,1.0,0.0
2021-05-28,14.0,0.0,4.0
2021-05-27,19.0,1.0,1.0
2021-05-26,19.0,1.0,2.0
2021-05-25,16.0,1.0,2.0
2021-05-24,17.0,1.0,0.0
2021-05-23,20.0,1.0,1.0
2021-05-22,19.0,0.0,4.0
2021-05-21,17.0,0.0,1.0
2021-05-20,18.0,1.0,3.0
2021-05-19,22.0,3.0,3.0
2021-05-18,23.0,3.0,3.0
2021-05-17,25.0,3.0,1.0
2021-05-16,26.0,4.0,0.0
2021-05-15,26.0,5.0,1.0
2021-05-14,28.0,4.0,3.0
2021-05-13,29.0,4.0,2.0
2021-05-12,29.0,3.0,1.0
2021-05-11,31.0,4.0,1.0
2021-05-10,34.0,3.0,3.0
2021-05-09,34.0,4.0,3.0
2021-05-08,30.0,4.0,1.0
2021-05-07,32.0,5.0,0.0
2021-05-06,34.0,5.0,2.0
2021-05-05,34.0,5.0,3.0
2021-05-04,37.0,5.0,3.0
2021-05-03,39.0,5.0,3.0
2021-05-02,38.0,6.0,0.0
2021-05-01,20.0,5.0,3.0
2021-04-30,45.0,8.0,1.0
2021-04-29,51.0,7.0,3.0
2021-04-28,49.0,8.0,3.0
2021-04-27,44.0,8.0,9.0
2021-04-26,40.0,10.0,9.0
2021-04-25,34.0,9.0,7.0
2021-04-24,41.0,12.0,3.0
2021-04-23,39.0,10.0,6.0
2021-04-22,37.0,10.0,7.0
2021-04-21,46.0,13.0,1.0
2021-04-20,41.0,13.0,3.0
2021-04-19,44.0,15.0,5.0
2021-04-18,45.0,15.0,4.0
2021-04-17,46.0,14.0,3.0
2021-04-16,51.0,14.0,2.0
2021-04-15,50.0,14.0,6.0
2021-04-14,50.0,15.0,5.0
2021-04-13,56.0,17.0,3.0
2021-04-12,61.0,17.0,1.0
2021-04-11,62.0,17.0,2.0
2021-04-10,61.0,17.0,6.0
2021-04-09,62.0,17.0,6.0
2021-04-08,66.0,20.0,3.0
2021-04-07,71.0,20.0,5.0
2021-04-06,69.0,20.0,9.0
2021-04-05,67.0,21.0,8.0
2021-04-04,68.0,20.0,3.0
2021-04-03,72.0,21.0,4.0
2021-04-02,75.0,21.0,8.0
2021-04-01,74.0,21.0,5.0
2021-03-31,75.0,22.0,13.0
2021-03-30,83.0,21.0,8.0
2021-03-29,94.0,20.0,8.0
2021-03-28,94.0,20.0,10.0
2021-03-27,98.0,20.0,14.0
2021-03-26,97.0,20.0,9.0
2021-03-25,95.0,19.0,16.0
2021-03-24,101.0,21.0,9.0
2021-03-23,112.0,23.0,14.0
2021-03-22,117.0,24.0,7.0
2021-03-21,128.0,24.0,9.0
2021-03-20,131.0,25.0,7.0
2021-03-19,142.0,25.0,13.0
2021-03-18,152.0,33.0,16.0
2021-03-17,167.0,33.0,12.0
2021-03-16,179.0,35.0,13.0
2021-03-15,195.0,40.0,16.0
2021-03-14,193.0,40.0,8.0
2021-03-13,194.0,40.0,19.0
2021-03-12,214.0,41.0,14.0
2021-03-11,216.0,49.0,25.0
2021-03-10,233.0,53.0,19.0
2021-03-09,246.0,53.0,16.0
2021-03-08,251.0,55.0,25.0
2021-03-07,263.0,55.0,21.0
2021-03-06,272.0,56.0,21.0
2021-03-05,301.0,63.0,25.0
2021-03-04,312.0,63.0,31.0
2021-03-03,316.0,67.0,32.0
2021-03-02,328.0,68.0,28.0
2021-03-01,345.0,72.0,40.0
2021-02-28,355.0,74.0,26.0
2021-02-27,363.0,73.0,23.0
2021-02-26,376.0,75.0,27.0
2021-02-25,396.0,79.0,42.0
2021-02-24,410.0,78.0,35.0
2021-02-23,412.0,82.0,55.0
2021-02-22,441.0,87.0,42.0
2021-02-21,432.0,89.0,34.0
2021-02-20,448.0,87.0,36.0
2021-02-19,441.0,98.0,49.0
2021-02-18,457.0,101.0,42.0
2021-02-17,469.0,104.0,49.0
2021-02-16,497.0,102.0,54.0
2021-02-15,487.0,107.0,51.0
2021-02-14,515.0,120.0,53.0
2021-02-13,540.0,114.0,34.0
2021-02-12,561.0,115.0,44.0
2021-02-11,592.0,116.0,49.0
2021-02-10,632.0,114.0,46.0
2021-02-09,675.0,123.0,62.0
2021-02-08,689.0,121.0,63.0
2021-02-07,711.0,127.0,66.0
2021-02-06,739.0,133.0,53.0
2021-02-05,740.0,135.0,60.0
2021-02-04,775.0,137.0,84.0
2021-02-03,819.0,142.0,56.0
2021-02-02,854.0,143.0,85.0
2021-02-01,864.0,152.0,74.0
2021-01-31,926.0,157.0,62.0
2021-01-30,892.0,153.0,63.0
2021-01-29,877.0,150.0,87.0
2021-01-28,871.0,155.0,95.0
2021-01-27,890.0,154.0,108.0
2021-01-26,912.0,161.0,89.0
2021-01-25,946.0,160.0,69.0
2021-01-24,990.0,152.0,96.0
2021-01-23,966.0,154.0,61.0
2021-01-22,942.0,160.0,98.0
2021-01-21,975.0,167.0,114.0
2021-01-20,945.0,158.0,131.0
2021-01-19,930.0,147.0,109.0
2021-01-18,929.0,147.0,135.0
2021-01-17,914.0,141.0,124.0
2021-01-16,889.0,137.0,104.0
2021-01-15,857.0,137.0,95.0
