date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,56.0,10.0,
2021-12-13,55.0,11.0,
2021-12-12,55.0,11.0,8.0
2021-12-11,57.0,10.0,7.0
2021-12-10,55.0,9.0,6.0
2021-12-09,63.0,9.0,12.0
2021-12-08,69.0,9.0,8.0
2021-12-07,66.0,9.0,9.0
2021-12-06,64.0,8.0,9.0
2021-12-05,59.0,8.0,8.0
2021-12-04,61.0,9.0,4.0
2021-12-03,56.0,9.0,4.0
2021-12-02,53.0,9.0,8.0
2021-12-01,56.0,9.0,7.0
2021-11-30,56.0,8.0,4.0
2021-11-29,59.0,9.0,6.0
2021-11-28,57.0,10.0,8.0
2021-11-27,53.0,9.0,9.0
2021-11-26,54.0,8.0,5.0
2021-11-25,58.0,7.0,9.0
2021-11-24,64.0,9.0,6.0
2021-11-23,60.0,9.0,11.0
2021-11-22,69.0,10.0,1.0
2021-11-21,67.0,10.0,2.0
2021-11-20,59.0,11.0,5.0
2021-11-19,56.0,11.0,12.0
2021-11-18,56.0,10.0,8.0
2021-11-17,56.0,11.0,4.0
2021-11-16,60.0,11.0,8.0
2021-11-15,68.0,10.0,5.0
2021-11-14,69.0,10.0,6.0
2021-11-13,67.0,7.0,2.0
2021-11-12,70.0,7.0,9.0
2021-11-11,69.0,6.0,2.0
2021-11-10,70.0,8.0,6.0
2021-11-09,73.0,8.0,7.0
2021-11-08,78.0,9.0,14.0
2021-11-07,78.0,9.0,6.0
2021-11-06,74.0,9.0,6.0
2021-11-05,79.0,9.0,6.0
2021-11-04,75.0,9.0,7.0
2021-11-03,77.0,6.0,13.0
2021-11-02,82.0,9.0,10.0
2021-11-01,84.0,8.0,11.0
2021-10-31,84.0,8.0,8.0
2021-10-30,84.0,8.0,6.0
2021-10-29,78.0,9.0,12.0
2021-10-28,74.0,8.0,17.0
2021-10-27,77.0,9.0,19.0
2021-10-26,71.0,7.0,13.0
2021-10-25,74.0,6.0,13.0
2021-10-24,68.0,6.0,13.0
2021-10-23,72.0,5.0,14.0
2021-10-22,70.0,5.0,18.0
2021-10-21,71.0,4.0,16.0
2021-10-20,71.0,4.0,14.0
2021-10-19,68.0,5.0,23.0
2021-10-18,65.0,4.0,24.0
2021-10-17,69.0,5.0,23.0
2021-10-16,64.0,5.0,13.0
2021-10-15,66.0,4.0,14.0
2021-10-14,75.0,5.0,17.0
2021-10-13,75.0,4.0,23.0
2021-10-12,87.0,5.0,20.0
2021-10-11,88.0,5.0,13.0
2021-10-10,83.0,4.0,13.0
2021-10-09,70.0,4.0,23.0
2021-10-08,69.0,3.0,19.0
2021-10-07,67.0,2.0,11.0
2021-10-06,78.0,3.0,9.0
2021-10-05,80.0,3.0,13.0
2021-10-04,96.0,4.0,12.0
2021-10-03,82.0,5.0,14.0
2021-10-02,82.0,5.0,13.0
2021-10-01,84.0,4.0,11.0
2021-09-30,82.0,3.0,23.0
2021-09-29,83.0,5.0,22.0
2021-09-28,88.0,5.0,19.0
2021-09-27,91.0,5.0,19.0
2021-09-26,69.0,5.0,16.0
2021-09-25,73.0,5.0,16.0
2021-09-24,82.0,7.0,5.0
2021-09-23,76.0,6.0,12.0
2021-09-22,89.0,7.0,10.0
2021-09-21,94.0,7.0,10.0
2021-09-20,95.0,8.0,14.0
2021-09-19,81.0,9.0,23.0
2021-09-18,81.0,9.0,24.0
2021-09-17,81.0,9.0,14.0
2021-09-16,79.0,11.0,14.0
2021-09-15,82.0,12.0,18.0
2021-09-14,77.0,11.0,18.0
2021-09-13,72.0,11.0,22.0
2021-09-12,67.0,10.0,24.0
2021-09-11,53.0,11.0,23.0
2021-09-10,57.0,10.0,18.0
2021-09-09,61.0,8.0,13.0
2021-09-08,63.0,8.0,15.0
2021-09-07,64.0,9.0,17.0
2021-09-06,63.0,10.0,12.0
2021-09-05,53.0,8.0,19.0
2021-09-04,53.0,8.0,18.0
2021-09-03,50.0,10.0,25.0
2021-09-02,40.0,9.0,21.0
2021-09-01,40.0,9.0,12.0
2021-08-31,45.0,11.0,5.0
2021-08-30,45.0,9.0,5.0
2021-08-29,45.0,8.0,6.0
2021-08-28,42.0,6.0,12.0
2021-08-27,43.0,6.0,13.0
2021-08-26,42.0,6.0,15.0
2021-08-25,46.0,6.0,17.0
2021-08-24,53.0,8.0,16.0
2021-08-23,52.0,7.0,23.0
2021-08-22,42.0,6.0,24.0
2021-08-21,41.0,4.0,16.0
2021-08-20,37.0,5.0,16.0
2021-08-19,34.0,6.0,22.0
2021-08-18,35.0,5.0,17.0
2021-08-17,34.0,6.0,11.0
2021-08-16,33.0,6.0,8.0
2021-08-15,36.0,8.0,11.0
2021-08-14,36.0,9.0,9.0
2021-08-13,37.0,9.0,13.0
2021-08-12,45.0,8.0,8.0
2021-08-11,45.0,7.0,11.0
2021-08-10,49.0,6.0,18.0
2021-08-09,56.0,7.0,14.0
2021-08-08,53.0,6.0,16.0
2021-08-07,50.0,6.0,17.0
2021-08-06,43.0,5.0,19.0
2021-08-05,50.0,5.0,22.0
2021-08-04,48.0,7.0,15.0
2021-08-03,54.0,7.0,10.0
2021-08-02,59.0,9.0,11.0
2021-08-01,59.0,9.0,13.0
2021-07-31,58.0,11.0,17.0
2021-07-30,60.0,11.0,12.0
2021-07-29,58.0,11.0,18.0
2021-07-28,63.0,12.0,21.0
2021-07-27,62.0,14.0,22.0
2021-07-26,66.0,10.0,23.0
2021-07-25,54.0,10.0,13.0
2021-07-24,58.0,9.0,3.0
2021-07-23,58.0,10.0,10.0
2021-07-22,56.0,7.0,19.0
2021-07-21,61.0,6.0,27.0
2021-07-20,59.0,7.0,20.0
2021-07-19,65.0,7.0,18.0
2021-07-18,51.0,5.0,17.0
2021-07-17,51.0,5.0,18.0
2021-07-16,53.0,5.0,14.0
2021-07-15,53.0,3.0,12.0
2021-07-14,53.0,5.0,22.0
2021-07-13,50.0,5.0,22.0
2021-07-12,49.0,7.0,20.0
2021-07-11,47.0,7.0,18.0
2021-07-10,41.0,7.0,14.0
2021-07-09,39.0,7.0,13.0
2021-07-08,43.0,5.0,14.0
2021-07-07,43.0,5.0,10.0
2021-07-06,41.0,4.0,14.0
2021-07-05,34.0,4.0,15.0
2021-07-04,28.0,5.0,18.0
2021-07-03,24.0,3.0,18.0
2021-07-02,19.0,2.0,13.0
2021-07-01,23.0,2.0,12.0
2021-06-30,24.0,3.0,10.0
2021-06-29,23.0,3.0,12.0
2021-06-28,19.0,1.0,11.0
2021-06-27,15.0,0.0,16.0
2021-06-26,11.0,0.0,11.0
2021-06-25,12.0,1.0,8.0
2021-06-24,13.0,2.0,6.0
2021-06-23,11.0,2.0,4.0
2021-06-22,13.0,2.0,7.0
2021-06-21,15.0,2.0,6.0
2021-06-20,13.0,2.0,4.0
2021-06-19,9.0,1.0,8.0
2021-06-18,6.0,0.0,10.0
2021-06-17,6.0,0.0,5.0
2021-06-16,7.0,0.0,3.0
2021-06-15,6.0,0.0,1.0
2021-06-14,5.0,0.0,4.0
2021-06-13,4.0,0.0,5.0
2021-06-12,4.0,0.0,3.0
2021-06-11,4.0,0.0,2.0
2021-06-10,4.0,0.0,2.0
2021-06-09,4.0,0.0,3.0
2021-06-08,5.0,1.0,2.0
2021-06-07,5.0,1.0,0.0
2021-06-06,5.0,1.0,0.0
2021-06-05,5.0,1.0,0.0
2021-06-04,5.0,1.0,1.0
2021-06-03,4.0,1.0,1.0
2021-06-02,5.0,1.0,1.0
2021-06-01,5.0,1.0,0.0
2021-05-31,5.0,1.0,0.0
2021-05-30,5.0,1.0,2.0
2021-05-29,5.0,1.0,0.0
2021-05-28,7.0,1.0,0.0
2021-05-27,8.0,1.0,1.0
2021-05-26,7.0,1.0,2.0
2021-05-25,5.0,1.0,2.0
2021-05-24,6.0,1.0,1.0
2021-05-23,6.0,1.0,1.0
2021-05-22,5.0,3.0,3.0
2021-05-21,6.0,2.0,0.0
2021-05-20,6.0,2.0,0.0
2021-05-19,6.0,2.0,0.0
2021-05-18,6.0,2.0,0.0
2021-05-17,6.0,3.0,2.0
2021-05-16,6.0,3.0,1.0
2021-05-15,6.0,2.0,0.0
2021-05-14,7.0,2.0,1.0
2021-05-13,7.0,2.0,2.0
2021-05-12,7.0,2.0,2.0
2021-05-11,6.0,2.0,1.0
2021-05-10,6.0,2.0,1.0
2021-05-09,6.0,2.0,0.0
2021-05-08,6.0,2.0,0.0
2021-05-07,8.0,2.0,0.0
2021-05-06,10.0,2.0,0.0
2021-05-05,10.0,2.0,0.0
2021-05-04,10.0,2.0,1.0
2021-05-03,10.0,2.0,3.0
2021-05-02,11.0,2.0,3.0
2021-05-01,9.0,2.0,1.0
2021-04-30,10.0,2.0,1.0
2021-04-29,9.0,2.0,1.0
2021-04-28,6.0,2.0,3.0
2021-04-27,6.0,2.0,3.0
2021-04-26,9.0,2.0,0.0
2021-04-25,10.0,2.0,0.0
2021-04-24,10.0,2.0,0.0
2021-04-23,11.0,2.0,0.0
2021-04-22,11.0,2.0,0.0
2021-04-21,10.0,2.0,0.0
2021-04-20,10.0,2.0,2.0
2021-04-19,12.0,2.0,1.0
2021-04-18,14.0,2.0,0.0
2021-04-17,17.0,2.0,0.0
2021-04-16,17.0,2.0,1.0
2021-04-15,14.0,2.0,3.0
2021-04-14,12.0,2.0,4.0
2021-04-13,14.0,2.0,3.0
2021-04-12,13.0,2.0,4.0
2021-04-11,12.0,2.0,2.0
2021-04-10,12.0,2.0,4.0
2021-04-09,11.0,2.0,4.0
2021-04-08,11.0,2.0,3.0
2021-04-07,11.0,3.0,1.0
2021-04-06,14.0,3.0,1.0
2021-04-05,18.0,3.0,0.0
2021-04-04,18.0,4.0,3.0
2021-04-03,15.0,4.0,6.0
2021-04-02,15.0,4.0,5.0
2021-04-01,14.0,4.0,3.0
2021-03-31,15.0,4.0,2.0
2021-03-30,17.0,5.0,0.0
2021-03-29,23.0,5.0,0.0
2021-03-28,25.0,5.0,1.0
2021-03-27,26.0,5.0,2.0
2021-03-26,27.0,6.0,10.0
2021-03-25,30.0,7.0,9.0
2021-03-24,27.0,7.0,7.0
2021-03-23,26.0,7.0,7.0
2021-03-22,33.0,6.0,5.0
