date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,67.0,14.0,
2021-12-13,73.0,13.0,
2021-12-12,70.0,12.0,6.0
2021-12-11,73.0,13.0,4.0
2021-12-10,74.0,14.0,4.0
2021-12-09,69.0,15.0,6.0
2021-12-08,68.0,16.0,5.0
2021-12-07,73.0,16.0,8.0
2021-12-06,73.0,16.0,6.0
2021-12-05,73.0,16.0,6.0
2021-12-04,73.0,18.0,5.0
2021-12-03,73.0,19.0,5.0
2021-12-02,78.0,19.0,4.0
2021-12-01,82.0,18.0,5.0
2021-11-30,85.0,21.0,5.0
2021-11-29,88.0,22.0,5.0
2021-11-28,91.0,22.0,4.0
2021-11-27,86.0,21.0,7.0
2021-11-26,90.0,20.0,9.0
2021-11-25,91.0,21.0,7.0
2021-11-24,90.0,21.0,11.0
2021-11-23,91.0,24.0,8.0
2021-11-22,86.0,21.0,9.0
2021-11-21,88.0,21.0,2.0
2021-11-20,85.0,23.0,9.0
2021-11-19,84.0,22.0,8.0
2021-11-18,82.0,21.0,10.0
2021-11-17,82.0,20.0,9.0
2021-11-16,84.0,24.0,7.0
2021-11-15,85.0,25.0,7.0
2021-11-14,89.0,27.0,7.0
2021-11-13,88.0,25.0,3.0
2021-11-12,80.0,23.0,13.0
2021-11-11,78.0,24.0,6.0
2021-11-10,78.0,25.0,13.0
2021-11-09,75.0,23.0,11.0
2021-11-08,84.0,23.0,7.0
2021-11-07,81.0,23.0,7.0
2021-11-06,84.0,22.0,5.0
2021-11-05,87.0,20.0,7.0
2021-11-04,96.0,20.0,5.0
2021-11-03,101.0,18.0,6.0
2021-11-02,102.0,23.0,11.0
2021-11-01,100.0,23.0,8.0
2021-10-31,96.0,22.0,9.0
2021-10-30,97.0,22.0,6.0
2021-10-29,89.0,21.0,11.0
2021-10-28,90.0,17.0,10.0
2021-10-27,92.0,16.0,9.0
2021-10-26,97.0,12.0,11.0
2021-10-25,87.0,10.0,13.0
2021-10-24,86.0,10.0,10.0
2021-10-23,90.0,10.0,5.0
2021-10-22,91.0,9.0,11.0
2021-10-21,97.0,12.0,8.0
2021-10-20,84.0,11.0,7.0
2021-10-19,89.0,14.0,5.0
2021-10-18,88.0,14.0,10.0
2021-10-17,82.0,12.0,14.0
2021-10-16,80.0,13.0,12.0
2021-10-15,75.0,12.0,10.0
2021-10-14,81.0,12.0,10.0
2021-10-13,79.0,13.0,10.0
2021-10-12,76.0,14.0,8.0
2021-10-11,85.0,13.0,8.0
2021-10-10,77.0,13.0,8.0
2021-10-09,70.0,13.0,10.0
2021-10-08,71.0,18.0,3.0
2021-10-07,70.0,18.0,8.0
2021-10-06,70.0,18.0,5.0
2021-10-05,73.0,17.0,4.0
2021-10-04,73.0,17.0,7.0
2021-10-03,77.0,16.0,1.0
2021-10-02,75.0,19.0,3.0
2021-10-01,68.0,19.0,6.0
2021-09-30,69.0,19.0,9.0
2021-09-29,69.0,18.0,4.0
2021-09-28,69.0,17.0,6.0
2021-09-27,64.0,17.0,8.0
2021-09-26,64.0,16.0,4.0
2021-09-25,62.0,17.0,5.0
2021-09-24,63.0,19.0,4.0
2021-09-23,71.0,22.0,5.0
2021-09-22,75.0,21.0,2.0
2021-09-21,82.0,21.0,6.0
2021-09-20,80.0,22.0,8.0
2021-09-19,81.0,23.0,6.0
2021-09-18,79.0,21.0,6.0
2021-09-17,85.0,21.0,4.0
2021-09-16,84.0,20.0,8.0
2021-09-15,95.0,21.0,9.0
2021-09-14,94.0,20.0,9.0
2021-09-13,94.0,18.0,9.0
2021-09-12,89.0,22.0,6.0
2021-09-11,87.0,22.0,9.0
2021-09-10,88.0,22.0,7.0
2021-09-09,81.0,21.0,7.0
2021-09-08,79.0,22.0,8.0
2021-09-07,80.0,24.0,8.0
2021-09-06,80.0,26.0,7.0
2021-09-05,85.0,25.0,3.0
2021-09-04,87.0,26.0,6.0
2021-09-03,92.0,24.0,8.0
2021-09-02,89.0,24.0,13.0
2021-09-01,91.0,27.0,16.0
2021-08-31,90.0,24.0,8.0
2021-08-30,90.0,24.0,3.0
2021-08-29,89.0,22.0,5.0
2021-08-28,91.0,23.0,9.0
2021-08-27,90.0,26.0,8.0
2021-08-26,92.0,25.0,8.0
2021-08-25,92.0,24.0,15.0
2021-08-24,89.0,23.0,10.0
2021-08-23,100.0,25.0,9.0
2021-08-22,97.0,24.0,7.0
2021-08-21,98.0,22.0,10.0
2021-08-20,88.0,21.0,10.0
2021-08-19,87.0,21.0,6.0
2021-08-18,93.0,23.0,13.0
2021-08-17,91.0,23.0,8.0
2021-08-16,96.0,21.0,6.0
2021-08-15,91.0,21.0,10.0
2021-08-14,78.0,19.0,13.0
2021-08-13,80.0,19.0,8.0
2021-08-12,81.0,20.0,6.0
2021-08-11,83.0,20.0,4.0
2021-08-10,82.0,19.0,12.0
2021-08-09,85.0,20.0,6.0
2021-08-08,88.0,19.0,5.0
2021-08-07,84.0,20.0,9.0
2021-08-06,87.0,20.0,7.0
2021-08-05,84.0,21.0,11.0
2021-08-04,88.0,19.0,6.0
2021-08-03,100.0,20.0,4.0
2021-08-02,98.0,20.0,6.0
2021-08-01,107.0,20.0,3.0
2021-07-31,101.0,19.0,10.0
2021-07-30,104.0,21.0,8.0
2021-07-29,94.0,21.0,14.0
2021-07-28,98.0,21.0,12.0
2021-07-27,90.0,21.0,12.0
2021-07-26,86.0,19.0,14.0
2021-07-25,83.0,18.0,17.0
2021-07-24,73.0,18.0,10.0
2021-07-23,58.0,16.0,15.0
2021-07-22,51.0,14.0,14.0
2021-07-21,51.0,14.0,11.0
2021-07-20,43.0,11.0,11.0
2021-07-19,47.0,10.0,8.0
2021-07-18,39.0,11.0,11.0
2021-07-17,39.0,9.0,4.0
2021-07-16,43.0,8.0,7.0
2021-07-15,40.0,9.0,8.0
2021-07-14,38.0,9.0,10.0
2021-07-13,40.0,7.0,7.0
2021-07-12,35.0,7.0,8.0
2021-07-11,32.0,5.0,6.0
2021-07-10,31.0,6.0,6.0
2021-07-09,32.0,6.0,6.0
2021-07-08,33.0,5.0,4.0
2021-07-07,27.0,4.0,7.0
2021-07-06,30.0,2.0,3.0
2021-07-05,28.0,2.0,3.0
2021-07-04,23.0,2.0,7.0
2021-07-03,23.0,2.0,1.0
2021-07-02,22.0,3.0,2.0
