date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2022-01-18,170.0,9.0,
2022-01-17,168.0,10.0,
2022-01-16,171.0,10.0,27.0
2022-01-15,166.0,10.0,19.0
2022-01-14,149.0,6.0,24.0
2022-01-13,176.0,13.0,25.0
2022-01-12,183.0,12.0,20.0
2022-01-11,182.0,11.0,25.0
2022-01-10,189.0,11.0,25.0
2022-01-09,182.0,12.0,17.0
2022-01-08,177.0,11.0,24.0
2022-01-07,197.0,11.0,17.0
2022-01-06,200.0,11.0,16.0
2022-01-05,199.0,10.0,34.0
2022-01-04,179.0,11.0,30.0
2022-01-03,185.0,11.0,29.0
2022-01-02,184.0,13.0,21.0
2022-01-01,171.0,11.0,22.0
2021-12-31,178.0,11.0,26.0
2021-12-30,177.0,13.0,31.0
2021-12-29,169.0,12.0,28.0
2021-12-28,142.0,12.0,36.0
2021-12-27,139.0,13.0,33.0
2021-12-26,119.0,13.0,24.0
2021-12-25,93.0,12.0,27.0
2021-12-24,94.0,11.0,29.0
2021-12-23,95.0,10.0,16.0
2021-12-22,98.0,9.0,11.0
2021-12-21,99.0,10.0,12.0
2021-12-20,97.0,12.0,12.0
2021-12-19,88.0,12.0,15.0
2021-12-18,90.0,12.0,11.0
2021-12-17,91.0,13.0,17.0
2021-12-16,82.0,13.0,4.0
2021-12-15,78.0,13.0,15.0
2021-12-14,79.0,11.0,8.0
2021-12-13,87.0,10.0,7.0
2021-12-12,82.0,11.0,10.0
2021-12-11,83.0,11.0,10.0
2021-12-10,77.0,12.0,12.0
2021-12-09,84.0,11.0,19.0
2021-12-08,79.0,10.0,9.0
2021-12-07,85.0,9.0,17.0
2021-12-06,85.0,10.0,6.0
2021-12-05,80.0,10.0,9.0
2021-12-04,70.0,10.0,12.0
2021-12-03,75.0,8.0,10.0
2021-12-02,88.0,8.0,9.0
2021-12-01,96.0,10.0,7.0
2021-11-30,88.0,10.0,11.0
2021-11-29,95.0,10.0,17.0
2021-11-28,28.0,3.0,12.0
2021-11-27,51.0,6.0,7.0
2021-11-26,80.0,10.0,5.0
2021-11-25,84.0,10.0,6.0
2021-11-24,78.0,10.0,10.0
2021-11-23,82.0,10.0,5.0
2021-11-22,88.0,10.0,3.0
2021-11-21,84.0,9.0,14.0
2021-11-20,77.0,9.0,10.0
2021-11-19,78.0,8.0,6.0
2021-11-18,82.0,6.0,8.0
2021-11-17,83.0,6.0,11.0
2021-11-16,82.0,8.0,4.0
2021-11-15,78.0,7.0,8.0
2021-11-14,77.0,7.0,11.0
2021-11-13,76.0,7.0,6.0
2021-11-12,73.0,7.0,7.0
2021-11-11,76.0,8.0,11.0
2021-11-10,70.0,7.0,12.0
2021-11-09,71.0,8.0,6.0
2021-11-08,67.0,7.0,9.0
2021-11-07,67.0,7.0,8.0
2021-11-06,66.0,7.0,7.0
2021-11-05,63.0,2.0,6.0
2021-11-04,62.0,9.0,5.0
2021-11-03,70.0,10.0,7.0
2021-11-02,76.0,10.0,7.0
2021-11-01,74.0,11.0,8.0
2021-10-31,70.0,10.0,8.0
2021-10-30,65.0,10.0,9.0
2021-10-29,68.0,7.0,4.0
2021-10-28,70.0,8.0,5.0
2021-10-27,73.0,9.0,9.0
2021-10-26,75.0,11.0,8.0
2021-10-25,76.0,10.0,7.0
2021-10-24,74.0,10.0,6.0
2021-10-23,73.0,10.0,7.0
2021-10-22,73.0,10.0,8.0
2021-10-21,73.0,11.0,7.0
2021-10-20,73.0,11.0,7.0
2021-10-19,72.0,9.0,10.0
2021-10-18,76.0,9.0,8.0
2021-10-17,71.0,8.0,8.0
2021-10-16,72.0,10.0,7.0
2021-10-15,75.0,11.0,11.0
2021-10-14,74.0,9.0,9.0
2021-10-13,71.0,7.0,8.0
2021-10-12,75.0,9.0,11.0
