date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-14,89.0,17.0,
2021-12-13,93.0,17.0,
2021-12-12,96.0,18.0,12.0
2021-12-11,87.0,14.0,5.0
2021-12-10,88.0,15.0,7.0
2021-12-09,91.0,16.0,8.0
2021-12-08,88.0,13.0,18.0
2021-12-07,95.0,15.0,8.0
2021-12-06,85.0,15.0,5.0
2021-12-05,120.0,20.0,10.0
2021-12-04,90.0,16.0,4.0
2021-12-03,91.0,17.0,9.0
2021-12-02,88.0,17.0,15.0
2021-12-01,94.0,16.0,3.0
2021-11-30,107.0,16.0,8.0
2021-11-29,108.0,19.0,5.0
2021-11-28,98.0,18.0,9.0
2021-11-27,91.0,15.0,9.0
2021-11-26,101.0,19.0,9.0
2021-11-25,101.0,19.0,3.0
2021-11-24,104.0,16.0,8.0
2021-11-23,110.0,15.0,6.0
2021-11-22,111.0,14.0,8.0
2021-11-21,106.0,14.0,12.0
2021-11-20,111.0,11.0,5.0
2021-11-19,106.0,11.0,13.0
2021-11-18,104.0,11.0,11.0
2021-11-17,105.0,11.0,12.0
2021-11-16,107.0,15.0,12.0
2021-11-15,114.0,16.0,10.0
2021-11-14,115.0,15.0,8.0
2021-11-13,119.0,15.0,11.0
2021-11-12,114.0,13.0,11.0
2021-11-11,107.0,15.0,11.0
2021-11-10,121.0,14.0,14.0
2021-11-09,114.0,16.0,5.0
2021-11-08,136.0,15.0,7.0
2021-11-07,135.0,15.0,9.0
2021-11-06,125.0,17.0,14.0
2021-11-05,132.0,17.0,11.0
2021-11-04,136.0,17.0,5.0
2021-11-03,141.0,18.0,8.0
2021-11-02,144.0,20.0,7.0
2021-11-01,137.0,18.0,14.0
2021-10-31,134.0,16.0,9.0
2021-10-30,135.0,16.0,12.0
2021-10-29,143.0,16.0,17.0
2021-10-28,140.0,18.0,8.0
2021-10-27,135.0,15.0,12.0
2021-10-26,129.0,16.0,15.0
2021-10-25,123.0,12.0,13.0
2021-10-24,115.0,9.0,18.0
2021-10-23,112.0,9.0,14.0
2021-10-22,114.0,14.0,19.0
2021-10-21,120.0,15.0,14.0
2021-10-20,117.0,14.0,15.0
2021-10-19,108.0,11.0,14.0
2021-10-18,102.0,15.0,14.0
2021-10-17,97.0,12.0,10.0
2021-10-16,90.0,13.0,6.0
2021-10-15,95.0,17.0,17.0
2021-10-14,88.0,12.0,11.0
2021-10-13,89.0,14.0,5.0
2021-10-12,48.0,10.0,7.0
2021-10-11,88.0,13.0,12.0
2021-10-10,86.0,15.0,2.0
2021-10-09,79.0,16.0,10.0
2021-10-08,84.0,12.0,11.0
2021-10-07,86.0,17.0,8.0
2021-10-06,79.0,14.0,11.0
2021-10-05,74.0,12.0,13.0
2021-10-04,64.0,10.0,13.0
2021-10-03,65.0,8.0,4.0
2021-10-02,72.0,8.0,3.0
