date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-12-21,54.0,12.0,
2021-12-20,53.0,12.0,
2021-12-19,55.0,11.0,6.0
2021-12-18,59.0,10.0,4.0
2021-12-17,64.0,11.0,7.0
2021-12-16,62.0,9.0,12.0
2021-12-15,55.0,9.0,11.0
2021-12-14,60.0,7.0,12.0
2021-12-13,61.0,7.0,7.0
2021-12-12,55.0,9.0,8.0
2021-12-11,57.0,9.0,10.0
2021-12-10,50.0,9.0,8.0
2021-12-09,53.0,10.0,7.0
2021-12-08,56.0,8.0,5.0
2021-12-07,55.0,8.0,5.0
2021-12-06,54.0,8.0,12.0
2021-12-05,51.0,7.0,8.0
2021-12-04,52.0,9.0,3.0
2021-12-03,54.0,10.0,13.0
2021-12-02,56.0,10.0,7.0
2021-12-01,57.0,10.0,8.0
2021-11-30,63.0,8.0,4.0
2021-11-29,66.0,7.0,9.0
2021-11-28,64.0,7.0,5.0
2021-11-27,69.0,5.0,5.0
2021-11-26,74.0,5.0,1.0
2021-11-25,78.0,7.0,10.0
2021-11-24,74.0,5.0,10.0
2021-11-23,75.0,7.0,12.0
2021-11-22,80.0,7.0,4.0
2021-11-21,79.0,8.0,6.0
2021-11-20,75.0,7.0,7.0
2021-11-19,76.0,10.0,14.0
2021-11-18,75.0,13.0,10.0
2021-11-17,76.0,11.0,11.0
2021-11-16,75.0,11.0,13.0
2021-11-15,83.0,11.0,8.0
2021-11-14,85.0,12.0,10.0
2021-11-13,85.0,12.0,4.0
2021-11-12,86.0,13.0,14.0
2021-11-11,96.0,14.0,13.0
2021-11-10,97.0,15.0,10.0
2021-11-09,103.0,16.0,12.0
2021-11-08,104.0,16.0,11.0
2021-11-07,104.0,16.0,10.0
2021-11-06,103.0,17.0,10.0
2021-11-05,103.0,16.0,12.0
2021-11-04,112.0,21.0,11.0
2021-11-03,125.0,21.0,16.0
2021-11-02,125.0,18.0,15.0
2021-11-01,125.0,15.0,13.0
2021-10-31,124.0,18.0,14.0
2021-10-30,125.0,18.0,14.0
2021-10-29,127.0,18.0,9.0
2021-10-28,126.0,16.0,21.0
2021-10-27,122.0,18.0,14.0
2021-10-26,123.0,18.0,22.0
2021-10-25,105.0,15.0,11.0
2021-10-24,110.0,14.0,5.0
2021-10-23,120.0,16.0,9.0
2021-10-22,118.0,17.0,15.0
2021-10-21,125.0,15.0,14.0
2021-10-20,124.0,18.0,18.0
2021-10-19,119.0,18.0,23.0
2021-10-18,107.0,16.0,17.0
2021-10-17,96.0,15.0,10.0
2021-10-16,103.0,21.0,16.0
2021-10-15,99.0,18.0,10.0
2021-10-14,94.0,15.0,21.0
2021-10-13,87.0,15.0,16.0
2021-10-12,79.0,14.0,10.0
2021-10-11,81.0,14.0,12.0
2021-10-10,75.0,15.0,11.0
2021-10-09,82.0,16.0,5.0
2021-10-08,78.0,16.0,14.0
2021-10-07,79.0,15.0,8.0
2021-10-06,86.0,15.0,12.0
2021-10-05,82.0,15.0,11.0
2021-10-04,84.0,13.0,10.0
2021-10-03,77.0,15.0,13.0
2021-10-02,75.0,14.0,9.0
2021-10-01,77.0,12.0,4.0
2021-09-30,89.0,14.0,14.0
2021-09-29,89.0,14.0,5.0
2021-09-28,97.0,14.0,16.0
2021-09-27,93.0,12.0,5.0
2021-09-26,83.0,12.0,12.0
2021-09-25,150.0,14.0,2.0
2021-09-24,85.0,11.0,15.0
2021-09-23,81.0,10.0,8.0
2021-09-22,83.0,10.0,13.0
2021-09-21,81.0,9.0,11.0
2021-09-20,88.0,10.0,9.0
