date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions
2021-09-30,39.0,7.0,
2021-09-29,46.0,8.0,0.0
2021-09-28,46.0,7.0,2.0
2021-09-27,51.0,7.0,0.0
2021-09-26,51.0,7.0,6.0
2021-09-25,47.0,9.0,3.0
2021-09-24,46.0,11.0,3.0
2021-09-23,48.0,10.0,2.0
2021-09-22,51.0,10.0,6.0
2021-09-21,49.0,8.0,3.0
2021-09-20,57.0,13.0,4.0
2021-09-19,56.0,13.0,5.0
2021-09-18,59.0,13.0,0.0
2021-09-17,73.0,13.0,1.0
2021-09-16,75.0,8.0,2.0
2021-09-15,73.0,12.0,6.0
2021-09-14,76.0,9.0,6.0
2021-09-13,71.0,14.0,0.0
2021-09-12,69.0,17.0,6.0
2021-09-11,73.0,16.0,1.0
2021-09-10,65.0,16.0,3.0
2021-09-09,63.0,15.0,11.0
2021-09-08,70.0,13.0,5.0
2021-09-07,72.0,10.0,1.0
2021-09-06,63.0,10.0,8.0
2021-09-05,67.0,10.0,2.0
2021-09-04,69.0,12.0,3.0
2021-09-03,77.0,13.0,1.0
2021-09-02,75.0,12.0,2.0
2021-09-01,69.0,16.0,5.0
2021-08-31,68.0,12.0,3.0
2021-08-30,69.0,14.0,1.0
2021-08-29,62.0,13.0,1.0
2021-08-28,55.0,12.0,9.0
2021-08-27,55.0,11.0,9.0
2021-08-26,65.0,15.0,1.0
2021-08-25,69.0,12.0,5.0
2021-08-24,67.0,13.0,1.0
2021-08-23,64.0,12.0,5.0
2021-08-22,59.0,12.0,12.0
2021-08-21,63.0,13.0,1.0
2021-08-20,79.0,13.0,2.0
2021-08-19,76.0,11.0,4.0
2021-08-18,83.0,13.0,6.0
2021-08-17,77.0,13.0,10.0
2021-08-16,77.0,13.0,12.0
2021-08-15,78.0,11.0,5.0
2021-08-14,76.0,14.0,6.0
2021-08-13,76.0,12.0,8.0
2021-08-12,67.0,13.0,9.0
2021-08-11,71.0,12.0,13.0
2021-08-10,74.0,12.0,5.0
2021-08-09,72.0,13.0,6.0
2021-08-08,75.0,16.0,7.0
2021-08-07,76.0,15.0,15.0
2021-08-06,73.0,17.0,9.0
2021-08-05,76.0,16.0,7.0
2021-08-04,71.0,13.0,15.0
2021-08-03,87.0,14.0,1.0
2021-08-02,82.0,15.0,3.0
2021-08-01,71.0,14.0,7.0
