loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9990343451499939,0.5065605044364929,0.5182915329933167,0.50506991147995,LSTM,24,15
0.9977713823318481,0.5074542760848999,0.5182054042816162,0.5066964030265808,LSTM,24,15
0.9964176416397095,0.5086959004402161,0.5183795690536499,0.5075361728668213,LSTM,24,15
0.9950958490371704,0.5093540549278259,0.5189066529273987,0.5089703798294067,LSTM,24,15
0.9934357404708862,0.5103339552879333,0.5201414227485657,0.5105869770050049,LSTM,24,15
0.9910937547683716,0.5111947059631348,0.5220907926559448,0.5125911831855774,LSTM,24,15
0.9885909557342529,0.5118905901908875,0.5241592526435852,0.5149116516113281,LSTM,24,15
0.9860231280326843,0.5125977993011475,0.5277457237243652,0.5177080035209656,LSTM,24,15
0.9820970296859741,0.5130512118339539,0.5311936736106873,0.5205385088920593,LSTM,24,15
0.9785199165344238,0.5133746266365051,0.5350512266159058,0.5233818888664246,LSTM,24,15
0.9743398427963257,0.5136844515800476,0.5373613238334656,0.525284469127655,LSTM,24,15
