loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9992244243621826,0.5067125558853149,0.5182254314422607,0.5041711330413818,LSTM,31,15
0.997809886932373,0.5075420141220093,0.5181874632835388,0.5053399801254272,LSTM,31,15
0.9966275691986084,0.50832599401474,0.5187569260597229,0.5071698427200317,LSTM,31,15
0.9950836896896362,0.5090492367744446,0.5192644000053406,0.5093277096748352,LSTM,31,15
0.9932937622070312,0.5099873542785645,0.519489049911499,0.5099149346351624,LSTM,31,15
0.9911382794380188,0.5106989145278931,0.52267986536026,0.5130406618118286,LSTM,31,15
0.9890437722206116,0.5113570690155029,0.5263533592224121,0.5161272287368774,LSTM,31,15
0.986617386341095,0.5115967392921448,0.5292537212371826,0.518487811088562,LSTM,31,15
0.9832810759544373,0.5124256610870361,0.5323573350906372,0.5210157632827759,LSTM,31,15
0.9790357351303101,0.5127882957458496,0.5356001257896423,0.52335125207901,LSTM,31,15
0.9746819138526917,0.5132627487182617,0.5361753106117249,0.5241199135780334,LSTM,31,15
