loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9993018507957458,0.5066291093826294,0.5183783769607544,0.5043137073516846,LSTM,34,15
0.9981599450111389,0.5075931549072266,0.5183870196342468,0.5058165788650513,LSTM,34,15
0.996753454208374,0.5083586573600769,0.518441379070282,0.5070206522941589,LSTM,34,15
0.9951156973838806,0.5090082287788391,0.5200733542442322,0.5094846487045288,LSTM,34,15
0.9935856461524963,0.5095158219337463,0.520148515701294,0.5100544691085815,LSTM,34,15
0.991809606552124,0.5102878212928772,0.5215854048728943,0.511710524559021,LSTM,34,15
0.9895983934402466,0.5109959840774536,0.5233663320541382,0.5136985778808594,LSTM,34,15
0.987296998500824,0.5116851925849915,0.5251399874687195,0.5153414011001587,LSTM,34,15
0.9844756722450256,0.5122300982475281,0.5277162194252014,0.5178718566894531,LSTM,34,15
0.9811957478523254,0.5127936005592346,0.5300604701042175,0.5200349688529968,LSTM,34,15
