loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9989414215087891,0.5067200064659119,0.5184857845306396,0.5040738582611084,LSTM,30,15
0.9975332617759705,0.5076332092285156,0.5179504156112671,0.5052521228790283,LSTM,30,15
0.9962596297264099,0.5083634257316589,0.5181673169136047,0.5062700510025024,LSTM,30,15
0.9947273135185242,0.5090764164924622,0.5186405181884766,0.5075079798698425,LSTM,30,15
0.9932105541229248,0.5097006559371948,0.5196185111999512,0.5090437531471252,LSTM,30,15
0.9915884137153625,0.5101746320724487,0.5201256275177002,0.5096848607063293,LSTM,30,15
0.9892323613166809,0.5107731223106384,0.5217644572257996,0.5115255117416382,LSTM,30,15
0.9867994785308838,0.5114709138870239,0.5234561562538147,0.5131890177726746,LSTM,30,15
0.983286440372467,0.5120481848716736,0.5255431532859802,0.5158317685127258,LSTM,30,15
0.9797740578651428,0.5125923156738281,0.5280318856239319,0.5179131031036377,LSTM,30,15
0.9768326282501221,0.5134088397026062,0.5302150845527649,0.5200653672218323,LSTM,30,15
