loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9987518787384033,0.5065848231315613,0.5179488062858582,0.5048977136611938,LSTM,22,15
0.9975782632827759,0.5075593590736389,0.5179821848869324,0.5056474208831787,LSTM,22,15
0.9962870478630066,0.5083641409873962,0.5183393955230713,0.5071039199829102,LSTM,22,15
0.994855523109436,0.509226381778717,0.5196100473403931,0.5090566277503967,LSTM,22,15
0.993183970451355,0.5100504755973816,0.5208288431167603,0.5110037922859192,LSTM,22,15
0.9915212988853455,0.5107672214508057,0.5232494473457336,0.5135148167610168,LSTM,22,15
0.988889217376709,0.5113306641578674,0.5238502025604248,0.5143048763275146,LSTM,22,15
0.9853033423423767,0.5116084218025208,0.5262420773506165,0.5162261128425598,LSTM,22,15
0.981499969959259,0.5118184685707092,0.5299916863441467,0.5193673968315125,LSTM,22,15
0.9774460196495056,0.5119011998176575,0.533794105052948,0.5221036076545715,LSTM,22,15
