loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9990972280502319,0.5063135027885437,0.5182291269302368,0.5049962401390076,LSTM,33,15
0.9978955984115601,0.5076115131378174,0.5182066559791565,0.5059147477149963,LSTM,33,15
0.9968528747558594,0.5080488920211792,0.51857590675354,0.5070292949676514,LSTM,33,15
0.9952877759933472,0.5089823603630066,0.5185626745223999,0.5076279044151306,LSTM,33,15
0.9932810664176941,0.5096184015274048,0.5201941728591919,0.5100597739219666,LSTM,33,15
0.9919484257698059,0.5099931359291077,0.521154522895813,0.5114479064941406,LSTM,33,15
0.9901742339134216,0.5105690360069275,0.5248118042945862,0.5146005749702454,LSTM,33,15
0.9883249402046204,0.5108655095100403,0.525658130645752,0.515529990196228,LSTM,33,15
0.9854395389556885,0.5114964842796326,0.5322780609130859,0.5207354426383972,LSTM,33,15
0.9828486442565918,0.5123945474624634,0.5374951958656311,0.5251747369766235,LSTM,33,15
0.9776782393455505,0.512786328792572,0.5427015423774719,0.5286543965339661,LSTM,33,15
