loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9987970590591431,0.5064585208892822,0.5180259346961975,0.5045382976531982,LSTM,20,15
0.9973178505897522,0.5077010989189148,0.5181377530097961,0.5058450102806091,LSTM,20,15
0.996109664440155,0.5086551904678345,0.5183014273643494,0.5072280168533325,LSTM,20,15
0.9947023987770081,0.5093281269073486,0.5192118287086487,0.5089834928512573,LSTM,20,15
0.9932522773742676,0.5100888609886169,0.5200257301330566,0.5104899406433105,LSTM,20,15
0.9915531277656555,0.5109243988990784,0.5213920474052429,0.5120421648025513,LSTM,20,15
0.989003598690033,0.5116787552833557,0.5237088203430176,0.5142765045166016,LSTM,20,15
0.9857587218284607,0.5125065445899963,0.527068018913269,0.5172473192214966,LSTM,20,15
0.9812800884246826,0.5132788419723511,0.5306261777877808,0.520192563533783,LSTM,20,15
0.9757971167564392,0.5139510035514832,0.5339437127113342,0.5228220820426941,LSTM,20,15
