loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9988959431648254,0.5066145658493042,0.5180339813232422,0.504940390586853,LSTM,21,15
0.99737948179245,0.5076041221618652,0.5179412961006165,0.5057700872421265,LSTM,21,15
0.996232271194458,0.5084308981895447,0.5183575749397278,0.5071660876274109,LSTM,21,15
0.9948915839195251,0.5090562701225281,0.5189377069473267,0.5085402131080627,LSTM,21,15
0.9934969544410706,0.5097295641899109,0.519902229309082,0.5103048086166382,LSTM,21,15
0.9914721846580505,0.5103946328163147,0.5213674306869507,0.5124917030334473,LSTM,21,15
0.988532304763794,0.5111081004142761,0.524016261100769,0.515378475189209,LSTM,21,15
0.9842402935028076,0.511523962020874,0.5285006761550903,0.5194356441497803,LSTM,21,15
0.9797508120536804,0.5120308995246887,0.5320706963539124,0.5226296186447144,LSTM,21,15
0.9751185178756714,0.5121650695800781,0.5366765260696411,0.5264907479286194,LSTM,21,15
0.9711153507232666,0.512371301651001,0.5427160859107971,0.5306418538093567,LSTM,21,15
