loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9988864064216614,0.5066712498664856,0.5183519124984741,0.5047226548194885,LSTM,29,15
0.9977390766143799,0.5075957775115967,0.5183176398277283,0.5062423348426819,LSTM,29,15
0.9965324401855469,0.508415937423706,0.518585741519928,0.507047712802887,LSTM,29,15
0.9953924417495728,0.5091313719749451,0.5190314650535583,0.508219838142395,LSTM,29,15
0.9935142397880554,0.5097671151161194,0.5203706622123718,0.510522723197937,LSTM,29,15
0.9913075566291809,0.5106409192085266,0.5219945311546326,0.5130938291549683,LSTM,29,15
0.9883068799972534,0.5113763809204102,0.5247970223426819,0.5154634714126587,LSTM,29,15
0.9857507944107056,0.512189507484436,0.5276926159858704,0.5176714658737183,LSTM,29,15
0.9829006195068359,0.5128068923950195,0.5291867852210999,0.5190949440002441,LSTM,29,15
0.9786161780357361,0.5129445195198059,0.5334725975990295,0.5229862928390503,LSTM,29,15
0.9743397235870361,0.5133926868438721,0.5361814498901367,0.5249723792076111,LSTM,29,15
