loss,mean_absolute_error,val_loss,val_mean_absolute_error,method,history,ahead
0.9991310834884644,0.5066514611244202,0.5181649327278137,0.505044162273407,LSTM,32,15
0.9976233243942261,0.5074405670166016,0.5184193849563599,0.5068951845169067,LSTM,32,15
0.9964524507522583,0.5085019469261169,0.518684983253479,0.5077617764472961,LSTM,32,15
0.9947470426559448,0.5090926289558411,0.5193559527397156,0.5090672969818115,LSTM,32,15
0.9928735494613647,0.5098004341125488,0.5207515954971313,0.5109925270080566,LSTM,32,15
0.9905415177345276,0.5105741620063782,0.5218676924705505,0.512645959854126,LSTM,32,15
0.9883636832237244,0.5111204981803894,0.5237958431243896,0.5146785974502563,LSTM,32,15
0.9856387972831726,0.511940598487854,0.5258492827415466,0.5165284276008606,LSTM,32,15
0.9825939536094666,0.5125507712364197,0.529499888420105,0.519780158996582,LSTM,32,15
0.9790725111961365,0.513033926486969,0.5327277779579163,0.5222756266593933,LSTM,32,15
