year,ltla,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ag_ltla_frac_tp,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2019,E06000013,0-4,8973,0.052080189445824536,5.536396459592004e-06,1.2370995358120256e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,10-14,10626,0.061674366772688234,6.556307676320588e-06,1.4649971768125027e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,15-19,8983,0.05213823044598705,5.542566521399194e-06,1.2384782269251562e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,20-24,8141,0.0472511782323033,5.023047317233757e-06,1.1223924351995654e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,25-29,9893,0.057419961460775895,6.1040421458535265e-06,1.3639391182200342e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,30-34,10655,0.06184268567315952,6.57420085556144e-06,1.468995381040581e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,35-39,10427,0.06051935086945418,6.433523446357497e-06,1.437561223661205e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,40-44,9365,0.05435539665219511,5.77826288243387e-06,1.2911442274467424e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,45-49,11228,0.06516843498247162,6.927745397113453e-06,1.5479943818229604e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,5-9,10392,0.06031620736888539,6.411928230032331e-06,1.4327358047652478e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,50-54,12877,0.07473939590927031,7.94518858911916e-06,1.7753405463781848e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,55-59,12789,0.07422863510784017,7.890892045215883e-06,1.7632080645826362e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
2019,E06000013,60-64,11287,0.06551087688343045,6.964148761775877e-06,1.5561286593904302e-06,172292,8,75255,0.00010630522888844596,18.31554049564813,336789,2.3753744926348543e-05
