year,ltla,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ag_ltla_frac_tp,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2019,E06000002,0-4,9583,0.067974180734856,1.0155842269227135e-05,1.4311492062847197e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,10-14,8744,0.06202298198326005,9.26668942941898e-06,1.3058508462645926e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,15-19,8282,0.05874592140729181,8.777072490215915e-06,1.2368546098768705e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,20-24,11118,0.07886224996453398,1.178259984861393e-05,1.6603899483954411e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,25-29,11075,0.0785572421620088,1.1737029440852604e-05,1.6539682207662811e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,30-34,9704,0.06883245850475245,1.028407527711365e-05,1.449219649148171e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,35-39,8369,0.05936303021705207,8.869273082663246e-06,1.2498474076381949e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,40-44,7303,0.05180167399631153,7.739550880952286e-06,1.0906482994362215e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,45-49,8132,0.057681940700808634,8.618105951513623e-06,1.2144532344263116e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,5-9,9777,0.06935026244857426,1.0361438992615433e-05,1.4601216518674431e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,50-54,8713,0.06180309263725351,9.233836344753837e-06,1.3012212286714767e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,55-59,8976,0.06366860547595404,9.51255767594519e-06,1.340498306961457e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,60-64,8106,0.057497517378351536,8.590551751471893e-06,1.2105703293482146e-06,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,65-69,6654,0.04719818413959426,7.0517556568337e-06,9.93725014986802e-07,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,70-74,6007,0.04260888069229678,6.366079986564479e-06,8.971004155433906e-07,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,75-79,4179,0.029642502482621645,4.428807768245871e-06,6.241023200525769e-07,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,80-84,3373,0.02392537948645198,3.57462756695222e-06,5.037322626315726e-07,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,85-89,1960,0.013902681231380339,2.0771627723766233e-06,2.9271130588730576e-07,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000002,90+,925,0.006561214356646333,9.802936553308044e-07,1.3814181527844785e-07,140980,9,60238,0.00014940735084166142,21.063448321657425,427466,2.105430607346549e-05
2019,E06000006,0-4,7580,0.058573526002627316,0.0003501891670604975,5.741347240505874e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,10-14,8379,0.06474770110501507,0.0003871022468073757,6.34653674514495e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,15-19,7040,0.05440074182829766,0.0003252416538398288,5.3323330571452974e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,20-24,6927,0.053527548102928674,0.00032002115570291105,5.246743052108731e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,25-29,8133,0.0628467660922649,0.0003757372685624045,6.160208061614021e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,30-34,8347,0.06450042500579553,0.0003856238756535584,6.322298867612472e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,35-39,8302,0.06415269299126806,0.00038354491621850264,6.288214352332423e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,40-44,7608,0.058789892589444406,0.00035148274182008775,5.762555383346793e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,45-49,8811,0.06808592844447879,0.00040706025738391073,6.673748091833411e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,5-9,8483,0.06555134842747856,0.0003919069530572822,6.425309847125506e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,50-54,8955,0.06919867089096671,0.000413712927576089,6.782818540729567e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,55-59,8912,0.06886639363264044,0.0004117263663381469,6.750248892795297e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,60-64,8121,0.06275403755505757,0.00037518287937972296,6.15111885753934e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,65-69,7511,0.05804033691368519,0.00034700142926007865,5.689084317076467e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,70-74,6729,0.0519975272390078,0.0003108737341886659,5.096771184876521e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
2019,E06000006,75-79,4185,0.03233907735105478,0.00019334322746018232,3.1698599210444705e-05,129410,419,70083,0.005978625344234693,773.6939057974116,427466,0.0009801949160868934
