year,ltla,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ag_ltla_frac_tp,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2019,E06000023,0-4,28366,0.0612158134736942,2.7596911239880852e-06,1.716567848568682e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,10-14,24825,0.053574087621957936,2.4151918547910962e-06,1.5022843136401868e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,15-19,26028,0.05617024582575311,2.5322301549447183e-06,1.5750838314371311e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,20-24,51271,0.11064640670555509,4.988088684269659e-06,3.102663405625217e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,25-29,51079,0.11023205726654539,4.969409254818706e-06,3.0910445299668523e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,30-34,41665,0.08991598633510081,4.0535334795517024e-06,2.521356532842633e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,35-39,33634,0.07258452620652298,3.2722079695485887e-06,2.0353607494450767e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,40-44,26847,0.05793770515152889,2.611909596196437e-06,1.6246455979173451e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,45-49,24979,0.05390643040116363,2.43017431382988e-06,1.511603620157834e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,5-9,28160,0.06077125105475671,2.739649652806334e-06,1.7041017632268944e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,50-54,24804,0.05352876815206624,2.413148792194898e-06,1.501013499115053e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,55-59,22411,0.04836450665440883,2.1803369449233933e-06,1.3562011582271996e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,60-64,18963,0.04092348131219288,1.8448855243667088e-06,1.1475455161957243e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,65-69,16547,0.035709584204654095,1.6098360371088924e-06,1.0013413308279627e-06,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,70-74,15372,0.0331738519607145,1.495521820416867e-06,9.30236232397863e-07,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,75-79,10914,0.023553175923707908,1.0618088178525686e-06,6.604604632051962e-07,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,80-84,8376,0.018075994276798374,8.148901097977933e-07,5.068734505961814e-07,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,85-89,5499,0.011867226901637329,5.349905341186801e-07,3.327718606528655e-07,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000023,90+,3637,0.007848900571241128,3.5383898392246585e-07,2.2009297275767808e-07,463377,8,177457,4.508134364944746e-05,20.889657776250022,285294,2.8041248676803577e-05
2019,E06000032,0-4,17208,0.08076901413739368,0.00015800417153507813,5.265808825126089e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,10-14,15100,0.0708747160317669,0.00013864847688166432,4.620741123861225e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,15-19,12722,0.059713121679214456,0.0001168136372773863,3.893050899189569e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,20-24,12404,0.058220528321724266,0.0001138937554463685,3.7957399271771274e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,25-29,15362,0.07210446276026511,0.00014105416568583625,4.700915572500407e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,30-34,17974,0.08436438052681974,0.0001650375975808632,5.5002119841246125e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,35-39,17290,0.0811538967012748,0.0001587570970386739,5.290901591494077e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,40-44,14270,0.06697895349492142,0.00013102740166234106,4.366753366721833e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,45-49,12861,0.060365544561891,0.00011808993782616455,3.9355861982767694e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,5-9,17190,0.08068452772093199,0.0001578388952050205,5.260300656898971e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,50-54,12607,0.05917334735182021,0.00011575770516868492,3.857859824405196e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
2019,E06000032,55-59,11864,0.055685935827873005,0.0001089354655446401,3.630494880363548e-05,213052,186,95080,0.0019562473706352546,416.7824148085823,285294,0.0006519590317356832
