year,ltla,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ag_ltla_frac_tp,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2019,E07000117,0-4,5864,0.06594691857849752,2.249059360838194e-05,6.059478334798149e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,10-14,5745,0.06460863697705803,2.2034184904528354e-05,5.936511431346412e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,15-19,4758,0.05350877192982456,1.8248677419625046e-05,4.9166094674231914e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,20-24,4764,0.05357624831309042,1.8271689623180693e-05,4.922809479361933e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,25-29,5821,0.06546333783175888,2.2325672816233164e-05,6.0150449159038235e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,30-34,5925,0.06663292847503374,2.272455101119765e-05,6.1225117895087014e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,35-39,5521,0.062089518668466036,2.1175062638451005e-05,5.7050443189666734e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,40-44,5150,0.057917228969860554,1.97521413852604e-05,5.321676914087732e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,45-49,5434,0.0611111111111111,2.084138568689418e-05,5.615144145854901e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,5-9,6067,0.06822986954565902,2.3269173162014533e-05,6.269245405392285e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,50-54,6056,0.06810616284300494,2.3226984122162523e-05,6.257878716837925e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,55-59,5930,0.06668915879442194,2.274372784749402e-05,6.127678466124322e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,60-64,5216,0.058659469185784976,2.0005275624372476e-05,5.3898770454139055e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,65-69,4624,0.052001799370220425,1.773473820688235e-05,4.778142534124598e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,70-74,4798,0.05395861448493028,1.8402092109996003e-05,4.957942880348146e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,75-79,3101,0.0348740440845704,1.1893473871008256e-05,3.2043728370070014e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,80-84,2113,0.023762932973459293,8.104131018845674e-06,2.183437537760656e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,85-89,1228,0.013810166441745389,4.709830994388307e-06,1.2689357767960649e-06,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000117,90+,805,0.009053081421502475,3.0874706437154608e-06,8.318349351146843e-07,88920,15,43983,0.00034104085669463204,30.325352977286677,163249,9.188417693217108e-05
2019,E07000125,0-4,4029,0.05636383984779385,0.00010419086125989954,2.106104313481507e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,10-14,4570,0.06393217873030974,0.00011818124496345021,2.388904619660086e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,15-19,3798,0.05313225707171036,9.821714844008402e-05,1.9853522418969376e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,20-24,3495,0.04889342771606839,9.038149915694936e-05,1.8269631609873084e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,25-29,4137,0.05787470971713158,0.00010698376595487822,2.162559827469097e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,30-34,4513,0.06313477518815926,0.00011670721192998923,2.3591086539444127e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,35-39,4443,0.06215550768025517,0.00011489699592398452,2.322517117100604e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,40-44,4385,0.0613441146022775,0.00011339710266186635,2.2921984151443058e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,45-49,5130,0.07176631879354242,0.00013266297301148787,2.6816369144105558e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,5-9,4653,0.06509331020396744,0.00012032764394199864,2.4322917276320305e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,50-54,5591,0.07821549480988221,0.00014458453842246174,2.9226183213390674e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,55-59,5058,0.07075907221398392,0.00013080103654816873,2.6439999050854952e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,60-64,4287,0.059973140091211775,0.00011086280025345975,2.2409702635629728e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,65-69,4024,0.05629389216865785,0.00010406156011661348,2.1034906322783772e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,70-74,3862,0.05402758736465125,9.987220307414545e-05,2.0188073612969917e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,75-79,2361,0.03302929408802216,6.105599985967306e-05,1.2341802641176065e-05,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,80-84,1595,0.022313309644386,4.124706470825013e-05,8.337643037982137e-06,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,85-89,986,0.013793682325620435,2.549818545600917e-05,5.1541793325707745e-06,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000125,90+,565,0.007904087742368707,1.4611029191323713e-05,2.9534597595359923e-06,71482,61,32999,0.0018485408648746926,132.13739810297278,163249,0.0003736623195241625
2019,E07000163,0-4,2439,0.04268314024710371,1.5873239214244593e-05,2.614603473657034e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,10-14,2991,0.05234328514927724,1.9465706637886664e-05,3.2063464492448496e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,15-19,2856,0.049980749711245664,1.858711406145246e-05,3.0616266997804375e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,20-24,2342,0.04098561478422176,1.5241954177843719e-05,2.5106196536714936e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,25-29,2523,0.04415316229743446,1.641991903958143e-05,2.7046513177682225e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,30-34,2579,0.04513317699765497,1.6784372256472654e-05,2.7646832138423492e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,35-39,2778,0.048615729235938536,1.8079482795068255e-05,2.9780108445343334e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,40-44,2804,0.04907073606104091,1.8248693217196325e-05,3.005882796283035e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,45-49,3905,0.06833852507787616,2.5414103785004155e-05,4.186152753026123e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,5-9,2856,0.049980749711245664,1.8587114061452463e-05,3.0616266997804375e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,50-54,4500,0.078751181267719,2.9286419214473418e-05,4.823991648813714e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,55-59,4635,0.08111371670575057,3.016501179090762e-05,4.968711398278126e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,60-64,4319,0.07558363375450632,2.8108454352735705e-05,4.6299599847169865e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,65-69,4120,0.07210108151622274,2.6813343814140104e-05,4.4166323540250015e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,70-74,4159,0.0727835917538763,2.7067159447332206e-05,4.458440281648054e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,75-79,2989,0.05230828462426936,1.9452690451569118e-05,3.204202452956487e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,80-84,2134,0.037345560183402744,1.388827080081917e-05,2.287644039681882e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,85-89,1333,0.023327849917748767,8.6752881806429e-06,1.4289735261930404e-06,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E07000163,90+,880,0.015400231003465051,5.727121979719246e-06,9.433583668791265e-07,57142,10,26890,0.0003718854592785422,21.25027891409446,163249,6.125611795478072e-05
2019,E08000004,0-4,16535,0.06973556577116106,2.9993191715693873e-05,1.836843918284293e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,10-14,16655,0.07024165998903462,3.021086229361242e-05,1.8501745061399998e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,15-19,14992,0.06322803761967019,2.7194310867957818e-05,1.6654347761063273e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,20-24,14261,0.06014508034245708,2.58683342641373e-05,1.5842292784186454e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,25-29,15861,0.06689300324743788,2.877060863638467e-05,1.7619704498280725e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,30-34,16448,0.06936864746320273,2.9835380546702916e-05,1.8271792420889054e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,35-39,15549,0.06557715828096664,2.8204665133796432e-05,1.7273109214032338e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,40-44,13700,0.05777908987389818,2.4850724312368066e-05,1.5219087801932155e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,45-49,15355,0.06475897262873773,2.785276436616144e-05,1.705759804369841e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,5-9,17065,0.07197081523343596,3.095457010150081e-05,1.8957206813136656e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,50-54,15814,0.06669478301210409,2.86853543266999e-05,1.7567493029179206e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,55-59,14498,0.06114461642275737,2.629823365552644e-05,1.6105571894336665e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,60-64,12065,0.05088355615537093,2.188496268822779e-05,1.3402795206592074e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,65-69,10765,0.04540086879507402,1.9526864760776807e-05,1.1958648188890484e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,70-74,10395,0.0438404116232972,1.8855713812194606e-05,1.1547621730006186e-05,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,75-79,7443,0.03139049386360761,1.3501017595398213e-05,8.268297117502262e-06,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,80-84,5152,0.021728311754038207,9.345323478636516e-06,5.723265719383537e-06,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,85-89,2881,0.012150478680781073,5.2259077915279135e-06,3.200451967690988e-06,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000004,90+,1676,0.007068449242967399,3.040132404929115e-06,1.8618387705137438e-06,237110,43,99977,0.000430098922752233,101.980755573782,163249,0.0002634013072055572
2019,E08000005,0-4,15157,0.06814830135064656,0.00021055160477642513,0.00012481756153999915,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,10-14,14672,0.06596766361527256,0.00020381428681663324,0.00012082359721019115,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,15-19,12645,0.05685394672949301,0.00017565646515787397,0.00010413129680499366,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,20-24,13155,0.05914698847184505,0.00018274106754858298,0.00010833113558479174,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,25-29,15235,0.06849900185241803,0.00021163513220088652,0.00012545988982396827,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,30-34,15544,0.0698883153786666,0.00021592756776702202,0.0001280044980258459,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,35-39,14790,0.06649821052820891,0.00020545346933056196,0.00012179532461414444,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,40-44,13051,0.058679387802816396,0.00018129636431596784,0.00010747469787283294,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,45-49,14442,0.06493354675107457,0.0002006192700521958,0.0001189295522702822,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,5-9,15626,0.07025700052155459,0.00021706666070043013,0.00012867976622181346,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,50-54,15250,0.06856644425660485,0.00021184350285943676,0.00012558341449396229,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,55-59,14050,0.06317105192165891,0.00019517385017541556,0.00011570144089443742,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,60-64,12180,0.054763232199701445,0.00016919697474281574,0.00010030203203517778,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,65-69,10797,0.04854504253367625,0.00014998520002448124,8.89130574617253e-05,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,70-74,9939,0.04468733701418987,0.00013806639835540604,8.184744633806502e-05,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,75-79,6706,0.030151250831789655,9.315557574920543e-05,5.5223762465345e-05,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,80-84,4754,0.02137474596694423,6.603960738319755e-05,3.914908541011782e-05,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,85-89,2802,0.012598241102098808,3.8923639017189634e-05,2.3074408354890653e-05,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000005,90+,1617,0.007270291171339676,2.2462356991718643e-05,1.3315959425359807e-05,222412,299,96776,0.003089608993965446,687.1661155658427,163249,0.0018315579268479442
2019,E08000016,0-4,14142,0.05728613903899281,4.1702497586305575e-05,3.017848781526001e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,10-14,14231,0.057646658511095086,4.196494436081987e-05,3.0368410415709604e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,15-19,12336,0.04997042930172644,3.6376892251779485e-05,2.6324552799395242e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,20-24,13322,0.05396449895894939,3.9284448652578344e-05,2.842863913696039e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,25-29,16127,0.06532693850104915,4.7555945310023335e-05,3.4414401993826776e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,30-34,16160,0.06546061426036798,4.7653257035405044e-05,3.4484822733319315e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,35-39,15625,0.0632934466471689,4.6075627548156176e-05,3.334315316881894e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,40-44,13352,0.05408602237651196,3.93729138574708e-05,2.849265799104452e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,45-49,16838,0.06820704349728193,4.9652570665974645e-05,3.593164883562071e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,5-9,14959,0.06059562677727998,4.411169999954357e-05,3.1921934608151214e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,50-54,18717,0.07581846021728386,5.5193441332405705e-05,3.99413630630902e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,55-59,17454,0.07070232433789991,5.1469056206433135e-05,3.724616930614823e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,60-64,15441,0.06254810301945185,4.553304095814908e-05,3.2950504197102934e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,65-69,13578,0.05500149878881661,4.0039351734327334e-05,2.8974933358478326e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,70-74,13327,0.053984752861876484,3.929919285339374e-05,2.8439308945974414e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,75-79,9134,0.03699982986721541,2.693470604959094e-05,1.949160710681551e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,80-84,6372,0.02581157389028866,1.8790009519158473e-05,1.359760460746972e-05,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,85-89,3769,0.015267392026443494,1.1114178574656038e-05,8.042902034769833e-06,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000016,90+,1982,0.008028647120300082,5.844601203228514e-06,4.229512293158347e-06,246866,86,118137,0.0007279683756993997,179.71064103540803,163249,0.0005268026144111144
2019,E08000032,0-4,38992,0.07223737253972018,0.001970995345955377,0.0028842026242972153,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,10-14,40243,0.07455500059283851,0.00203423178362952,0.0029767379516206617,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,15-19,35647,0.066040357481622,0.0018019099070904622,0.002636776029655386,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,20-24,32462,0.06013976167891867,0.0016409122620128086,0.0024011844888678757,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,25-29,33524,0.06210724448660185,0.00169459499327575,0.002479739658825909,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,30-34,36627,0.06785592542091534,0.0018514476440374327,0.002709265734513083,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,35-39,37795,0.07001978598529761,0.0019104885386844344,0.002795661627649601,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,40-44,33785,0.06259077839696466,0.0017077882068912186,0.0024990455904257652,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,45-49,35261,0.06532524602798198,0.0017823981045786965,0.002608223962231845,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,5-9,41289,0.07649284147498223,0.0020871057355137347,0.0030541096161932632,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,50-54,33631,0.06230547486364714,0.0017000037053709807,0.002487654351090984,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,55-59,31830,0.05896890562010909,0.0016089654765531298,0.0023544360261433207,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,60-64,27791,0.05148617204173583,0.0014047992321359734,0.0020556748854083894,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,65-69,23770,0.044036785629594496,0.0012015428645198837,0.0017582451882320685,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,70-74,20928,0.038771638605643824,0.0010578834273736696,0.001548025044144751,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,75-79,14108,0.026136767844439177,0.000713141217191692,0.0010435558736044603,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,80-84,11401,0.021121724567227888,0.0005763058560534789,0.0008433215562067233,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,85-89,6905,0.012792343490633153,0.00034903885063145967,0.0005107565429003969,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000032,90+,3787,0.007015873251126393,0.00019142796920222128,0.00028012093091438125,539776,6518,238886,0.027284981120701924,14727.777969408004,163249,0.03992673768292608
2019,E08000033,0-4,12190,0.057648199380482844,0.049114850322385335,0.026416279443404862,211455,74806,87803,0.851975445030352,180154.4677288931,163249,0.4582325159725328
2019,E08000033,10-14,13094,0.06192334066349814,0.05275716571954993,0.028375288189659002,211455,74806,87803,0.851975445030352,180154.4677288931,163249,0.4582325159725328
2019,E08000033,15-19,11590,0.05481071622803906,0.04669738435081591,0.02511605239943087,211455,74806,87803,0.851975445030352,180154.4677288931,163249,0.4582325159725328
2019,E08000033,20-24,10915,0.051618547681539804,0.043977735132800316,0.023653296974960134,211455,74806,87803,0.851975445030352,180154.4677288931,163249,0.4582325159725328
2019,E08000033,25-29,12374,0.05851836088056561,0.04985620655366664,0.026815015736890217,211455,74806,87803,0.851975445030352,180154.4677288931,163249,0.4582325159725328
2019,E08000033,30-34,12889,0.06095386725307985,0.05193119817926371,0.027931043949634558,211455,74806,87803,0.851975445030352,180154.4677288931,163249,0.4582325159725328
