year,ltla,ag,ag_ppln_ltla,agf_ppln_ltla,tfp_ltla_ag,ag_ltla_frac_tp,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2019,E06000032,0-4,17208,0.08076901413739368,3.737733090077116e-05,2.253471115085332e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,10-14,15100,0.0708747160317669,3.279856442361951e-05,1.9774182843903132e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,15-19,12722,0.059713121679214456,2.7633333549489235e-05,1.666007643312157e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,20-24,12404,0.058220528321724266,2.694260881526996e-05,1.6243639999720165e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,25-29,15362,0.07210446276026511,3.33676520977247e-05,2.0117284559472842e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,30-34,17974,0.08436438052681974,3.904115211590313e-05,2.353782532690827e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,35-39,17290,0.0811538967012748,3.755544231022394e-05,2.2642094130535443e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,40-44,14270,0.06697895349492142,3.099572942550003e-05,1.8687257561754814e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,45-49,12861,0.060365544561891,2.793525410941527e-05,1.6842103679168094e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,5-9,17190,0.08068452772093199,3.7338233274305926e-05,2.251113927726456e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,50-54,12607,0.05917334735182021,2.7383543158183522e-05,1.6509478351860056e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,55-59,11864,0.055685935827873005,2.5769680021312708e-05,1.55364837920574e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,60-64,9259,0.043458873889942365,2.0111384635648545e-05,1.2125109864350935e-05,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,65-69,7520,0.0352965473217806,1.6334119501034356e-05,9.847804965970302e-06,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,70-74,6470,0.030368173028180914,1.4053424623895249e-05,8.472779006626044e-06,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,75-79,4815,0.022600116403507127,1.0458615079452183e-05,6.305476184992953e-06,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
2019,E06000032,80-84,4312,0.020239190432382703,9.366053628784591e-06,5.646773273040418e-06,213052,44,95080,0.00046276819520403865,98.59368952461084,157705,0.0002790019339906788
