msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02004542,E07000072,6579,129923,790,2441,0.3236378533387956,2129.213437115936,female,0-4,168,0.02553579571363429,0.00826435010805862
E02004542,E07000072,6579,129923,790,2441,0.3236378533387956,2129.213437115936,male,0-4,151,0.022951816385468917,0.007428076585219354
E02000016,E09000002,9543,208182,1444,3803,0.37970023665527214,3623.479358401262,female,0-4,582,0.060987110971392644,0.02315682046875913
E02000016,E09000002,9543,208182,1444,3803,0.37970023665527214,3623.479358401262,male,0-4,605,0.06339725453211778,0.024071952549139644
E02006925,E09000026,14129,301328,1768,4942,0.3577498988263861,5054.648320518009,female,0-4,374,0.02647038006936089,0.009469775791709845
E02006925,E09000026,14129,301328,1768,4942,0.3577498988263861,5054.648320518009,male,0-4,376,0.0266119329039564,0.009520416303964977
E02000758,E09000026,6131,301328,1018,2417,0.4211832850641291,2582.2747207281755,female,0-4,170,0.027727939977165227,0.011678544847643444
E02000758,E09000026,6131,301328,1018,2417,0.4211832850641291,2582.2747207281755,male,0-4,187,0.030500733974881747,0.012846399332407787
E02004543,E07000072,7105,129923,1012,2705,0.37412199630314236,2658.1367837338266,female,0-4,256,0.03603096410978184,0.013479976221478457
E02004543,E07000072,7105,129923,1012,2705,0.37412199630314236,2658.1367837338266,male,0-4,231,0.03251231527093596,0.012163572293599703
E02000022,E09000002,8801,208182,1515,3485,0.4347202295552367,3825.972740315638,female,0-4,529,0.06010680604476764,0.02612964452161348
E02000022,E09000002,8801,208182,1515,3485,0.4347202295552367,3825.972740315638,male,0-4,574,0.0652198613793887,0.028352393110408575
E02004540,E07000072,6018,129923,69,1971,0.0350076103500761,210.675799086758,female,0-4,173,0.028747092057161847,0.0010063669974348895
E02004540,E07000072,6018,129923,69,1971,0.0350076103500761,210.675799086758,male,0-4,184,0.030574941841143236,0.0010703556504509809
E02004539,E07000072,8007,129923,108,3000,0.036,288.25199999999995,female,0-4,282,0.03521918321468715,0.0012678905957287374
E02004539,E07000072,8007,129923,108,3000,0.036,288.25199999999995,male,0-4,343,0.04283751717247408,0.0015421506182090668
E02004541,E07000072,11664,129923,154,4095,0.037606837606837605,438.6461538461538,female,0-4,383,0.0328360768175583,0.0012348610085235598
E02004541,E07000072,11664,129923,154,4095,0.037606837606837605,438.6461538461538,male,0-4,392,0.033607681755829906,0.0012638786301337741
E02004538,E07000072,9522,129923,133,3345,0.03976083707025411,378.6026905829596,female,0-4,298,0.031295946229783655,0.0012443530190018612
E02004538,E07000072,9522,129923,133,3345,0.03976083707025411,378.6026905829596,male,0-4,299,0.03140096618357488,0.0012485287002736798
E02006924,E09000026,13645,301328,2342,5350,0.43775700934579437,5973.1943925233645,female,0-4,469,0.03437156467570539,0.01504639335897234
E02006924,E09000026,13645,301328,2342,5350,0.43775700934579437,5973.1943925233645,male,0-4,433,0.03173323561744228,0.013891446320756977
E02000762,E09000026,6613,301328,1145,2590,0.4420849420849421,2923.507722007722,female,0-4,166,0.02510207167699985,0.011097247903538544
E02000762,E09000026,6613,301328,1145,2590,0.4420849420849421,2923.507722007722,male,0-4,225,0.03402389233328293,0.015041450471663689
E02000779,E09000026,8676,301328,2095,3679,0.5694482196248981,4940.532753465616,female,0-4,466,0.053711387736284005,0.030585854120009512
E02000779,E09000026,8676,301328,2095,3679,0.5694482196248981,4940.532753465616,male,0-4,545,0.0628169663439373,0.03577100964679224
E02000018,E09000002,9681,208182,2549,3858,0.6607050285121825,6396.285381026439,female,0-4,461,0.047619047619047616,0.03146214421486583
E02000018,E09000002,9681,208182,2549,3858,0.6607050285121825,6396.285381026439,male,0-4,490,0.05061460592913955,0.033441324653545025
E02000756,E09000026,13487,301328,2633,5189,0.5074195413374446,6843.567354018115,female,0-4,435,0.032253280937198786,0.016365945019781152
E02000756,E09000026,13487,301328,2633,5189,0.5074195413374446,6843.567354018115,male,0-4,460,0.03410691777266998,0.017306516572642136
E02000783,E09000026,7652,301328,1931,3168,0.6095328282828283,4664.145202020202,female,0-4,344,0.04495556717198118,0.027401894005396357
E02000783,E09000026,7652,301328,1931,3168,0.6095328282828283,4664.145202020202,male,0-4,323,0.04221118661787768,0.025729103964369254
E02000017,E09000002,9055,208182,1836,3833,0.4789981737542395,4337.328463344638,female,0-4,368,0.04064053009387079,0.01946673969536832
E02000017,E09000002,9055,208182,1836,3833,0.4789981737542395,4337.328463344638,male,0-4,419,0.04627277747101049,0.02216457590315034
