date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017523301303430744,0.0,0.08220648382296739,0.0,7.815369706063946e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09980793882345879,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.00046104193726366726,0.0,0.0827877003128883,0.00012420908041441996,0.0,0.0005355263629700408,0.0,0.017523301303430744,0.0,0.0,0.0,0.000791430012567038,0.0,0.0,0.0,0.0,0.10222320900953422,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08220648382296739,0.0011531900081987948,0.0,0.0,0.0019713659101549988,0.0,0.017523301303430744,0.0,0.000981832977734159,0.0,0.0007219801423514829,0.0,0.0,0.0,0.0,0.10455815416483757,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.000521816806462088,0.0005418697838706364,0.0069504402570925005,0.00012420908041441996,0.0,6.944987021555503e-05,0.0,0.035309111422184146,0.0,0.0007219801423514829,0.0,0.0,0.0,0.0,0.0,0.0,0.044238877362590835,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0003960885591703971,0.0011903598724327153,0.00044862108046845483,0.0007972916248593085,0.0005161376981942731,0.0,0.0,0.00044818072644438133,0.0,0.0,0.0,0.0,5.8466877526737594e-05,0.0,0.0,0.0,0.0038551464390962674,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.3259348738819422,0.0,0.0,0.008802790544485531,0.14951237291890668,0.08255247282232189,0.035309111422184146,0.0,0.442672165775257,0.0,0.0,0.0,3.028385677752571e-05,0.0,0.06625247831139791,0.0,0.0,0.0019713659101549988,0.0,1.1130379154434278,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0022703834577096197,0.0,0.0017421231530836013,5.738695926245321e-05,0.035309111422184146,0.0,0.0,0.0,0.0007219801423514829,0.0021681942735638123,0.0003944461975386558,0.0,0.0,0.0,0.0,0.04266362560569378,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.05782062752454646,0.10684439477862306,0.6976270689907721,0.0,0.00020124536754663274,0.0010675114929664768,0.0,0.0,0.3131301601795838,0.0004959346822560814,0.0,0.0,0.00029295771282123004,1.2171573539201672e-05,0.0007219801423514829,0.0,1.1782140524450062,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0038245251902905143,0.004767858037776556,0.007492534542216637,0.0004754606431136681,0.11986570976697829,0.000511097728580528,0.0,0.004481333511060278,0.0039427318203099975,0.0033378994909579835,0.08297574771880542,0.0,0.107838695061169,0.0,1.0600142776340498e-05,0.0,0.33952419365403524,0.0,0.0
2020-03-10,0.0,0.0,0.0,9.034276643568362e-05,0.3156195040388841,0.0,0.11862457834064649,0.21585378581804904,0.006146712815073421,0.19780513057104684,0.000638222694549824,0.0005689045202467419,0.0,0.4950672269130362,0.07842629319411246,0.10353191559015698,0.08671492910339478,0.20108990347852124,0.1206477732427178,0.04048643845033266,0.0693235929068025,0.03140796843157997,2.0820432228755865,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.003294762438956497,0.0028255227757921844,0.00968170271132067,0.31408606544617296,0.6880242860289054,0.0215339764432442,0.7119922712069132,0.04658891674857822,0.00019394849070214932,0.6599224740730301,0.16273423043192192,0.265978191806307,0.09756757198928037,0.07704014817785103,0.010551391786447106,0.06988852639597125,0.024022601053680193,0.03604116332584051,3.2019677513309146,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,7.171004529505608e-05,0.0,0.15237476823355975,0.8876510342398881,0.4688128760136338,0.5590952104393169,0.5640451943101191,0.4025866373912221,8.277566106361726e-05,0.022767134444788898,0.4421691243665749,0.10121128845024537,0.0,0.0035809157293492716,0.16580729581919526,0.03058179129013085,0.017909415559258807,0.012341004454807871,3.8310881764484503,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.00039617754014898993,0.586171712090617,0.36457896616579877,0.12234938015536544,0.11541074149845884,0.3886748831263114,0.00015760143985017782,0.21991042669771677,0.15744152458390778,0.0293599664489304,0.13824431537915133,0.011808585702292696,1.0923585396055515,0.2508783351525178,0.02980740194704378,0.01675157298991346,3.5243001305235757,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.31868990324887875,0.0,0.0,0.0,0.0005151265696246097,0.6445103071297298,0.0007157839405987711,0.2286784451758353,1.577075412732912,0.0,0.3815089701956983,0.04110846633269257,0.007606774202219748,0.08872352504062357,0.2085308871941513,0.5514784823101283,0.06483619126643694,0.06899366080765251,0.11408983194519548,4.297061768092378,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0001349346503356443,0.005447052871585527,0.0,0.0013535369065912563,0.006201075711356832,0.14625274623158796,0.0854557962189775,0.03585864022964479,0.001056920176053535,0.0,0.008091820247084068,0.0072805947238524255,0.2817684829430331,0.6284669124068938,0.5766355629947459,1.1059828196370254,0.13323136562034502,0.46411075681870295,0.3531565608034924,3.8404855791913075,0.0,0.0
