date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15415817844201268,0.0,0.03630299766542207,0.0,0.0031574093612498338,0.004967691330818361,0.0001231480936139682,0.0,0.0,0.0,0.0,0.0,0.0,0.19870942489311688,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.1162183319674555,0.0,0.22316330101774814,0.07155173673520086,0.0,0.29531384849784814,0.0,0.15415817844201268,0.0,0.004948665482832908,0.0,0.3111906654883888,0.0,0.0,0.0,0.0,2.2973566376254944,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0005600112002240045,0.0023395788839632985,0.5242628943319088,0.0007439935536766417,0.0,0.08693422307866339,0.054042855705003084,0.0,0.15415817844201268,0.0002462961872279364,0.0007384643243047286,0.0,0.3038897478819786,0.003994568960428186,0.0012054026766120972,0.0,0.0,1.1347218730696622,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.013933506046050623,0.0,0.12842120027628917,0.6192414899707511,0.8136866157846014,0.07155173673520086,0.005857095323489286,0.007759059559267759,0.0,0.016357082458225425,0.009295798167514841,0.3040161817570619,0.009390783486524876,0.00026378437073542064,0.004247926604960579,0.01703495025970596,0.0,0.0,3.1670054157158076,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.006925378860052736,0.06594544436387802,0.38954181289479106,0.4900940524254449,0.2411210361154465,0.0859326256018615,0.0,0.0,0.07520308494560661,0.0,0.00013525153225749044,0.0,0.033127302412688395,0.016840180341745337,0.0,0.0,0.0,3.3570237703273835,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.031877753852311806,4.267680674417402e-05,3.5702003424657786e-05,1.3053073458510054,0.27622063187924545,0.057078919351469526,0.004192514385590073,4.738450327526639e-05,0.05141378430430011,0.0,0.03828398835655979,0.10275385342091205,0.006542970847654586,0.005988829871376561,0.06351717277928812,0.0,0.013121247756390422,0.0235427468446493,0.0,3.907875859403723,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005906220841043278,0.37539319275911515,0.006391029518975735,0.0018435560663063095,0.08585362548273937,0.0,0.27465199489527437,0.0,0.31311733172137124,0.012462291294844231,0.5100134041360578,0.0,0.0,0.0,0.0,2.099565267863022,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.04594759279213506,0.14733700588841667,0.5122908978020065,0.003943352784655566,0.04340052560467306,0.005242518999270634,0.0,0.016084293974531687,0.03461549822060222,0.2526746667506746,0.01704690698697591,0.0,0.14632505361138387,0.0006397683341542879,0.5779108600020356,0.0,2.4155127162138297,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.00017635440180586908,0.18032205279547234,0.22619785381214624,0.47897908819684715,0.4558051983445876,0.03879549138127118,0.37158140747871754,0.0,0.12331166221638079,0.06261773452623362,0.18003002737255192,0.1623417952561122,0.052544118946774035,0.008918408169129265,0.0,0.008574299086897821,0.0049243722736628205,7.740346626096578,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.003511957774732846,0.11801230944225873,0.003184224006523558,0.5760670075442923,0.2955394377412628,0.42825861153785344,0.08610162834646681,0.13203026696412049,0.17368029762005865,0.0,0.14621813666812444,0.2717779583975723,0.22509784707783598,0.10421378330952129,0.13117010247394006,0.07722834154225694,0.0020827437141082107,0.011688564173031659,0.021180255450373785,12.573900516300657,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.00014114766169554828,0.0020408853680431,0.023696917996388303,0.3756316310433652,0.691604559962422,0.5549386349639087,0.6585525454188754,0.369679345423417,0.3551773149108298,0.09227455429179858,0.47744638681134616,0.115921660227372,0.18549408313496732,0.06263498939924249,0.05818089543853712,0.05389382430165668,0.06068100834663808,0.014736065586106614,0.011369688863051789,25.843924157369663,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0018575471235930455,0.0005119300455785949,0.0,0.041793741701190955,0.616097425248959,0.530990449525802,0.8009273451652043,0.3639069754682102,0.026248040518500684,0.000727370148743755,0.02653492426071189,0.33927341793752364,0.2161401337004332,0.1277431112777103,0.1307345625732721,0.6073469617000706,0.034224386815443805,0.023824907659313565,0.015714134830365184,16.120515018226616,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0027844278392432464,0.0,0.0,0.1497458899122646,0.27741491892657105,0.4325218570952292,0.23933026739574972,0.3654156602118714,0.09747881747889739,0.008456715576053455,0.3806235024914972,0.16082532069863711,0.1017899537109928,0.38356101210860305,0.045032906192193446,0.057600662852105515,0.22783217052556426,0.24651001024281777,0.004916250961998514,10.915918091809068,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.012033832338153567,0.0,0.0,0.10630890593341988,0.39461133399624065,0.1510546444663029,0.3135071334072479,0.5035184645173343,0.42071245141843483,0.003926056066377383,0.11030955813124581,0.1920420801862919,0.08993159712553152,0.0972740729076823,0.34588385209105377,0.14323111541672817,0.06400586080567366,0.04413908504527939,0.02600326742648508,12.13722984602185,0.0,0.0
