date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00030070797598377486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0040561768774471894,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0020778470202109838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036600732014640286,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.004823634535013863,0.0,4.804252229128972e-05,0.0,0.0,0.0,0.0,0.005016142398542759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1527901707864304,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007642275429443573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011044877937856318,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0007086907681220239,0.0,0.001017956962915231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03267363032670772,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.802815382643302e-06,6.4175018713077886e-06,0.0,0.0,0.0,0.0,9.218048762563197e-06,1.526915407919888e-05,0.0,0.0,0.0,0.0,0.0,0.7873022031809747,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003107495497939733,0.0003034297017181844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009578615846375349,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023017500280371827,1.188420504742902e-05,0.0,0.0,0.0,0.0,0.000985340003988493,0.0007299994785215925,0.0,0.0,0.0,0.0,0.0,3.924788587191485e-05,0.0,0.03123838890508005,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0002571359541369498,0.0,7.0535438482488635e-06,0.0,0.019779585546922662,0.0,2.042651003424007e-05,0.0003479416077854684,1.52750392399016e-05,0.0,0.00048515824031400927,2.1486970166006288e-05,9.218048762563197e-06,0.0,0.0001877502554817116,0.029359717148184476,6.254946446136153e-05,0.0,0.0,1.2248266125246154,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,1.4257804704611493e-05,0.0,0.00015044573696945874,0.00030012634111422417,0.026693495146400324,3.726096620766128e-06,0.00031254217311608783,0.05929539909835557,0.0,0.02672786529026,0.004903575959394972,0.044054799819770604,0.0005969873965146308,0.0034917478325085707,0.012839684489909178,0.0001034377829556982,0.0,3.997517031337631e-05,2.855848515859164,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,4.605758145734501e-06,0.0,2.476052114751876e-06,0.021712875420683644,0.04816915155354286,0.013848101120556833,0.0003162647054608,8.773647593047662e-06,5.316475169464127e-06,0.0004742488799121358,0.0008650386925603911,2.482847886756786e-06,0.0034850662825640795,0.0,7.567214913477265e-05,0.0019781678914321415,4.112028973424313e-05,3.4595513410179953e-07,1.728663207332799,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.010669083345591364,2.210167956113167e-05,0.0054192057378063905,0.0003107495497939733,0.0006055069057654262,3.248504865976629e-06,0.0,0.06341166883215268,0.009798212735749249,0.004474641775700555,0.00035078978104090524,0.0,0.0002171078854550561,0.0004466385224456665,0.00032208429237146427,2.5051421360058496e-05,1.4667759503025437,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0006615001309584493,0.0,0.0,0.0,0.0,0.002372277924053338,0.0,0.0003034297017181844,0.002519848573021441,0.0,3.444701320710971e-06,0.0,0.0006502944487313742,0.0001926574083868121,0.0009158988458984946,0.00021054088484911659,0.0006869853814194873,7.191947960853496e-05,1.9042524328455627e-06,0.16165489781637948,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.0002521929096417217,0.0,0.0,0.00023017500280371827,0.0,0.0003268342434976977,1.8224468685224586e-05,0.006054526986836207,0.0,0.005338384893363375,4.469591520347181e-06,0.0009624466316889734,1.557882825508042e-05,0.002239298210254557,0.0027249808040804443,6.538179121585229e-05,2.5171164531411456e-06,7.91863523087398e-05,0.33609676288336987,0.0,0.0
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.020931561170070487,0.0,8.253245422604013e-06,8.132057967310738e-06,1.152891200340943e-05,1.2835003742615577e-05,0.006008571049476081,0.0,0.06546314316591902,0.053007304153089845,0.049999818881704496,0.0005044660420248751,0.0016674036257327395,0.00014160175592052077,0.022474536682082612,7.672379482497629e-05,2.6645757683706876e-05,3.8927900730446767,0.0,0.0
