date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.023150002261356713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03747815545519102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06062815771654774,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025089521640465403,0.0,0.023041037650427396,0.25476727186137954,0.0,0.051221281144615646,0.0,0.0,0.01821096840527682,0.0,0.0,0.0,0.0,0.0,0.3723300807021648,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5713763393060293,0.5567863044655991,0.02476835274347088,0.0,0.0,0.0,0.0,0.0,1.1529309965150993,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21221896475781776,0.0,0.015977484303961897,0.0,0.01898587636026858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24718232542204827,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.202916824276047e-05,0.0,0.0,0.0,0.0,0.0,0.03031407885827387,0.19400799635254096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22436410437905757,0.0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.4764624157801786,0.0,0.0002294367328209246,0.0,0.0,0.0,0.0,0.5328446441239063,0.0,0.0,0.0,1.052704391065879,4.202916824276047e-05,0.0,0.0,0.0,0.0,0.0,2.0622829168710277,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.028454888195527824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07512074479633246,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00022121174880176966,0.0,0.0,0.0,0.03031407885827387,0.0,0.0,0.0,0.03053529060707564,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0001817165222253285,0.0,0.0,0.0,0.0,0.0,0.0,0.19400799635254096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19418971287476627,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045100975393506465,0.0,0.0,0.0,0.5472424787700856,0.0,0.0,0.9590917077506641,0.0,0.19400799635254096,0.000886513874894683,0.0004979459728619445,5.6874086459986236e-05,0.0,0.0,1.7468844922010138,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.005793093111708843,5.6874086459986236e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.009455000876542625,0.0,0.7412504751226265,0.0,0.0,0.0,0.0003439465408805031,0.0,0.7568993897382185,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0004979459728619445,0.0,0.04505886669112497,0.0,5.896265682037323e-05,0.0,0.0,0.01905300120817649,5.844341896303953e-05,5.5304753956932956e-05,0.0,0.0001817165222253285,0.0,0.0,0.0,0.0003439465408805031,0.06530818776500959,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016159200826187225,0.00019063084428122377,1.0269068917363553,0.0,0.0002517926533223155,0.0,0.0003439465408805031,5.6874086459986236e-05,0.9224351668640373,0.026835093988108263,0.028793703173446088,0.5328446441239063,0.0,0.19400799635254096,0.0,2.748825941189526,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000275483844825395,0.0,0.0,0.19427946225360462,0.0,5.467446020095848e-05,0.018447986842361274,0.0,0.01606920530144705,0.0,0.0004979459728619445,0.22962475867530127,0.0003439465408805031,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005630734003033656,0.0,0.00022121174880176966,1.2349958249090593,0.8494472818082068,0.9536393524305333,0.0,0.6890080347215504,0.03071028247554618,0.467998506252895,0.00030649744905120456,4.226890065195947,0.015977484303961897,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018939186469347263,0.0,0.0,0.0009643670621783264,0.0,0.0,0.3694867779743473,0.0002670086286510504,0.0,0.959315510751344,0.0,0.18700534580005562,0.10379923770715296,0.0001104782629838553,1.6398879126560604,0.0001817165222253285,0.0,0.0,0.0
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.04505886669112497,0.007624046994125734,0.00022121174880176966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00035577574214480526,0.334126089496107,0.00011374817291997247,0.0,0.031119719625395652,0.08245844671191588,0.5010779051825358,0.22450379173304014,0.0,0.0,0.0
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006112811599626235,0.0,1.1591770630142053,0.00030740929783425327,0.0,0.00031140550135108343,1.6785176948150282,0.26056021834625914,0.30004389298700024,0.5472993528565455,0.17810418484966004,0.0004478114970246555,0.3611650013520948,0.0004979459728619445,4.487043261649828,0.3883599392459624,0.0,0.0,0.0
2020-03-19,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0002699737602702802,0.0,0.0,0.0,0.0,0.00035066670180710025,0.00033310128376141067,0.0,0.0,0.33485520934914603,0.0002513322582622636,1.9185273620422088,0.0,0.053999934001166136,2.308587579396622,0.22246288454806878,0.0,0.0,0.0
2020-03-20,0.0,0.0,5.0,0.0,0.0,0.0,0.0002227793772469769,0.1984438476913255,0.026180562241113696,0.01739378292608327,0.0003546715322774452,0.0,0.0,0.0011510415032903887,0.3537651511657738,1.0559991342747281,0.9298743874012942,0.31766662210927515,0.19267615682861466,0.13391465762567958,0.011772680941297766,0.047067733033453435,3.2864832086514544,0.028818321239978476,0.0,0.0,0.0
2020-03-21,15.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.129013065628529e-05,0.9396199836794261,0.0,0.0,0.0,0.46736174254690716,1.0076218245288764,0.0001817165222253285,0.5473356262543386,0.0004283351111949292,0.0005698998112755496,0.12236661181562669,0.0008445642407906559,3.0863815946413182,0.5826065262071887,0.0,0.0,0.0
2020-03-22,17.0,0.0,6.0,0.0,0.0,0.0,0.0,0.00044245818817343903,0.0,0.0003232836357261014,0.0,0.0,0.0,0.2790090826600023,0.04516538513811091,0.0008711782580089684,0.007624046994125734,0.5472424787700856,0.22626423770903437,0.15269393801390715,0.00027211392182994835,0.01449101559633911,1.2743992188853435,1.7168453302403583,0.0,0.0,0.0
2020-03-23,17.0,0.0,11.0,0.0003080307770866067,0.0,0.0,0.0,0.023763294942859094,0.0,0.0,0.0006028949723813307,0.0003111697117718309,0.0,0.5621868956837132,0.0002937376194052573,0.03368737895304039,0.030516044337485504,1.3307080497436286,1.2711086075899776,0.6997912124688161,0.15155976109633798,0.09529566255441416,4.2001327404509174,0.01740191396727016,0.0,0.0,0.0
2020-03-24,21.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0003748723547218189,1.5720437803889427,1.49092231571155,0.00037904217138305934,0.03618839253768587,0.0,0.0004979459728619445,0.0005420414829931333,0.0004382565396201164,1.1365047388097314,1.5788025243175847,0.8205894464645881,0.24156846384875982,0.9230078417016696,0.7557028904026578,8.55756255270475,0.7423018012488382,0.0,0.0,0.0
2020-03-25,29.0,0.0,15.0,0.0,0.0,0.00038382946138445297,0.0006498262841967084,6.122340095815907e-05,0.04059063332447906,0.0,0.0015216239121912944,0.03019479934766747,0.0,1.2345336817471557,0.0688849297500903,0.00817654056896629,0.00021684346978799928,0.3823400722091749,0.04183044040842862,2.582567769430612,0.35581119831437524,0.8123350601796336,5.560098471809103,0.026226849407584286,0.0,0.0,0.0
2020-03-26,32.0,0.0,12.0,0.0,0.3141291109562311,0.6106240692876193,1.8388003479141009,1.5095359505052666,0.029629925429391562,1.3823264352936193,1.1279730503415448,0.3746219655814023,0.0,1.0729498926504226,1.1048924697527525,1.573169341500255,0.047045326530665774,0.4119125359728007,1.0398300412381207,0.7676564940370514,0.4507727903522733,0.2280676319373615,13.883937379280878,0.02446468822458153,0.0,0.0,0.0
2020-03-27,40.0,0.0,7.0,0.0,0.781679492023351,0.0,0.0,0.029116165773546702,0.0,1.7030111240307986,0.052657323816241684,0.5900673843547237,0.01594672196747619,0.0014924764041397958,1.3090729847160776,0.0002394171901387064,0.050732581094879936,1.1847058011037084,1.4380411015696224,0.3006951282800316,0.5065843756017548,0.34254699364539964,8.30658907157189,0.41956633202694626,0.0,0.0,0.0
2020-03-28,48.0,0.0,11.0,0.0,0.0,0.0,0.0,0.024391659311592182,1.456679597334653,0.0,0.028089090609311595,0.0008034961548650582,0.0,0.1254279688508731,1.8625295887667739,0.4853876446991122,0.0005325506628662036,0.45525002810359333,0.3509679730265125,0.7419989448451897,0.11758303249169401,0.607208737018597,6.256850311875633,0.8280037653737985,0.0,0.0,0.0
2020-03-29,52.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.28425523878972186,0.0,0.04539116033405487,5.172603194276976e-05,0.0,0.4435189545703247,0.020419464292131418,0.3996138027594496,1.8953988402493818,1.5132685950976812,2.505282072103408,0.9609620141089064,0.11376699427514583,0.06670236960319517,8.248631232215343,1.6552402056612296,0.0,0.0,0.0
2020-03-30,61.0,0.0,11.0,0.0,0.5328446441239063,0.0,1.7694671516473361,0.01898587636026858,1.3178688842702058,0.0,0.4120205687935083,8.694240186315803e-05,0.0,0.041007832199186064,2.2895286175665834,1.6733968374490367,0.09887046696271415,1.597382609808756,1.0309457395524875,0.25544288866696435,0.042953958678910414,0.2094867023008979,11.290289720782624,2.7523322807699215,0.0,0.0,0.0
2020-03-31,63.0,0.0,13.0,0.013527942151155097,0.0,0.0,0.0,0.340572754518951,0.0,0.3413663968408238,0.33965679099282664,0.47286739267302963,0.0,0.6013951942123602,0.5433408689769418,1.0047556584762563,1.7079069544494987,1.1004645827357784,0.9068504058329704,0.8944638670973473,0.1279586860780545,0.00029604364252040067,8.395423538678514,0.8250126037251965,0.0,0.0,0.0
2020-04-01,66.0,0.0,15.0,0.0002794226061691925,0.0,0.049081230166251905,0.0,2.0318345779335187,0.03362342213097581,0.42001428617864944,0.39729093389650727,0.9176820347546474,0.00033324043870712976,0.5484903826987589,3.066193373796223,1.1245474464260734,0.6074769047526033,2.0161360992205313,0.3379865194242053,0.9937162306590381,0.6031092167375999,0.34414828678311155,13.491943608603572,1.795962407977924,0.0,0.0,0.0
2020-04-02,70.0,13.0,18.0,0.0,0.029099537177735307,7.064839553977944e-05,0.009423539218255497,2.3025981661956894,0.30683996528287466,1.4986191299331657,1.5818223685642518,2.3613017707486037,0.0,1.970650188459184,0.5401510008841368,2.5104353193555164,0.44189492514822104,1.7406526853578859,1.3542382232503132,0.6063016507424315,0.5083107678199339,0.2843550672754558,18.04676495380919,1.5638527761599237,0.0,0.0,0.0
2020-04-03,67.0,12.0,20.0,0.0,0.0,0.0,0.0010369662490617242,0.9005126548222929,0.0,0.0008610547637968732,0.4107757574291405,3.2459812680544453,0.0,4.0072030153000755,3.2538264324870876,0.569478970024283,0.567396857785088,2.083707567014737,2.4425811083317854,1.337376040647849,1.110402249001919,0.4787019858749084,20.40984192778647,1.804840346663292,0.0,0.0,0.0
2020-04-04,86.0,13.0,15.0,0.0,0.0,0.039837700789437484,0.05588763545463402,0.06645752211154043,0.0,0.04053802548215243,1.7919581347283866,2.030826437246612,0.0,0.7216667306462444,3.5922898782573474,1.0759822332005193,2.593564012508912,0.6677526975799014,2.2877598828453936,1.1348466116750526,0.40301741003178976,0.4064690066472858,16.90885391920521,3.1424515140597435,0.0,0.0,0.0
2020-04-05,95.0,12.0,8.0,0.0,0.0,0.023217502421276282,0.0,0.015170519192553378,0.000501004321753477,0.0008046642278743718,0.43803234424197474,0.0012766886799629941,0.0,0.6618836072898383,0.02986158705319939,0.6479714865062942,0.7098583657294949,0.6695492813832108,0.049413690874715074,0.04185931663762851,0.20942027949097003,1.1149334770450579,4.613753815095804,2.9312960993748627,0.0,0.0,0.0
