date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.507231664668077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8211708562965566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3284025209646335,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7821167614067177,0.0,0.7182592799034432,1.613511832580469,0.0,1.104804945750157,0.0,0.0,0.003642193681055364,0.0,0.0,0.0,0.0,0.0,4.2223350133218425,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38399777946268326,0.010699895085600309,0.004953670548694176,0.0,0.0,0.0,0.0,0.0,0.39965134509697775,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00388331176754223,0.0,0.0061485169950205665,0.0,0.0034068732841596927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01343870204672249,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642012604823169,0.00024111808648686565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6644423785688036,0.0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,1.1974390035931801,0.0,0.0,0.0,0.0,0.0,0.0,0.005911563017261764,0.0,0.0,0.0,0.45205292199107866,0.0,0.0,0.0,0.0,0.0,0.0,1.6554034886015205,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.8870254810192406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7776931557195368,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6642012604823169,0.0,0.0,0.0,0.6642012604823168,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017978193508814605,0.0,0.0,0.00024111808648686565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004209000215750116,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043357902811593234,0.0,0.0,0.0,0.3791710073554945,0.0,0.0,0.0033280621789505234,0.0,0.00024111808648686565,0.0,0.0,0.0,0.0,0.0,0.38317376664904784,0.0,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.000854718655825895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001395000129325961,0.0,0.3794121254419814,0.0,0.0,0.0,0.0,0.0,0.38166184422713323,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00043357902811593234,0.0,0.0,0.0,0.0,0.0034068732841596927,0.00017978193508814605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004020234247363772,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0061485169950205665,0.0,0.003563381853969572,0.0,0.0,0.0,0.0,0.0,0.6672940029862483,0.005167840408476874,0.005938522569777365,0.005911563017261764,0.0,0.00024111808648686565,0.0,0.6942649459172413,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00024111808648686565,0.0,0.0,0.003642193681055364,0.0,0.0061485169950205665,0.0,0.0,0.010031828762562797,0.00017978193508814605,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004285453479397781,0.5885613672799752,0.0033091424266677265,0.00017978193508814605,0.002389590630786062,0.6642012604823169,1.057047246536741,0.0,2.319973842770973,0.006148516995020567,0.0,0.0,0.0
