date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,V12-15,V16-17,V18-24,V25-29,V30-34,V35-39,V40-44,V45-49,V50-54,V55-59,V60-64,V65-69,V70-74,V75-79,V80-84,V85-89,V90+
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.1795351013207398,0.00039062903300697235,0.18435583026049512,0.002926009881624831,0.22098112873020626,0.0,0.09732563902066522,0.0,0.254134229129798,0.0,0.0002996881888212228,0.19075502495586324,0.0002792196406799086,0.0,0.000312675849228863,0.0,0.00017834849295523454,1.1314735245040848,0.20805067276338968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.03127186044272716,0.0012709680550149604,0.0017970399675583,0.18942405145944033,0.20805067276338968,0.004236957800952631,0.003634529947953332,0.002412360777732598,0.0003406525997297703,0.0,0.0,0.0,0.0018361199150950822,0.0,0.00023419428781833342,0.0,0.4451102771816451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9090633669566014,0.9440817543335739,0.003520949883076156,0.0,0.314563259425622,0.0,0.0,0.0,0.2685034242036285,0.09400533314635734,0.2554790335101677,0.029886666451579277,0.0,0.0,0.20254202542025423,3.021645813330861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003281569042744612,0.0010611448892967764,0.0,0.09293561212760744,0.0,0.0,0.0,0.0007923257620311219,0.0,0.09807065182167995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09293561212760744,0.0,0.0,0.0,0.0,0.0,0.0,0.00028374831524437824,0.0,0.0,0.20386917238857433,0.027742694885753514,0.0,0.8769641342234874,0.0003305629013978089,1.202125924842065,0.0012017383284658276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006489097951793846,0.0,0.000667974125778659,0.0,0.0,0.0006307005627789638,0.4567187044381784,0.0,0.09660326964912658,0.09342133569934814,0.2588055197960712,0.0003609239549540073,0.11787449977147536,0.2049003403421816,1.2306321781350724,0.00017834849295523454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006044133553600121,0.0,0.0007614492286558419,0.203546945756842,0.00025721639520725483,0.0007421953183806014,0.9418672193772982,0.0,0.0006317776053938151,0.0,0.0010062815414142445,0.09370281582224825,0.20830924440089893,0.018247275645616914,0.09677941500614051,1.5664562494534569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0007655539065207821,0.21259755601080368,0.5690854699822357,0.0,0.1324053622419345,0.0,0.0007913378533309537,0.2980398208428549,0.0016944037860194528,0.21220251208193627,1.399637458469624,0.09990130654903746,0.45140389621940763,3.378524677943706,0.2082290212563449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-19,0.0,0.0,2.0,0.0,0.0,0.0,0.0023482281415145726,0.0,0.0,0.001712013820656466,0.0,0.0,0.0034652530725725536,0.001174667277348038,0.0,0.00032150836656950806,0.0,0.1257607026944916,0.0028585319514626215,0.5849148487343598,0.32805065180547804,0.2897479973556273,1.3403544032200807,0.20824172311577144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-20,2.0,0.0,4.0,0.0,0.20254202542025423,0.000786204239516612,0.0,0.0010663952283397743,0.00017834849295523454,0.0,0.0016918346155071575,0.0,0.0,0.3060621262710168,0.8800148955126433,0.24641905602300995,0.002101459671025096,0.0035248646964660102,0.3019995651987238,0.290728851922909,0.0023583149219273633,0.0010419257074306988,2.2405158679217254,0.12170634459148295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-21,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.09660326964912658,0.0006008691642329137,0.0,0.2066642174579518,0.0003770135975005143,0.0,0.0003305629013978089,0.5430962862919799,0.29850780195177795,0.16886098047169434,0.2533026682807763,0.025809595919411163,0.00035833437352197683,0.04783567392449129,0.0005258306954421851,1.6428731046793048,0.002099247415317201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-22,8.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0016688337822097475,0.00026199718600069144,0.0,0.0,0.002154657280090751,0.0,0.34777934672046606,1.8292743078755849,0.0,0.26165995858459673,0.4716806932040516,0.18819422225791638,0.7767650904486325,0.3536516127577314,0.05153464668028329,4.284625366777564,0.8775919273213586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-23,10.0,0.0,5.0,0.28195186655714005,0.0,0.001971778936407519,0.0019083368433570648,0.0,0.0024017622065068173,0.0019881800565650586,0.0035503167163990295,0.2290235987535086,0.0,0.40838273109495576,0.003991368726018159,0.22652738110056134,0.3613432015119977,2.5524438892039285,0.29948286476517566,0.3752376184390282,0.11263054122127927,0.4445973816440305,5.30743281777686,0.8805338392587914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-24,12.0,0.0,6.0,0.0,0.0,0.0,0.08094359746766136,0.0,0.001975576952663006,0.1068316497762801,0.0027915388759130323,1.6249198253420152,0.0,0.8322046033740876,1.9303263790044956,0.0003697651736066967,0.11987134936668778,0.09650864096774697,0.03151880784004834,0.6624924489081895,0.47792229258015395,0.10134516722928104,6.070021642858832,0.09983334373617508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-25,16.0,0.0,5.0,0.0020777921353555403,0.0,0.0,0.0,0.0,0.0017949057389546955,0.0013635612743109738,0.0008602008609660989,0.21545745903439925,0.0,0.9422060790565359,1.6184878851916427,0.45526964997474234,0.13278647993279918,1.446631799147693,0.45776984387424224,0.21345552535834106,0.000901613514295127,0.0002693464884839555,5.489332141582762,0.21305145199454922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-26,18.0,0.0,4.0,0.0012428676124338484,0.0,0.557050778154416,0.002583204313816203,0.0011602373383616288,0.002363619386110314,0.001985007503861333,0.13778438048593142,0.004574256310961131,0.0,0.08919873037656109,0.08925637622740437,0.0014499764702620003,2.698227438655649,2.810174851565052,0.2926189508289381,0.08930279424708848,0.46750736267306714,0.5303144386825323,7.776795270832447,0.5452671546095688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-27,20.0,0.0,9.0,0.0010642203233956523,0.5378988362659618,0.1443208548026889,0.0,0.0009274013049859753,0.5506185972281742,0.002207794652681172,0.6792903949624343,0.20560581178120746,0.0,0.5835632150455304,2.4615758708089306,0.5477784485301492,1.6436056039845535,0.14466865336141543,0.4068916821108375,0.409914789652542,0.21046053767626802,0.32179387903682477,8.852186591528582,0.8409477748763415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-28,22.0,0.0,3.0,0.0,0.0,0.0,0.1882027669834221,0.0012838832367882864,0.004021208493699632,0.21312151776496827,0.002206308604730028,0.49582602453445535,0.0,0.2169904987886691,0.14486679776241326,0.5880433878012653,0.3826574252504653,0.2873678652313727,1.435260020436014,0.003744886697952852,0.10172166451110173,0.10402605012439639,4.169670869123112,1.1855493198882026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-29,31.0,0.0,5.0,0.0,0.0023803254287675032,0.0,0.0,0.003596653689203557,0.0034942729425400153,0.0018828122276274418,0.09988593109389128,0.005340852693612619,0.0,0.002619545592632259,2.4173949501770617,0.0013732677525128195,1.7124884571570267,0.2372164936965343,0.5324232403470489,0.7443859920960575,0.9005758097748893,0.2502727339655871,6.915331338634994,1.2700244207742937,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-30,31.0,0.0,13.0,0.0,0.0,0.0012121085002084501,0.3185517438329934,0.3445288770175976,0.0021450120768136613,0.40831534984173407,0.005909207195444842,0.3905212087996087,2.4475671013657077,0.868636853440046,0.039766414845394775,0.3924951689866999,0.7414657119059113,2.3302831531540305,0.30688227616306013,0.9790124194337951,0.7984366559813223,0.14073816936223787,10.516467431902605,3.4538423935091402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-03-31,31.0,0.0,4.0,0.0,0.13843308976010496,0.0008322210761416232,0.0031966326926676438,0.7872345135647534,0.1523989410182961,0.0023083172046226936,1.9965176526861996,0.003190636984919673,0.0,0.006430295046519922,0.34395481328883115,1.074734659630305,0.3983438241127404,1.4971219542009764,0.9374858310198315,0.11631362500714448,0.28914583791861664,0.2520581426123333,7.999700987825006,0.642642171322299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-01,41.0,0.0,11.0,0.11673164828302343,0.0,0.0,0.09540851528181743,0.4702626903524468,2.1416542620765786,2.27088992428635,0.5170135006108555,0.15314349459914695,0.0,0.21159549184640225,0.6283940007098743,0.13027411174712636,2.308151555254047,0.11535965984839579,1.20996107537084,0.20787616572421724,0.5600994607234798,0.2928148799019233,11.429630436616524,2.732439761176131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-02,43.0,5.0,10.0,0.13431981949562408,0.0,0.0007627727772284505,0.00666699761399744,0.0460691281157572,1.7959221337350826,1.8850244560068918,0.6474953624188309,0.4626523508558622,0.0,1.9925135481138656,1.847575138995598,1.447148731389973,1.5492689014302619,1.5235579772563628,1.0697303711803328,0.375879234135272,0.28353586849622603,0.31213217419598244,15.380254966213153,1.7124537189415014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-03,45.0,8.0,9.0,0.00038134142161693125,0.0,0.0014410515562665873,0.005994923167847895,0.10590026304795007,0.005971897163154983,0.1295792587786348,2.081410703093543,2.6565282244726722,0.0,0.010909546478961332,3.1122722790938244,0.7265153929088538,0.5331314274113634,0.7843641036245638,1.4848148237961627,0.119090186225951,0.6627771511094622,0.1260160067446684,12.547098580095499,2.902922053523911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-04,51.0,6.0,7.0,0.0,0.0,0.0009743576230255619,0.001712010787813805,0.24670055863767484,1.9741929515209506,2.385858314338208,0.15729164294879314,0.8411847236882691,0.0,2.2852802352879555,0.8130686722915963,1.7176901558234967,1.5377001018680203,0.13204373193959357,1.2919940245163688,0.13234234503626582,0.5934178969492158,0.31172913355227105,14.423180856809523,4.706150926026048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-05,54.0,13.0,9.0,0.0,0.0010069622757143699,1.2994171218436947,0.0015579091715800142,0.04386040400509462,2.185546821605438,1.7967339746543098,0.1398693881932578,0.7019703627130582,0.0,0.9937306514838157,0.23647109381936438,0.5226805873458881,1.5950130787317298,1.516332679242747,1.4583290287435433,0.8476516499136444,0.5233136361199654,0.3997845213186306,14.263269871181478,1.934541006595222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-06,57.0,9.0,13.0,0.0016640787301456558,0.0,0.001207351167902452,0.0036378449604809408,0.12087436651368122,2.0606974492575425,0.26312292127723136,2.001628594704266,0.643255341520344,0.0,0.4928012439786528,1.714285077976753,1.8462647988152745,0.09795365157971193,1.5306432611572074,0.6040003982523129,0.19142459854925237,0.48655609913513903,0.3299713233130694,12.38998840088897,2.082210374305296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-07,61.0,7.0,13.0,1.7111759040585737,0.0007927253022009483,0.0,0.10674858209374785,1.9725520257248823,0.16987324026084313,2.014230249944823,1.9750681988299388,0.15562787126337113,0.17330734497374925,2.9616245954754983,0.22208756791900944,1.5312206093711698,2.2301253602679334,1.3298723970054274,1.2943482941975826,1.248298694546507,0.7790585256383589,0.2845795584037597,20.16059174527738,4.3521777315477586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-08,66.0,8.0,7.0,0.0,0.0,0.15388481649807217,0.00121276663090657,1.9995099015326063,2.6262838676890876,0.3440371037061556,2.3954003057830895,3.1827704060502056,0.0,0.7806491929729795,0.7822453730977971,2.1832624843484654,0.24344592070227178,0.8472395762803893,0.9861413601600373,0.8061621233340547,0.627062812127085,0.3145594709342755,18.273867481847482,2.4558312994900255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-09,66.0,8.0,14.0,0.0,0.0,0.00035173468748136527,1.580577343472305,1.9046832196566585,0.3439965931690418,2.7764304534832758,2.140292281367104,0.6002629240536734,0.0,1.6912634849218207,2.226068517489249,2.3022963491478468,1.9762801514954638,1.8707428341122405,1.2905485365550158,1.4137922033704593,0.4313564142761628,0.49703669132557715,23.045979732583373,3.134647542369263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-10,58.0,8.0,9.0,1.6691427119356796,0.16747546133364136,0.0,0.15329562707444805,0.17032232001978664,0.6350439972316835,2.362037838397482,2.2457999041638708,2.2142635677598865,0.0,2.3816416838494634,0.6466175772435024,1.6742778142419459,1.5612664779772438,0.004808599679861643,0.27902075001870386,0.3201046645841158,0.585189977210691,0.11389040374982748,17.184199376471835,8.213322667961826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-11,60.0,8.0,11.0,0.0,0.00026824213540873265,0.0,0.11012015418950076,1.8547630810714044,2.274734006105007,3.0743675840193845,0.1961681535216968,0.8324581540612761,2.0916161238433424,0.5100497615691711,2.941005047986503,2.1708867867639126,0.4530007391215659,1.3210882629291463,1.3184325692614278,0.9201018421135818,0.3117902589216917,0.09774915918199156,20.478599926796015,2.0307740685985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-12,64.0,13.0,11.0,0.0005966823805559158,0.0,0.0,0.1103720733104608,0.46896443798621373,0.15274440146690485,2.6312890685393753,1.8990058181567626,2.4931947367181575,0.0,0.34876403907412357,0.5229968511387744,0.3251815993070136,1.2805528915199162,1.4221672525868876,1.1060829256713895,0.5389649878808571,0.34996383203756365,0.1130646915384095,13.763906289313367,3.017522111977732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-13,70.0,11.0,6.0,0.0,0.0,0.035965445262912184,0.4543595305504963,0.49576543155364894,2.1405822939196373,2.6343910167189186,2.2145206218735622,2.354722162300325,0.0,2.8788638980657906,2.8132927463299557,0.6368981948659198,0.36708793040597365,0.3370811562112334,0.383395757144497,1.182641476395141,0.6554930657361563,0.31032847506181854,19.895389202395986,3.568439958436418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-14,72.0,14.0,5.0,0.0,0.0,0.0007152529054923557,0.0032192500201372516,1.9187489700402298,2.0334319196283612,2.149204431691819,1.8182952851235519,2.276887167666265,0.0005402097915319132,1.9156451511051291,2.4241662208689716,1.8015753377906636,0.25834074816326114,0.3115338634494954,0.8464365864177505,0.7490436141621521,0.07911968698244877,0.026118906843633143,18.613022602650897,5.031423761511894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-15,66.0,12.0,8.0,0.0,0.0,0.025488826153594286,0.003756890573815069,2.4549326842773627,0.379077162471252,2.134298433294294,0.6564706031042207,2.788452363495212,0.0,2.1712205269241935,1.0638429348125713,1.5890664485628465,1.2204008968686564,0.14131360756644068,0.24066869054346252,0.34009984892804923,0.6857205625481873,0.3844596346619292,16.27927011478609,2.827910722946039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-16,59.0,12.0,10.0,0.0,0.0,0.035631719875719725,2.8639910295912636,0.6569456104641701,3.5415646735630175,0.41918789170130116,0.3744694365428519,0.41729645091814077,0.0,0.19869421364605075,4.102477019531777,0.15126631517784286,2.577324426223718,1.9802169631489674,1.5616875766458465,0.2092134203211398,0.822913343374021,0.42314723474528193,20.336027325471115,2.7097046377999834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-17,66.0,12.0,11.0,0.0,0.1725394054236704,0.0008954056875951643,0.41044402625097653,1.8077096925936995,1.8960229216464308,2.1254168609625195,0.6361559963632946,2.4258136298992783,0.0,0.2147470802211876,0.8870762328248143,1.6739015701083617,0.0018312227401347074,0.038836858447751164,0.30352078265909616,0.29449932473472706,0.3944153248595067,0.2881046804634719,13.57193101588652,3.6439855175721494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-18,61.0,14.0,14.0,0.1912305010011488,0.0,0.0018127957076891292,0.11655814300661413,0.4189347818310689,2.0587901351905726,1.6374749895508989,0.6455863509811921,2.3059529764504605,0.0,0.63124571405641,0.5386020506613188,0.6318710004498413,0.40345237802587086,1.035451458544878,0.006004193757545832,0.20984784267583922,0.15229926766407195,0.06456810408479804,11.04968268364022,2.102048489467614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-19,70.0,16.0,1.0,0.0009640976580897525,0.0,0.00044888065044096283,0.23189107437939172,1.9976838011411246,2.69429298799221,3.0286147018243463,2.812950021485585,3.1240238642112064,0.0,2.495949530953442,0.1566779470961828,0.00870858248787885,0.637217537362203,0.7999972336487978,0.26008027661160066,0.2603722557665127,0.17058703465002836,0.124675441609098,18.80513526952814,4.55035182198381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-20,67.0,16.0,2.0,0.3610344676623952,0.0,0.13926267607514894,0.030976882678821066,0.2351169851417616,3.3868099104647276,0.4001981378477119,2.776911705469467,3.6347806267061187,0.0,0.723696118214772,0.4923061371367864,2.742363662872811,0.1250631201739446,0.039966802577153106,1.5344318130845211,1.11380737790415,0.753759641065659,0.3356573836422756,18.826143448718227,3.965343859306374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-04-21,60.0,14.0,10.0,0.0,0.1340528672835763,0.042290532033856354,0.4868456726037072,1.9135910926813606,0.5863036066249314,2.1885711575703186,0.35229575144790504,2.545895096021906,0.0,2.5893959577583603,2.250481298120869,1.9256919181865038,0.5788904160927457,1.1376407862431583,0.408155300680237,0.025868380193802866,0.14872958607800454,0.09935909661155762,17.414058516232803,2.532641770164216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
