date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012018652949377436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012018652949377436,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06305506960081028,0.025952919068539068,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08900798866934935,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051905838137078136,0.0,0.0007804919208539004,0.0,0.0,0.0,0.0,0.04481291068690058,0.8205500385590381,0.0,0.0020196453717893584,0.0,0.0,0.0,0.0003840852180861289,0.9204530098937463,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0012018652949377436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06240609871459574,0.0,0.0,0.0,0.0,0.06360796400953347,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012018652949377436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012018652949377436,0.0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04580462102022066,0.0,0.0,0.03872373797936311,0.0327287223440303,0.0,0.0,0.0,0.11725708134361407,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017182512763552825,0.001887344608457948,0.0,0.04226417949979189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04586977538460512,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017182512763552825,0.003996678410532126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005714929686887409,0.0,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0013814577668625559,0.0,0.0,0.0,0.05750951833849754,0.0,0.0,0.0,0.0707099546651972,0.0,0.0,0.0012018652949377436,0.0,0.0,0.0,0.0,0.13080279606549503,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0011735936253634296,0.0,0.0,0.06491955837702273,0.0,0.0013814577668625559,0.7288026237032444,0.0,0.0011953203301886225,0.9138130623900023,0.0,0.0009819204947696537,0.0,0.012404162974178085,0.0,0.0,0.0,0.0,1.7246716996616318,0.0,0.0,0.0,0.0
