date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018511544181949328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018511544181949328,0.0,0.0,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023399567108008503,0.0,0.009945704891598746,0.0,0.0,0.0,0.0,0.0,0.01017970056267883,0.0,0.0,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032550513574769735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003255051357476973,0.0,0.0,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003189853228777033,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031898532287770328,0.0,0.0,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00023399567108008503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011040033016921174,0.0,0.0,0.0,0.0,0.0013379989727722022,0.0,0.0,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008801184728559907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008801184728559905,0.0,0.0,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.006072261072261072,0.0,0.0,0.0,0.0,0.09869807344972908,0.0,0.0,0.0,0.0,0.0,0.0021350235926973346,0.0,0.00015242972989451862,0.0011769863123790175,0.0,0.0,0.13604899248392113,0.0,0.0,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00037023088363898656,0.0,0.0,0.09869807344972908,0.0,0.0011040033016921174,0.0,0.0,0.10017230763506017,0.0011040033016921171,0.0,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002722601462713313,0.0,0.00022224966045190767,0.0,0.0,0.00013696753869332968,0.0,0.09869807344972908,0.0,0.0,0.00010131602885871265,0.0,0.0,0.09943086682400434,0.0,0.0,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,0.0,0.09869807344972908,0.0,0.0,0.0,0.0,0.012990212935338806,0.00022224966045190767,0.0,0.0,0.0,0.0,0.0,0.00756822383821029,0.004474454375223426,0.006901196847858686,0.0007490738512751999,0.0,0.13160348495808738,0.00015242972989451862,0.0,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.09869807344972908,0.0,0.00978958718860641,0.010101822594591081,0.0017990022741504832,0.0022187451713232345,0.0,0.0,0.0,0.0,0.006072261072261072,0.0012062773979736163,0.00022224966045190767,0.005044195639363582,0.00048110710683274733,0.0,0.1356333215552832,0.0,0.0,0.0,0.0
