date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,newDeaths28DaysByDeathDate,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate,dailyThirdInjectionByVaccinationDate,V12-15,V16-17,V18-24,V25-29,V30-34,V35-39,V40-44,V45-49,V50-54,V55-59,V60-64,V65-69,V70-74,V75-79,V80-84,V85-89,V90+
2020-11-04,40.0,4.0,5.0,2.5199056877204775,4.739782275508488,4.8836006218792924,3.450798044008805,2.6787032543739824,5.985223998716756,5.281381384354398,5.265644743381615,5.390519872924271,1.8469619694285533,7.243100668506051,6.771927545604816,1.7784416407364485,2.614162931079134,3.024593863092855,0.036701504596816245,0.17693767563032547,1.1097735758599765,1.0026116251227926,65.80090471202637,0.04262610315234809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-05,48.0,4.0,10.0,1.7111932522026392,1.932103200942285,3.5849927941894553,3.950917329166074,4.431480542418516,5.199401735387525,5.4203919246850685,5.532397214275075,6.7275983449696835,0.012920215726777711,6.3605724995866675,6.460036631633932,5.323109992066871,1.4657034019770938,1.8937130984755506,2.095297471309003,0.2562423791720187,0.20717547393819227,0.1017194455526664,62.66730300857245,0.3785950850883219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-06,46.0,5.0,3.0,3.934918404742019,2.3591948998138825,3.600925657782752,3.5790658191682376,4.040415806587812,5.120222584564589,5.453914869875406,5.269984220265133,4.414912003161324,2.9772593847910125,6.331110310559793,5.882748865547394,3.2347697017013277,2.7856959559902013,2.3423466564036772,2.05835626882705,0.6649465717090489,0.18066974766322777,0.2893797391324657,64.52083746828635,0.004699162177561309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-07,49.0,5.0,4.0,2.8358327458367594,1.7042008987317785,4.403263639845982,3.809168569036926,4.601211485711448,5.321851547805017,6.263869274156367,6.204596388237639,5.18914672995305,2.3805029635439285,6.719439908448722,6.260784504278739,4.656598826295388,1.316912455368057,1.2644930921545887,0.041771472702615414,1.6126041156184536,0.47954456797159,0.4757245509244321,65.54169320985085,0.02319563658898106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-08,47.0,5.0,7.0,3.0237316357801207,1.6553165092059172,5.105434042631398,4.073642958323412,4.591740790718512,6.0154019455747365,6.66708346553905,5.685306601476093,5.659757952206552,1.207938010388839,7.40397493006151,6.863780528084902,2.4028307819900294,0.46702208824166747,4.5728339186488265,0.05933966611598447,0.7071920059625588,0.7906307329500898,0.001438389204689476,66.9543969531049,2.857283523587272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-09,44.0,4.0,4.0,4.520980918909755,6.234224032650554,6.388942712612049,6.239048270016237,7.051852658137693,8.193915958858273,9.544946369973603,9.449174250514561,7.226117497232718,3.391063269816464,10.1331700971754,7.615005649453384,4.332495410571659,3.558608934000834,2.8396338473599285,2.6902073142446876,2.5275823034922555,0.5958591530484375,1.0438483743853548,104.09249802833494,2.9098823028861505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-10,49.0,5.0,0.0,4.0516675144444765,4.473341047839768,6.2717900471179355,5.340863348989652,6.364294984985702,6.946082840533451,7.572464964622271,8.155547578476979,5.058828648085535,7.2911171703248305,8.108018553709968,8.184793295888923,6.691808820047024,3.83381592769436,2.8762000734261934,0.8438009892103653,0.9810286386816599,0.49001339695689344,0.5025503026576346,94.03802814369362,0.07199029505933642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-11,47.0,5.0,7.0,5.9347604729662295,3.1145850982372436,4.603612505580061,4.501510423976931,4.652351848809717,5.318088055554842,6.49171544849449,4.685415831238696,7.014501336619804,5.504160236549542,6.288941324370398,6.723632041682968,4.78316414964102,2.0075494472597852,0.2024765209608875,1.6816908838060864,0.3713327556826653,0.37873903391282915,0.24841929914203495,74.50698277538359,0.2147082754845657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-12,41.0,6.0,5.0,4.30681489973944,3.1199652336260835,2.8649891667836065,4.335360291209882,5.185419490488975,5.598375986151472,5.56389042491139,6.533727024481025,4.798053360431435,1.708547467388533,5.678534533895887,5.934273419367712,3.834435697971258,3.3930197986338317,2.372596280113314,1.223292228645242,0.7146728141434283,0.7670568947299411,0.47978578735161315,68.41281080006405,0.8085822479154634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-13,39.0,7.0,6.0,1.731287752640059,2.4587149764476566,3.5362902948769004,4.5826785003032855,3.7066802083457686,3.337536550112052,5.524066445701329,6.893945734558901,5.761374248414826,2.183054282432578,6.347795739062264,7.118367797203146,2.89518957203988,2.1865236952778546,2.8254227768267617,0.8783953589831027,0.44955377992274026,0.320858961484593,0.494932357206791,63.77294089266725,0.5467025681623779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-14,44.0,6.0,8.0,1.090129894495105,1.8308508326634276,2.8026720731399335,2.764563179956013,4.344091049582021,5.001416020276861,4.404056602318018,4.825454001814932,5.5524641277280065,3.529741571335952,3.6191984771199652,5.3278212095315025,2.3449242313582377,2.646839281584812,2.4766163792590183,1.0351988804214125,0.053675926518817786,0.21768501084005712,0.4232425200458059,54.315223954436064,0.8296583858623351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-15,52.0,6.0,4.0,1.3727350922060935,1.6550041778517952,2.540856804934411,3.173443028832704,2.9637654510068137,4.370860235903283,4.636202133434123,5.448777557948056,4.416641682575843,1.9796251810903527,5.95753805311262,5.216505982247342,1.5558627711893667,1.018085611748033,0.08851494030858942,0.06568854887284656,0.7122546518451031,1.054047408715551,0.33143713248800927,48.55784644631093,1.4992455799146482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-16,46.0,7.0,5.0,4.086304103567865,5.614290861682938,4.625803404257261,4.693343019252744,4.3182444409132,6.048099430670342,6.727962454218982,7.186533590998314,7.539776945688507,6.758143709318728,7.9065097680513,4.426204101897562,4.742339650868236,4.519248031862492,1.1853868510363785,0.8189163740113963,1.5915441841505642,0.7022819840733692,0.3471959313075203,84.61077830291349,1.1153133748711435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-17,45.0,6.0,9.0,3.1588869124596037,4.57242835622644,3.982754391799259,4.357954848722899,3.3452277553377896,5.142000648357952,6.614417083823178,6.549887548822932,5.749460074422179,3.6507940356553576,6.6693297505447875,6.237638462582524,1.7402484197905108,1.261592478557188,1.2936783257889282,0.3830232450650418,1.075710956693851,0.35920997806301413,0.20620063657276005,66.35567201343574,0.953485912078724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-18,40.0,6.0,4.0,2.5102092137999334,3.357153265066289,4.075913259983396,1.6685556614898251,1.854170473223329,3.243353629005231,3.9808711183605667,4.564401036428597,2.7546687096162668,2.457848865874191,4.4650265022703906,3.410842398440661,3.264280459821461,1.8839797130141442,2.1789977642577276,1.6566540855238097,0.8105804402324684,0.8518335616209569,0.36959659666966255,49.71874992962279,0.9303202913461883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-19,41.0,5.0,5.0,0.9378865334145807,0.7247683755649367,3.232112961460862,1.3044624500894775,2.064695778124508,3.2162585847250726,4.402645523772644,4.452640114070554,2.19997367930233,1.0776133225272022,4.964193838742637,0.7853247359427886,3.603820022066578,0.11385297431946316,1.542089985406873,1.462368814311049,1.3095924127779262,0.44117230446223343,0.4917368649171183,38.69512326407575,2.327525307725618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-20,42.0,5.0,6.0,2.228787585707506,2.4621535269031827,3.4226621304771863,1.7767983750499379,3.0183495868885495,1.706001880434437,4.9447508272896386,4.468216612668344,4.292072651032331,2.2734925854338703,5.900865940909935,2.6352196119871625,1.2202891732109875,1.8922414325404917,1.406650906486864,0.8831913926308368,0.5507473738886269,0.30771190176977253,0.4699481175336829,45.86015161284333,0.061036663907564674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-21,42.0,6.0,6.0,0.026906401005800704,4.332041778628381,0.45002101627617497,2.2337070163207757,2.636563919087201,0.4256811147744573,1.985371190271823,2.137625933224492,5.159147848490032,1.8905233599428504,2.8313039545130074,2.5655633359805976,3.4469380165441104,1.29077123204302,1.636114321436512,1.1143531508303077,0.5352067117491023,0.46506274377942847,0.4110026187955433,35.74984455171837,1.9428562925671278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-22,44.0,5.0,3.0,0.12030562860559338,4.590342159431681,1.6905607508097886,1.7284332439331385,2.4399339050180022,3.2089713477812416,0.7309387041645161,3.4607344094441035,2.9190019292411673,1.928578369010032,3.8625837551513627,1.759291519395476,1.5796071911423186,0.012551915698915068,0.06100697955694717,0.32405617872099557,0.33509910799270737,0.18774525572330028,0.17736461142785137,31.1424699847642,1.7417598077433052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-23,45.0,5.0,4.0,2.0737362221605697,2.829059482775771,2.444890837625467,1.7341686738923234,1.5442816619955542,3.7167654721884444,4.868623709200366,3.2750690956848594,5.489120614604718,2.3109745218646727,5.766596232798372,3.850068365227376,0.9523078331694426,1.154394305968176,0.9260147349416339,1.1505763239935693,1.2407733913628516,0.26863163252771616,0.5396375004995717,46.37697018057419,1.1774639226629569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-24,44.0,6.0,7.0,1.1703392061474798,3.330303051366558,2.752856468448982,2.1690634771980677,2.832761952995022,4.118409636436942,4.97606812517503,6.217759829876229,5.120519689280352,3.4285346984571516,6.784911097590263,4.33506897478976,4.480709434538523,0.05200280945735226,2.096322402616411,0.01530331908538302,0.5058087729622947,0.48037350366929515,0.0794513438500354,55.563740855169556,1.807491538346124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-25,41.0,5.0,2.0,1.3706703699100307,2.0665951210386053,2.9477767747205825,1.712530694337884,3.3021507628339317,4.238970907892396,3.6809214221034003,2.6862944023064386,4.846011587308248,1.5644397903017075,1.2871379921714852,2.3265516213727833,2.6902069329103426,1.45661673986257,1.1375445404623725,0.7182156560753675,0.05752018550368232,0.3270257639164542,0.02106630676459378,38.46297121795032,0.3896969527868708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-26,39.0,5.0,6.0,1.4718124208881769,2.3678011561481824,2.654376695653768,1.2459654329428138,1.6343082690918302,5.005509835281579,2.0214465950235723,0.9330609368143035,5.976337274135821,1.3268898053600464,1.856821546955803,1.2416834512361639,1.3131230580547726,1.5353301353151458,0.883082808025359,0.4062522267590101,0.6883495303951457,0.38747052804050114,0.5717150903783424,34.03725238797527,2.6674678644324636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-27,33.0,5.0,4.0,1.0564500946925985,4.021053188953015,3.4269273610029094,2.8266573653978755,2.4699056743392345,2.4323540907331846,5.1433775814737,4.761033799396019,4.102821432113959,3.6092561563442156,2.348568686368612,4.813950817291295,1.7454584946725338,1.9269958242593466,0.5189969771119178,1.5519326431005998,0.31390239835557293,0.18205528316200847,0.030909586854787785,47.282607455623385,1.3469384872583323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-28,32.0,4.0,2.0,2.7536880827900365,2.1383095600753927,2.427785415924856,1.3735651002785938,1.2833120625031273,3.374312569207947,3.0638052075219266,3.7554079049209577,0.18385550806353176,3.3889812088123348,1.9006297812741035,0.9845776721658703,0.6615904796234309,0.05694294707272479,0.0018235059042040476,0.06503993977121234,0.28069191548456235,0.19209963323110765,0.04680026905736209,27.93321876368328,0.7995120059274865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-29,32.0,4.0,2.0,0.8401716106301292,0.9808025393150961,1.7646973960807548,0.9801358289082714,0.3313517223060048,1.6982516833986372,0.9359399544920344,2.4270427900194997,1.3523408539774002,1.827542765507203,2.7663119277589834,1.8424769280621616,1.555176634082488,0.21233183253485374,0.8783424449392021,0.6168737230494633,0.4738890210466217,0.25562298301372294,0.3074325992359045,22.054902270019273,1.3396647418014942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-11-30,33.0,4.0,2.0,3.1844992417542204,4.83886727919759,1.9134032072619156,1.878098172114926,3.9338010611968266,5.491301165004391,5.014724691755868,6.240920516968313,5.051749414251334,4.355787650663926,6.073028612036566,4.832472278866135,2.9266212829882057,2.172442038047161,3.7212003621541947,0.5266377739547347,0.6303690157055394,0.3427544082810472,0.02661902862020335,63.15529720082309,0.4647753840726928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-01,32.0,4.0,2.0,1.6012300946459108,2.0638894833583294,3.276613814022777,2.5033761790341122,3.121564133298951,4.9533343016237374,5.720630606265261,4.117502686138891,5.871679821632895,3.863143569210241,3.6480177255658037,3.1735091412514405,2.065432318937691,0.8530967204014529,1.2936042426400571,1.9838628265731857,0.818530923072141,0.3040049426674232,0.6604497403223238,51.89364874389199,1.332456333817282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-02,30.0,4.0,6.0,1.2909662008014646,5.378544672505307,0.6785707860394267,3.4965856536332263,3.2421080203512354,4.717583116284938,4.799890739968277,4.349125067628334,6.147701413051121,2.262924146998532,3.5255239569528625,5.010793738460402,2.382583871585404,2.1463964418267145,1.9753869067559282,0.6308037088393962,0.492872170883873,1.2422431433520986,0.33099359924777233,54.11692257049152,0.5919873496121479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-03,27.0,5.0,13.0,2.860266654859364,5.3839628598138125,2.5661057872145427,2.14822031699945,3.403137519046609,3.376978144655076,3.8534517083995676,4.341669433587513,6.090784859470527,3.7706593076838786,6.353465150969757,5.42041895037741,3.4105616321161873,1.715851246817576,0.13968729873577784,1.599721606795607,0.4355674689084178,1.1445869968791003,0.16935513164471905,58.18445207497489,0.09068639599405984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-04,31.0,5.0,6.0,2.5995738560217876,3.7196855525152426,1.0555224066482793,1.9495923470154375,2.4636074536520174,4.383300772007067,5.231038459382621,5.432896827183636,4.315601743776241,3.854175833741667,4.768562655719116,4.372903767647873,4.5933572036615065,0.8393289598598686,2.247194832470865,0.29161187428002594,1.107934544918984,0.893228996189095,0.5295591548653956,55.35595460328457,1.3709665350554867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-05,41.0,5.0,2.0,1.8654810641853288,2.617216730344407,3.503064769461898,2.261952146969685,2.749658855215342,4.9021672752957155,3.886113240549377,5.320465025047107,3.0213856318842645,5.513993444089465,2.3210830841542105,2.4383899956956157,1.045344870134426,2.0382561503401697,1.264281486509719,1.0598809254445698,1.2231885566650749,0.5392703325694935,0.31811648331584225,47.91389275231788,1.3894034465394456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-06,43.0,5.0,15.0,0.9580099023216001,3.234915902164904,3.729660910405871,1.6009301588658054,3.7156097054620543,4.252792942270396,4.013680086215632,5.546739491420468,4.170624427669345,3.605048657969203,2.807246163442837,2.704452899018071,2.501722841406719,0.9858173010901475,0.676200199457089,1.2363686498327302,0.49919293755811744,0.27792039589362977,0.010189544720015466,46.52712311718464,0.5504396134156999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-07,41.0,4.0,5.0,2.959807508920939,3.7966852058075387,4.198434867247473,1.6120283270754712,3.3263932476160907,4.641163566614771,6.871176346107822,6.7480939577901475,3.8308462492132866,4.54347951218603,6.286284951295548,6.693018988365342,3.5857518942274775,1.6652789019567538,3.147204505734724,1.2348928760673454,2.431521177983336,0.5411835766383143,0.5195257671980393,68.63296203130577,1.7666491964071214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-08,48.0,3.0,5.0,5.338164433816569,6.085049981760821,3.337413250390589,4.978333753092567,4.637274946365656,6.863616536596658,7.63229638084202,5.7679201915033005,5.875361411390832,5.651549314965464,7.6199295290900855,4.9377968746068905,3.725891829621285,0.5766512650395949,3.006371155615176,0.6413852238449222,0.04866114507561971,0.28246207549482466,0.007721749816598325,77.01385104892948,2.653719918507764,32.798800353566335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-09,47.0,3.0,10.0,5.199282061462415,5.0040334177863475,5.014293581054433,4.477941542621142,5.697471195304878,5.790524140404378,7.721052204451994,5.364028395951685,6.99555406696407,3.299346049975482,7.25281477383921,6.70050843022634,6.410770157983515,2.5786283561157797,1.9904044790588693,0.5135474251616395,0.3138010857991214,0.017176884929602072,0.5701551183053085,80.91899597505879,0.818538112140387,38.16477393420127,0.007183238864454192,0.0,0.0,0.0,0.003008587008754152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015496134575319826,0.002625038398168058,0.0,0.0,0.0
2020-12-10,44.0,3.0,12.0,7.196345971534355,5.84507702689582,5.712403317019171,5.356398722790304,6.429508207382076,7.463606378862062,7.78458960887342,8.133210840634211,8.358484883106,5.453815205991141,5.703265929654438,8.03630644885419,5.106931365896932,1.3774477303978725,4.984684231316696,0.5393102153592955,1.8921747571671417,1.0135600296740417,0.8297686632756178,97.21688953468477,0.2035846173734469,40.915070770141455,0.0026250383981680572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002625038398168058,0.0,0.0,0.0,0.0,0.0
2020-12-11,54.0,3.0,5.0,3.4188633209183004,7.7908547105639325,5.351685185028948,5.703235162932906,7.256913206141601,7.893727319739515,9.315588639694804,9.229649473706264,9.52972877208494,6.415083114783675,9.878048233181763,8.375495009295188,4.365962701584611,4.942537394572304,5.333188306354169,3.5672768722177337,3.002736269980282,1.089096426788277,1.02237843875208,113.4820485583213,0.7682207405087171,50.23720621744028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-12,56.0,3.0,13.0,2.884800727838734,5.537286379729525,6.279191042737446,5.00020387591382,5.625649453044332,6.9096051201717845,6.350784459634193,7.780298200786171,8.476001199502493,7.367195601602832,8.83224867629005,8.177293969408337,6.2462112070491145,3.1216941625702024,1.217144321334288,0.19167314069534158,1.8690835893425952,1.015376081332912,0.5417506593117574,93.42349186829591,2.2571030711272337,28.618736901898934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-13,56.0,2.0,10.0,5.0309619073782175,7.874818738958246,7.133223525081208,5.7098483041501,6.89760230525888,6.237626063176329,9.394795016829942,9.339288999048568,9.592402163674391,8.420624942144212,9.934220322752955,9.204448122319516,5.851362699044505,4.354302410828458,4.3478293627162685,1.2196039390765334,1.7656236666119263,1.0788370781378571,0.25997480722382177,113.64739437441193,3.019186225484792,11.552351073346783,0.02333876944655388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008546879280992285,0.009217370947679528,0.00026434455038527426,0.0,0.0,0.0,0.0,0.005223572759151173,8.660190834561556e-05,0.0,0.0
2020-12-14,67.0,2.0,11.0,7.361922667603939,10.078450912792748,9.140731172108525,6.421828525318911,9.085501061921967,10.504476884004799,11.755178336896298,11.828380212979036,12.27982571235389,11.3033131072049,12.86572253537521,11.94650220465351,8.956518939079757,4.94330953098929,7.930839521446643,4.970983989437675,0.5882542861637357,0.6325360503972146,1.6664578529475917,154.26609610993333,0.9582844501878044,49.07779473031938,0.025172419255747536,0.5156891763805976,0.0,0.0,0.0,0.0,0.0,0.0,0.02517241925574754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-15,74.0,3.0,15.0,8.386320590025363,12.30508215160217,11.299562747504106,9.656537392358146,11.562414974642886,13.385425270225369,14.87760618298563,14.75042057932509,15.164425192036465,12.442834536945043,15.728578966510307,14.572966114087377,10.76588563735338,3.801509222889731,8.51223104599666,6.844083516753883,2.117108387115583,3.7075707809934437,1.6490441192855712,191.52960740863614,1.714503879599923,374.14600524002975,0.0030085870087541524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003008587008754152,0.0,0.0,0.0,0.0,0.0
2020-12-16,80.0,5.0,14.0,11.219441213935667,11.510150485193444,10.487229068159051,8.902129476452037,8.26505749250468,12.159629349773477,13.588286685904446,13.623230161474805,14.10174830322309,13.033314199412992,14.692802616467889,13.646628976798569,11.11627846253128,4.049338982890273,9.770594975317724,3.237786516075621,3.12484409905698,0.9109411915516915,2.0271444344485188,179.4745682496037,0.9706334113206243,1066.6034296246532,0.24228888925606595,0.0,0.0,0.0,0.0,0.0001318295005126703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2421570597555533,0.0,0.0,0.0,0.0
2020-12-17,83.0,7.0,12.0,7.945386725682476,12.131484040402405,10.256132256333677,8.066161272359025,9.608850022744546,11.143188726984016,10.23996788604602,13.272562786607251,13.725841112764913,10.994994385808264,14.261617543159415,10.700045682602296,10.85303467080992,8.32932233868483,5.943128587735392,3.7738969213476237,2.9587493580362927,0.8281897068411501,2.177301183448334,167.20985520839784,1.7478806299740162,715.3517257102022,1.0373955267787036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5507815746662496,0.4866139521124541,0.0,0.0,0.0,0.0,0.0
2020-12-18,83.0,6.0,3.0,13.841292017698029,14.195738191561363,11.977652290537511,10.297419180956519,12.374440529847085,14.316454682861194,15.851080386934111,15.578482536027517,15.99925657888287,13.963454668399221,16.57612764460307,15.382439204727218,12.610969805418286,10.069479649553829,7.638491633520221,6.6073215049498835,4.9995438713062,2.673222556271856,1.5578103436218627,216.53989700946724,1.4601912038442793,646.3193305117603,0.685367203393079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.682358616384325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003008587008754152,0.0
2020-12-19,80.0,6.0,8.0,3.8012759135684897,6.222005720541024,7.087937692099183,5.563332140727132,5.143834096633136,8.102825867973445,9.04016716503396,6.124602306502465,9.464387101842503,4.642369486359727,9.970432948725653,5.972892083149324,5.073245869602523,5.080428341657713,5.677187723339959,3.6278704168440448,1.8537630101500278,2.1664845829402966,1.162276348831847,106.54249558882964,3.056185866685516,334.76839892790116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2020-12-20,74.0,6.0,17.0,12.914638012941621,16.609981503328424,13.979572706454384,12.026853103289945,14.528252922801343,16.29201670096473,18.701057551126464,18.34163972657128,18.73645839094782,11.115358241349377,19.305739128428304,17.845015095305087,14.6272195075938,12.470041068929222,8.521634387686065,4.894354422249247,2.9314188767258833,1.872447002447334,1.0434207011464482,237.43966826993034,2.466296345447556,628.3921438256571,0.008013554121338553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001996131905804087,0.0,0.0,0.007813940930758144,0.0,0.0,0.0,0.0
2020-12-21,80.0,6.0,17.0,20.609012410325477,21.284827729452275,16.44891780889655,15.313400292782053,18.24716692861219,21.08595453443696,23.49346282475625,23.3471309212644,24.084191676933653,22.389675888480344,25.05158312915165,23.260987788231553,19.02197706533614,13.579490249140285,13.956350843061538,6.31556058855968,8.591265482864921,3.9553444433928435,2.4408896326224054,323.24600618115375,2.9488487959796643,275.89192799411927,0.020777916974048287,0.0005897348095727276,0.0,0.0,0.006549559338403959,0.006433920472523995,0.0,0.0,0.0,0.0,0.007662607662607662,0.0,0.0001318295005126703,0.0,0.0,0.0,0.0,0.0,0.0
