date,covidOccupiedBeds,covidOccupiedMVBeds,estimatedNewAdmissions,0-4,10-14,15-19,20-24,25-29,30-34,35-39,40-44,45-49,5-9,50-54,55-59,60-64,65-69,70-74,75-79,80-84,85-89,90+,dailyCases,dailyFirstDoseByVaccinationDate,dailySecondDoseByVaccinationDate
2020-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002665955745134631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00026659557451346307,0.0,0.0
2020-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0003934140808758905,8.464748554644186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004780615664223322,0.0,0.0
2020-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016929497109288371,0.0,0.0,0.0,0.0,0.0,0.0,0.43901228498242306,0.035949249499692505,0.38796091445427733,0.00022399703214391064,0.0,0.0,0.0,4.259854236955246e-05,0.9201915853270487,0.0,0.0
2020-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0002665955745134631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008068554893995882,0.0,0.0,0.0,0.0,0.0010734510639130515,0.0,0.0
2020-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0004658954609886896,0.0,0.0,0.0,0.0,0.002044314826554548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025102102875432376,0.0,0.0
2020-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00018726153414011846,0.0,0.0,0.0,0.0,0.0,0.0,0.030652600011293604,0.0,0.0,0.025914050259242552,0.006630788651916816,0.0,0.0,0.0,0.11995135072712924,0.0,0.0
2020-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025409291601859944,0.00013954911650416343,0.0,0.05656665027053616,0.0,0.0005543390892208764,0.0004658954609886896,0.0,0.0,0.0,0.0,0.0,0.05838667154428611,0.0,0.0
2020-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00025409291601859944,0.0005350492043930719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011952868114292977,0.0,0.0
2020-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.8218412134155542,0.0,0.0,0.0,0.0005683268948192084,0.0,0.0,0.0,0.00022058727394559056,0.0,0.0,0.0002665955745134631,0.0,0.0,0.0,0.0,0.8232901372397083,0.0,0.0
2020-03-10,0.0,0.0,0.0,0.0,4.338740069525405e-05,0.0,0.0,0.00046234366593586606,0.0002642254221537693,0.8213753179545654,0.0005655399966518458,0.8771871661693743,4.419063038879149e-05,0.0005481534649570028,0.0,3.6301303139969016e-05,0.0,3.2012212543409845e-05,0.0,0.7759218289085547,0.0005543390892208764,0.0,2.4793709838272546,0.0,0.0
2020-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0017317643131363712,0.0,0.0002314636216341332,0.0,0.0,0.0008068554893995882,0.0,0.8213753179545654,0.03143125382248227,0.0,0.025774718891529283,0.0005452410408482132,0.6536258814320598,0.0,0.0,0.0,1.5925478975052025,0.0,0.0
2020-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.07640380484811293,0.0001876380270974429,0.0,0.6217174238642037,0.00018518079634123518,0.0002314636216341332,0.0,0.3945046149077233,0.4095686243746203,0.00016995684875542176,0.0,0.00010461135832294635,9.4159441974492e-05,0.0,0.0,0.0,1.5054745427637184,0.0,0.0
2020-03-13,0.0,0.0,0.0,0.00010509250462240295,0.0,0.0,0.0,0.00017470627581806395,0.028015136197282672,0.004048822711571401,0.0,0.0,0.0,0.0,0.0006248777025100237,0.00023324986515070424,0.02912149587243976,0.0003515825764334595,0.00018939841193621273,0.0,0.07826637347026437,0.0007295617969436539,0.2059560711721222,0.0,0.0
2020-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009840431796097886,0.0,0.0,0.00020194936920196196,0.00014762873176687717,0.0,0.0,0.0,0.00047504057638256606,3.8691922529863244e-05,0.00018726153414011846,0.002843860728155464,0.0010755733543611975,0.00105148638448697,0.005160776585622097,0.01655421489298562,0.0,0.0
2020-03-15,0.0,0.0,0.0,6.189904235848663e-05,0.0,0.0,0.0,0.0,0.3883203422591084,0.0,0.0,0.0,0.0,0.0008577667498479558,0.40902334072238883,0.00015479820423786907,0.00021513086956862444,0.000524742715478686,0.001961127547145247,0.001802438508781464,2.0633014119495548e-05,8.464748554644186e-05,0.809736273564739,0.0,0.0
2020-03-16,0.0,0.0,0.0,0.004606437496401221,0.0,4.8434941335435806e-05,0.00010961502234843948,0.0005395030256019456,0.0,9.270420299777046e-05,0.0001424107990009139,0.0,0.0,8.537467690807809e-05,0.0007168618057801294,0.0005488182766170077,0.0,0.006663318991279048,0.003065477705075786,0.000572883892102935,0.05835395305697497,4.3221764125733254e-05,0.08050948841305294,0.0,0.0
2020-03-17,0.0,0.0,0.0,0.00032763397798712024,0.0,0.0,0.0,5.1024300959764886e-05,0.0002550234064487212,0.00038574685418278046,0.00019396704426237325,0.00037092517766687067,0.0,0.8214108254186681,0.8598385014738905,2.68716054947059e-05,0.0016545464731134306,0.00029935368014406697,0.0,0.00013868083957387686,0.002902982267873148,0.001765675172732989,1.7007097770325017,0.0,0.0
