msoa,ltla,ppln_msoa,ppln_ltla,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,ag_trust_factor
E02005286,E07000125,7885,71482,11,3721,0.002956194571351787,23.309594195108843,female,0-4,204,0.025871908687381102,7.648239601214516e-05
E02005286,E07000125,7885,71482,11,3721,0.002956194571351787,23.309594195108843,male,0-4,247,0.03132530120481928,9.260368536764635e-05
E02001110,E08000004,6463,237110,10,2448,0.004084967320261438,26.401143790849673,female,0-4,133,0.02057867863221414,8.406322970675711e-05
E02001110,E08000004,6463,237110,10,2448,0.004084967320261438,26.401143790849673,male,0-4,156,0.024137397493424105,9.860047995679781e-05
E02001133,E08000005,6503,222412,62,2630,0.023574144486692015,153.30266159695816,female,0-4,203,0.031216361679224973,0.0007358990205748853
E02001133,E08000005,6503,222412,62,2630,0.023574144486692015,153.30266159695816,male,0-4,201,0.030908811317853297,0.000728648783918975
E02001104,E08000004,7169,237110,8,2843,0.0028139289482940555,20.173056630320083,female,0-4,272,0.03794113544427396,0.00010676365935778813
E02001104,E08000004,7169,237110,8,2843,0.0028139289482940555,20.173056630320083,male,0-4,266,0.03710419863300321,0.00010440857863666046
E02001144,E08000005,6488,222412,23,2847,0.008078679311556024,52.414471373375484,female,0-4,159,0.024506781750924786,0.00019798243072401478
E02001144,E08000005,6488,222412,23,2847,0.008078679311556024,52.414471373375484,male,0-4,218,0.033600493218249074,0.00027144760942034727
E02001143,E08000005,11816,222412,10,4824,0.0020729684908789387,24.494195688225542,female,0-4,488,0.04129993229519296,8.56134583233685e-05
E02001143,E08000005,11816,222412,10,4824,0.0020729684908789387,24.494195688225542,male,0-4,503,0.04256939742721733,8.82450195423245e-05
E02001132,E08000005,6488,222412,100,2817,0.03549875754348598,230.31593894213702,female,0-4,189,0.029130702836004933,0.0010341037570466786
E02001132,E08000005,6488,222412,100,2817,0.03549875754348598,230.31593894213702,male,0-4,191,0.02943896424167694,0.0010450466539466431
E02001117,E08000004,6131,237110,8,2407,0.0033236393851267137,20.377233070211883,female,0-4,148,0.02413961833306149,8.023138623369003e-05
E02001117,E08000004,6131,237110,8,2407,0.0033236393851267137,20.377233070211883,male,0-4,143,0.02332409068667428,7.752086642849781e-05
E02001103,E08000004,5443,237110,17,2260,0.00752212389380531,40.9429203539823,female,0-4,108,0.01984199889766673,0.00014925397400899752
E02001103,E08000004,5443,237110,17,2260,0.00752212389380531,40.9429203539823,male,0-4,101,0.0185559434135587,0.00013958010532322916
E02001146,E08000005,9988,222412,8,4223,0.001894387875917594,18.92114610466493,female,0-4,415,0.04154985983179816,7.871155071143388e-05
