year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,tfp_msoa_ag,msoa_frac_tp,ag_msoa_frac_tp
2011,E02002323,E08000034,8434,87933,50,2986,0.016744809109176157,141.22572002679172,female,0-4,226,0.026796300687692672,0.00044869893984749956,0.0005686147407685397,1.523677156908821e-05
2011,E02002323,E08000034,8434,87933,50,2986,0.016744809109176157,141.22572002679172,male,0-4,209,0.024780649751007827,0.0004149472496819797,0.0005686147407685397,1.4090642734245293e-05
2011,E02002310,E08000034,6084,87933,14,2468,0.005672609400324149,34.512155591572125,female,0-4,195,0.03205128205128205,0.00018181440385654324,0.0001592121274151911,5.102952801768945e-06
2011,E02002310,E08000034,6084,87933,14,2468,0.005672609400324149,34.512155591572125,male,0-4,192,0.03155818540433925,0.0001790172591818272,0.0001592121274151911,5.024445835587885e-06
2011,E02002294,E08000034,10729,87933,14,3584,0.00390625,41.91015625,female,0-4,447,0.04166278311119396,0.0001627452465281014,0.0001592121274151911,6.633220333170885e-06
2011,E02002294,E08000034,10729,87933,14,3584,0.00390625,41.91015625,male,0-4,464,0.04324727374405816,0.00016893466306272718,0.0001592121274151911,6.885490457698636e-06
2011,E02002322,E08000034,6410,87933,12,2290,0.005240174672489083,33.58951965065502,female,0-4,211,0.03291731669266771,0.00017249248921921944,0.00013646753778444952,4.492145159519322e-06
2011,E02002322,E08000034,6410,87933,12,2290,0.005240174672489083,33.58951965065502,male,0-4,189,0.029485179407176286,0.00015450749034328184,0.00013646753778444952,4.023769834830102e-06
2011,E02002328,E08000034,6966,87933,91,2312,0.0393598615916955,274.18079584775086,female,0-4,148,0.02124605225380419,0.0008362416760796632,0.0010348788281987422,2.1987089660266124e-05
2011,E02002328,E08000034,6966,87933,91,2312,0.0393598615916955,274.18079584775086,male,0-4,187,0.026844674131495837,0.0010566026582898447,0.0010348788281987422,2.77809849085795e-05
2011,E02002329,E08000034,11944,87933,230,3713,0.06194451925666577,739.8653380016159,female,0-4,345,0.02888479571332887,0.001789254784289157,0.0026156278075352827,7.555187488275893e-05
2011,E02002329,E08000034,11944,87933,230,3713,0.06194451925666577,739.8653380016159,male,0-4,323,0.02704286671131949,0.0016751573777547758,0.0026156278075352827,7.073407416559748e-05
2011,E02002457,E08000036,7629,87933,32,3553,0.009006473402758232,68.71038558964256,female,0-4,296,0.038799318390352604,0.0003494450291278591,0.0003639134340918654,1.4119593195856884e-05
