year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,tfp_msoa_ag,msoa_frac_tp,ag_msoa_frac_tp
2011,E02006786,E09000011,6919,214680,10,728,0.013736263736263736,95.04120879120879,female,0-4,255,0.036855036855036855,0.0005062505062505062,4.65809577044904e-05,1.7167429129419068e-06
2011,E02006786,E09000011,6919,214680,10,728,0.013736263736263736,95.04120879120879,male,0-4,318,0.04596039890157537,0.0006313241607359254,4.65809577044904e-05,2.1408793973157894e-06
2011,E02000136,E09000006,5723,214680,8,579,0.013816925734024179,79.07426597582038,female,0-4,167,0.029180499737899702,0.0004031847977602722,3.726476616359232e-05,1.0874044992695994e-06
2011,E02000136,E09000006,5723,214680,8,579,0.013816925734024179,79.07426597582038,male,0-4,159,0.027782631486982352,0.0003838705559513969,3.726476616359232e-05,1.0353132657716546e-06
2011,E02005034,E07000107,7666,214680,8,2310,0.003463203463203463,26.54891774891775,female,0-4,212,0.02765457865901383,9.577343258532927e-05,3.726476616359232e-05,1.0305414070808208e-06
2011,E02005034,E07000107,7666,214680,8,2310,0.003463203463203463,26.54891774891775,male,0-4,205,0.02674145577876337,9.261110226411556e-05,3.726476616359232e-05,9.965140964696616e-07
2011,E02005035,E07000107,7992,214680,13,2909,0.00446888965280165,35.71536610519078,female,0-4,251,0.031406406406406406,0.00014035176462127302,6.0555245015837526e-05,1.9018226350069092e-06
2011,E02005035,E07000107,7992,214680,13,2909,0.00446888965280165,35.71536610519078,male,0-4,241,0.030155155155155156,0.0001347600608515012,6.0555245015837526e-05,1.8260528089110164e-06
2011,E02005062,E07000109,6991,214680,9,2398,0.0037531276063386154,26.23811509591326,female,0-4,184,0.02631955371191532,9.878064362270137e-05,4.192286193404136e-05,1.1033910164302118e-06
2011,E02005062,E07000109,6991,214680,9,2398,0.0037531276063386154,26.23811509591326,male,0-4,223,0.03189815477041911,0.00011971784526012175,4.192286193404136e-05,1.3372619383909632e-06
2011,E02005033,E07000107,6580,214680,13,2431,0.0053475935828877,35.18716577540107,female,0-4,248,0.03768996960486322,0.00020155063959819902,6.0555245015837526e-05,2.2823253440619615e-06
2011,E02005033,E07000107,6580,214680,13,2431,0.0053475935828877,35.18716577540107,male,0-4,253,0.038449848024316106,0.00020561416055784012,6.0555245015837526e-05,2.3283399679341783e-06
2011,E02005022,E07000106,8254,214680,1971,2208,0.8926630434782609,7368.040760869565,female,0-4,167,0.02023261448994427,0.01806090722811601,0.009181106763555059,0.00018575779373802942
2011,E02005022,E07000106,8254,214680,1971,2208,0.8926630434782609,7368.040760869565,male,0-4,158,0.019142234068330505,0.01708756492240916,0.009181106763555059,0.0001757468946743033
2011,E02005132,E07000114,9611,214680,4045,4421,0.9149513684686722,8793.597602352409,female,0-4,392,0.04078659868900218,0.037317754285685095,0.01884199739146637,0.0007685009861049647
2011,E02005132,E07000114,9611,214680,4045,4421,0.9149513684686722,8793.597602352409,male,0-4,452,0.04702944542711476,0.04302965545186139,0.01884199739146637,0.0008861286880598063
2011,E02003327,E06000035,7344,214680,19,2719,0.006987863184994484,51.31886723059949,female,0-4,238,0.032407407407407406,0.00022645852914333973,8.850381963853177e-05,2.8681793401376034e-06
2011,E02003327,E06000035,7344,214680,19,2719,0.006987863184994484,51.31886723059949,male,0-4,271,0.03690087145969499,0.0002578582411674163,8.850381963853177e-05,3.2658680721734903e-06
2011,E02005103,E07000112,9531,214680,2807,3137,0.8948039528211668,8528.37647433854,female,0-4,345,0.03619767075857727,0.032389818877694106,0.013075274827650456,0.0004732944932892044
2011,E02005103,E07000112,9531,214680,2807,3137,0.8948039528211668,8528.37647433854,male,0-4,391,0.04102402685972091,0.03670846139471999,0.013075274827650456,0.000536400425727765
2011,E02005039,E07000107,6789,214680,12,2535,0.004733727810650888,32.13727810650887,female,0-4,178,0.026218883487995285,0.00012411305793133862,5.5897149245388485e-05,1.4655608433759242e-06
2011,E02005039,E07000107,6789,214680,12,2535,0.004733727810650888,32.13727810650887,male,0-4,200,0.029459419649432907,0.00013945287408015578,5.5897149245388485e-05,1.6466975768268813e-06
2011,E02003349,E06000035,7488,214680,44,2788,0.015781922525107604,118.17503586800574,female,0-4,207,0.027644230769230768,0.00043627910826619573,0.00020495621389975778,5.665856874632727e-06
2011,E02003349,E06000035,7488,214680,44,2788,0.015781922525107604,118.17503586800574,male,0-4,222,0.029647435897435896,0.00046789353640142733,0.00020495621389975778,6.0764262133742286e-06
2011,E02004396,E07000064,8698,214680,9,3588,0.002508361204013378,21.817725752508363,female,0-4,130,0.01494596458956082,3.748987773301209e-05,4.192286193404136e-05,6.265776099592294e-07
2011,E02004396,E07000064,8698,214680,9,3588,0.002508361204013378,21.817725752508363,male,0-4,123,0.014141181880892159,3.547119200892682e-05,4.192286193404136e-05,5.928388155768093e-07
2011,E02005057,E07000109,10614,214680,9,3571,0.002520302436292355,26.750490058807056,female,0-4,426,0.04013566986998304,0.00010115402655554392,4.192286193404136e-05,1.682602146589563e-06
