year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,tfp_msoa_ag,msoa_frac_tp,ag_msoa_frac_tp
2011,E02004273,E06000059,7079,89945,9,2659,0.003384731101918014,23.960511470477623,female,0-4,116,0.016386495267693178,5.5463880183993454e-05,0.00010006114847962644,1.639651536041343e-06
2011,E02004273,E06000059,7079,89945,9,2659,0.003384731101918014,23.960511470477623,male,0-4,106,0.014973866365305835,5.068251120261471e-05,0.00010006114847962644,1.4983022656929515e-06
2011,E02004135,E07000040,8065,89945,8,3070,0.0026058631921824105,21.01628664495114,female,0-4,133,0.016491010539367638,4.2973317366430326e-05,8.894324309300127e-05,1.466763959252222e-06
2011,E02004135,E07000040,8065,89945,8,3070,0.0026058631921824105,21.01628664495114,male,0-4,114,0.014135151890886547,3.683427202836885e-05,8.894324309300127e-05,1.2572262507876188e-06
2011,E02004133,E07000040,8224,89945,9,3183,0.002827521206409048,23.253534401508013,female,0-4,157,0.01909046692607004,5.3978700073713597e-05,0.00010006114847962644,1.9102140456348922e-06
2011,E02004133,E07000040,8224,89945,9,3183,0.002827521206409048,23.253534401508013,male,0-4,186,0.022616731517509727,6.394928798541864e-05,0.00010006114847962644,2.2630561304973878e-06
2011,E02004149,E07000041,8976,89945,8,2387,0.0033514872224549644,30.08294930875576,female,0-4,132,0.014705882352941176,4.92865768008083e-05,8.894324309300127e-05,1.3079888690147246e-06
2011,E02004149,E07000041,8976,89945,8,2387,0.0033514872224549644,30.08294930875576,male,0-4,152,0.01693404634581105,5.675423995244592e-05,8.894324309300127e-05,1.5061690006836222e-06
2011,E02004134,E07000040,6919,89945,10,2475,0.00404040404040404,27.955555555555556,female,0-4,159,0.022980199450787685,9.284929071025327e-05,0.0001111790538662516,2.5549168325963294e-06
2011,E02004134,E07000040,6919,89945,10,2475,0.00404040404040404,27.955555555555556,male,0-4,162,0.023413788119670473,9.46011641198807e-05,0.0001111790538662516,2.6031228105698453e-06
2011,E02004141,E07000040,5851,89945,8,2043,0.003915810083210965,22.911404796867355,female,0-4,117,0.019996581780892156,7.830281656737017e-05,8.894324309300127e-05,1.7785608343669713e-06
2011,E02004141,E07000040,5851,89945,8,2043,0.003915810083210965,22.911404796867355,male,0-4,137,0.02341480088873697,9.168791341649329e-05,8.894324309300127e-05,2.0825883274211544e-06
2011,E02004160,E07000041,7161,89945,18,2789,0.006453926138400861,46.21656507708856,female,0-4,200,0.027929060187124703,0.00018025209156265497,0.00020012229695925288,5.589227676560616e-06
2011,E02004160,E07000041,7161,89945,18,2789,0.006453926138400861,46.21656507708856,male,0-4,187,0.026113671274961597,0.00016853570561108238,0.00020012229695925288,5.225927877584176e-06
2011,E02004234,E07000047,6093,89945,11,2160,0.005092592592592593,31.02916666666667,female,0-4,123,0.02018709995076317,0.00010280467567518281,0.00012229695925287677,2.468820940112234e-06
2011,E02004234,E07000047,6093,89945,11,2160,0.005092592592592593,31.02916666666667,male,0-4,127,0.020843591006072543,0.00010614791716055463,0.00012229695925287677,2.5491077999532825e-06
2011,E02004202,E07000045,7772,89945,100,3023,0.033079722130334104,257.0956003969566,female,0-4,199,0.025604734945959856,0.0008469975172332073,0.001111790538662516,2.8467102057879655e-05
2011,E02004202,E07000045,7772,89945,100,3023,0.033079722130334104,257.0956003969566,male,0-4,199,0.025604734945959856,0.0008469975172332073,0.001111790538662516,2.8467102057879655e-05
2011,E02004198,E07000044,6429,89945,653,2518,0.25933280381254964,1667.2505957108817,female,0-4,173,0.026909317156634003,0.006978468666911042,0.00725999221746623,0.00019536143313449335
2011,E02004198,E07000044,6429,89945,653,2518,0.25933280381254964,1667.2505957108817,male,0-4,147,0.022865142323845077,0.005929681468415741,0.00725999221746623,0.00016600075532237298
2011,E02004201,E07000045,5191,89945,77,2078,0.0370548604427334,192.35178055822908,female,0-4,87,0.01675977653631285,0.0006210311806044704,0.0008560787147701373,1.4347687957041406e-05
2011,E02004201,E07000045,5191,89945,77,2078,0.0370548604427334,192.35178055822908,male,0-4,96,0.01849354652282797,0.000685275785494588,0.0008560787147701373,1.583193153880431e-05
2011,E02003935,E06000052,9306,89945,9,2990,0.0030100334448160534,28.011371237458192,female,0-4,285,0.030625402965828497,9.218348718811253e-05,0.00010006114847962644,3.064412993412157e-06
2011,E02003935,E06000052,9306,89945,9,2990,0.0030100334448160534,28.011371237458192,male,0-4,331,0.03556845046206748,0.00010706222547110613,0.00010006114847962644,3.559020002875172e-06
2011,E02004211,E07000045,6485,89945,1984,2487,0.7977482911137918,5173.39766787294,female,0-4,132,0.02035466461063994,0.016237898909332384,0.022057924287064316,0.00044898165087008324
2011,E02004211,E07000045,6485,89945,1984,2487,0.7977482911137918,5173.39766787294,male,0-4,123,0.018966846569005397,0.01513076943824154,0.022057924287064316,0.00041836926558348666
2011,E02003145,E06000026,6950,89945,9,2453,0.0036689767631471666,25.499388503872808,female,0-4,178,0.025611510791366907,9.396803796261808e-05,0.00010006114847962644,2.562717184082519e-06
2011,E02003145,E06000026,6950,89945,9,2453,0.0036689767631471666,25.499388503872808,male,0-4,185,0.026618705035971222,9.766341024204688e-05,0.00010006114847962644,2.6634981969396965e-06
2011,E02003122,E06000026,6684,89945,10,2470,0.004048582995951417,27.060728744939272,female,0-4,175,0.02618192698982645,0.00010599970441225284,0.0001111790538662516,2.9108818711241817e-06
2011,E02003122,E06000026,6684,89945,10,2470,0.004048582995951417,27.060728744939272,male,0-4,167,0.024985038898862957,0.00010115400363912129,0.0001111790538662516,2.7778129855870763e-06
2011,E02004145,E07000040,5968,89945,14,2599,0.005386687187379761,32.147749134282414,female,0-4,102,0.017091152815013406,9.206469388618225e-05,0.00015565067541275225,2.6602494792393986e-06
2011,E02004145,E07000040,5968,89945,14,2599,0.005386687187379761,32.147749134282414,male,0-4,126,0.02111260053619303,0.00011372697480057807,0.00015565067541275225,3.2861905331780805e-06
2011,E02004206,E07000045,6704,89945,1425,2951,0.48288715689596745,3237.275499830566,female,0-4,159,0.023717183770883055,0.011452723440700899,0.015843015175940854,0.0003757517024126784
2011,E02004206,E07000045,6704,89945,1425,2951,0.48288715689596745,3237.275499830566,male,0-4,121,0.01804892601431981,0.008715594568080558,0.015843015175940854,0.0002859494087543024
2011,E02004143,E07000040,6339,89945,14,2445,0.0057259713701431495,36.296932515337424,female,0-4,151,0.023820791923016248,0.0001363971725653282,0.00015565067541275225,3.7077223516841125e-06
2011,E02004143,E07000040,6339,89945,14,2445,0.0057259713701431495,36.296932515337424,male,0-4,157,0.024767313456381133,0.00014181692776659953,0.00015565067541275225,3.85504906764507e-06
2011,E02004174,E07000042,7621,89945,13,2797,0.004647836968180193,35.42116553450125,female,0-4,213,0.027949088046188165,0.00012990280464799647,0.00014453277002612707,4.039559115019691e-06
2011,E02004174,E07000042,7621,89945,13,2797,0.004647836968180193,35.42116553450125,male,0-4,243,0.03188557932029917,0.00014819897431672836,0.00014453277002612707,4.608511103050633e-06
2011,E02004142,E07000040,6521,89945,9,2472,0.0036407766990291263,23.741504854368934,female,0-4,110,0.01686857843888974,6.141472732605487e-05,0.00010006114847962644,1.6878893318139713e-06
2011,E02004142,E07000040,6521,89945,9,2472,0.0036407766990291263,23.741504854368934,male,0-4,132,0.020242294126667688,7.369767279126585e-05,0.00010006114847962644,2.0254671981767658e-06
2011,E02003125,E06000026,5988,89945,8,2330,0.0034334763948497852,20.559656652360513,female,0-4,172,0.028724114896459586,9.862357045994707e-05,8.894324309300127e-05,2.554815933867104e-06
2011,E02003125,E06000026,5988,89945,8,2330,0.0034334763948497852,20.559656652360513,male,0-4,191,0.031897127588510356,0.00010951803463866215,8.894324309300127e-05,2.837033973073354e-06
2011,E02003140,E06000026,7668,89945,8,2755,0.0029038112522686023,22.26642468239564,female,0-4,220,0.028690662493479395,8.331226858360622e-05,8.894324309300127e-05,2.551840568656792e-06
2011,E02003140,E06000026,7668,89945,8,2755,0.0029038112522686023,22.26642468239564,male,0-4,231,0.030125195618153366,8.747788201278654e-05,8.894324309300127e-05,2.6794325970896314e-06
2011,E02003129,E06000026,6483,89945,9,2425,0.003711340206185567,24.06061855670103,female,0-4,244,0.037636896498534626,0.00013968332721105633,0.00010006114847962644,3.7659910888522057e-06
2011,E02003129,E06000026,6483,89945,9,2425,0.003711340206185567,24.06061855670103,male,0-4,226,0.034860404133888634,0.00012937881946597843,0.00010006114847962644,3.488172074100814e-06
2011,E02003153,E06000026,7830,89945,9,2675,0.0033644859813084112,26.34392523364486,female,0-4,258,0.03295019157088123,0.00011086045762165646,0.00010006114847962644,3.297034011206082e-06
2011,E02003153,E06000026,7830,89945,9,2675,0.0033644859813084112,26.34392523364486,male,0-4,280,0.035759897828863345,0.00012031367493823182,0.00010006114847962644,3.578176446270166e-06
2011,E02004189,E07000044,6147,89945,16,2065,0.00774818401937046,47.62808716707022,female,0-4,156,0.02537823328452904,0.0001966352215750434,0.00017788648618600255,4.514444744593525e-06
2011,E02004189,E07000044,6147,89945,16,2065,0.00774818401937046,47.62808716707022,male,0-4,190,0.030909386692695624,0.0002394916160208862,0.00017788648618600255,5.498362188928011e-06
2011,E02003147,E06000026,7642,89945,9,3096,0.0029069767441860465,22.21511627906977,female,0-4,370,0.04841664485736718,0.00014074606063188132,0.00010006114847962644,4.844625089958359e-06
2011,E02003147,E06000026,7642,89945,9,3096,0.0029069767441860465,22.21511627906977,male,0-4,366,0.04789322166971997,0.00013922448159802315,0.00010006114847962644,4.792250764661512e-06
2011,E02004216,E07000045,5558,89945,1917,2192,0.8745437956204379,4860.714416058394,female,0-4,107,0.01925152932709608,0.01683630552921678,0.021313024626160432,0.00041030831863964854
2011,E02004216,E07000045,5558,89945,1917,2192,0.8745437956204379,4860.714416058394,male,0-4,145,0.026088521050737674,0.022815554221835822,0.021313024626160432,0.0005560252916144768
2011,E02003134,E06000026,6942,89945,17,2623,0.006481128478841022,44.99199390011437,female,0-4,231,0.03327571305099395,0.00021566417150853875,0.00018900439157262772,6.2892558993484595e-06
2011,E02003134,E06000026,6942,89945,17,2623,0.006481128478841022,44.99199390011437,male,0-4,235,0.03385191587438779,0.00021939861603682516,0.00018900439157262772,6.398160763406442e-06
2011,E02004190,E07000044,7893,89945,706,2606,0.2709132770529547,2138.3184957789713,female,0-4,161,0.020397820853921195,0.0055260404922748895,0.007849241202957363,0.00016010741589714118
2011,E02004190,E07000044,7893,89945,706,2606,0.2709132770529547,2138.3184957789713,male,0-4,177,0.02242493348536678,0.006075212218215251,0.007849241202957363,0.00017601871188691919
2011,E02004205,E07000045,6445,89945,823,2540,0.3240157480314961,2088.281496062992,female,0-4,128,0.01986035686578743,0.006435068386040573,0.009150036133192506,0.00018172298294005286
2011,E02004205,E07000045,6445,89945,823,2540,0.3240157480314961,2088.281496062992,male,0-4,143,0.022187742435996898,0.007189177962529704,0.009150036133192506,0.00020301864500334033
2011,E02004168,E07000042,6102,89945,8,2298,0.0034812880765883376,21.242819843342037,female,0-4,219,0.035889872173058016,0.00012494298406634643,8.894324309300127e-05,3.192161625265041e-06
2011,E02004168,E07000042,6102,89945,8,2298,0.0034812880765883376,21.242819843342037,male,0-4,205,0.03359554244509997,0.00011695576134064392,8.894324309300127e-05,2.988096498535769e-06
2011,E02004196,E07000044,7124,89945,93,2380,0.03907563025210084,278.3747899159664,female,0-4,159,0.02231892195395845,0.0008721259418983763,0.00103396520095614,2.307698862324905e-05
2011,E02004196,E07000044,7124,89945,93,2380,0.03907563025210084,278.3747899159664,male,0-4,160,0.022459292532285232,0.0008776110107153473,0.00103396520095614,2.3222126916477032e-05
2011,E02004207,E07000045,5974,89945,1857,2309,0.8042442615851018,4804.555218709398,female,0-4,137,0.022932708403080013,0.018443499135781544,0.020645950302962922,0.00047346755800233015
2011,E02004207,E07000045,5974,89945,1857,2309,0.8042442615851018,4804.555218709398,male,0-4,154,0.025778372949447605,0.020732108517593852,0.020645950302962922,0.000532219006805539
2011,E02004231,E07000047,6812,89945,47,2419,0.019429516329061595,132.35386523356757,female,0-4,142,0.020845566647093364,0.0004050192775582423,0.0005225415531713825,1.0892674772509734e-05
