year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,tfp_msoa_ag,msoa_frac_tp,ag_msoa_frac_tp
2011,E02004798,E07000091,6159,73844,15,2468,0.006077795786061589,37.43314424635332,female,0-4,209,0.03393408020782594,0.00020624440969100046,0.00020313092465196902,6.893061089829764e-06
2011,E02004798,E07000091,6159,73844,15,2468,0.006077795786061589,37.43314424635332,male,0-4,199,0.03231044000649456,0.0001963762561172684,0.00020313092465196902,6.563249554431212e-06
2011,E02004796,E07000091,9642,73844,13,3551,0.0036609405801182764,35.29878907350042,female,0-4,171,0.01773490976975731,6.492645086084061e-05,0.00017604680136503983,3.1221741374633694e-06
2011,E02004796,E07000091,9642,73844,13,3551,0.0036609405801182764,35.29878907350042,male,0-4,195,0.020224019912881145,7.403893519218667e-05,0.00017604680136503983,3.560374016405597e-06
2011,E02004260,E06000059,9682,73844,1858,3565,0.5211781206171108,5046.046563814866,female,0-4,314,0.03243131584383392,0.016902492240629292,0.02516115053355723,0.0008160092199480449
2011,E02004260,E06000059,9682,73844,1858,3565,0.5211781206171108,5046.046563814866,male,0-4,305,0.03150175583557116,0.01641802590252208,0.02516115053355723,0.0007926204206501709
2011,E02004801,E07000091,7623,73844,9,2687,0.0033494603647190174,25.53293636025307,female,0-4,95,0.012462285189557916,4.1741930296249065e-05,0.00012187855479118141,1.5188853082988631e-06
2011,E02004801,E07000091,7623,73844,9,2687,0.0033494603647190174,25.53293636025307,male,0-4,104,0.013642922733831825,4.569642895589372e-05,0.00012187855479118141,1.6627797059271766e-06
2011,E02004266,E06000059,8550,73844,2264,3364,0.6730083234244947,5754.221165279429,female,0-4,268,0.03134502923976608,0.02109546557634673,0.030659227560803855,0.0009610143843620389
2011,E02004266,E06000059,8550,73844,2264,3364,0.6730083234244947,5754.221165279429,male,0-4,271,0.03169590643274854,0.02133160884772375,0.030659227560803855,0.0009717720080675843
2011,E02004261,E06000059,10037,73844,2833,4307,0.6577664267471558,6602.001625261203,female,0-4,284,0.028295307362757795,0.018611703217713684,0.038364660635935216,0.001085539864561682
2011,E02004261,E06000059,10037,73844,2833,4307,0.6577664267471558,6602.001625261203,male,0-4,351,0.034970608747633754,0.023002492357103884,0.038364660635935216,0.0013416355368350364
2011,E02004243,E06000059,6491,73844,26,2443,0.010642652476463364,69.08145722472369,female,0-4,155,0.023879217377907873,0.0002541382119629982,0.00035209360273007965,8.407719676962309e-06
2011,E02004243,E06000059,6491,73844,26,2443,0.010642652476463364,69.08145722472369,male,0-4,178,0.027422585117855492,0.00029184904341557214,0.00035209360273007965,9.655316790318006e-06
2011,E02004800,E07000091,7444,73844,15,3433,0.004369356248179435,32.52548791144771,female,0-4,81,0.010881246641590544,4.7544043001415136e-05,0.00020313092465196902,2.21031769167242e-06
2011,E02004800,E07000091,7444,73844,15,3433,0.004369356248179435,32.52548791144771,male,0-4,80,0.010746910263299301,4.6957079507570495e-05,0.00020313092465196902,2.183029818935723e-06
2011,E02004788,E07000091,7196,73844,20,3242,0.006169031462060457,44.39235040098705,female,0-4,168,0.023346303501945526,0.00014402408082631418,0.000270841232869292,6.323141623407596e-06
2011,E02004788,E07000091,7196,73844,20,3242,0.006169031462060457,44.39235040098705,male,0-4,162,0.022512506948304613,0.0001388803636539458,0.000270841232869292,6.097315136857324e-06
2011,E02004265,E06000059,8263,73844,563,3707,0.15187483140005395,1254.9417318586459,female,0-4,209,0.02529347694541934,0.0038414425466067135,0.007624180705270571,0.00019284203889647212
2011,E02004265,E06000059,8263,73844,563,3707,0.15187483140005395,1254.9417318586459,male,0-4,173,0.020936705796926056,0.003179758662980677,0.007624180705270571,0.00015962522836885013
2011,E02004267,E06000059,5053,73844,348,2173,0.160147261849977,809.2241141279337,female,0-4,70,0.013853156540668909,0.0022185450879672252,0.004712637451925681,6.528490434094552e-05
2011,E02004267,E06000059,5053,73844,348,2173,0.160147261849977,809.2241141279337,male,0-4,75,0.01484266772214526,0.0023770125942505988,0.004712637451925681,6.99481117938702e-05
2011,E02004263,E06000059,5723,73844,508,2444,0.2078559738134206,1189.559738134206,female,0-4,131,0.022890092608771624,0.004757842489875607,0.006879367314880017,0.00015746935492736016
2011,E02004263,E06000059,5723,73844,508,2444,0.2078559738134206,1189.559738134206,male,0-4,112,0.019570155512842916,0.004067773731802046,0.006879367314880017,0.00013463028818217054
