year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,tfp_msoa_ag,msoa_frac_tp,ag_msoa_frac_tp
2011,E02003734,E07000009,11895,86856,185,3945,0.046894803548795945,557.8136882129278,female,0-4,440,0.036990332072299285,0.001734654355735201,0.002129962236345215,7.878801042386672e-05
2011,E02003734,E07000009,11895,86856,185,3945,0.046894803548795945,557.8136882129278,male,0-4,493,0.04144598570828079,0.0019436013576760321,0.002129962236345215,8.827838440674158e-05
2011,E02005514,E07000143,6572,86856,749,2525,0.2966336633663366,1949.4764356435642,female,0-4,146,0.022215459525258673,0.006589853142344057,0.008623468729851709,0.00019157432053535446
2011,E02005514,E07000143,6572,86856,749,2525,0.2966336633663366,1949.4764356435642,male,0-4,167,0.025410833840535607,0.007537708731311354,0.008623468729851709,0.00021912953102331642
2011,E02003744,E07000010,12687,86856,4395,5518,0.7964842334179051,10104.995469372961,female,0-4,348,0.027429652400094585,0.021847285664808935,0.05060099474993092,0.0013879676970896162
2011,E02003744,E07000010,12687,86856,4395,5518,0.7964842334179051,10104.995469372961,male,0-4,386,0.030424844328840545,0.024232908812115657,0.05060099474993092,0.001539527388151126
2011,E02006238,E07000245,9668,86856,19,3906,0.00486431131592422,47.028161802355356,female,0-4,265,0.027410012412081092,0.00013333083354570937,0.0002187528783273464,5.99601911013103e-06
2011,E02006238,E07000245,9668,86856,19,3906,0.00486431131592422,47.028161802355356,male,0-4,332,0.03434009102192801,0.00016704089334783212,0.0002187528783273464,7.511993753069819e-06
2011,E02005472,E07000140,9811,86856,3522,4778,0.7371285056508999,7231.967768940979,female,0-4,225,0.022933442054836408,0.016904893871313064,0.04054987565625864,0.0009299482236936289
2011,E02005472,E07000140,9811,86856,3522,4778,0.7371285056508999,7231.967768940979,male,0-4,273,0.02782590969320151,0.02051127123052652,0.04054987565625864,0.0011283371780816032
2011,E02005567,E07000146,9989,86856,3929,4696,0.8366695059625213,8357.491695059625,female,0-4,239,0.023926318950845932,0.020018421456105977,0.045235792576218105,0.001082326001172903
2011,E02005567,E07000146,9989,86856,3929,4696,0.8366695059625213,8357.491695059625,male,0-4,299,0.029932926218840725,0.025043966591530072,0.045235792576218105,0.0013540396416347196
2011,E02005584,E07000148,10570,86856,13,3687,0.003525901817195552,37.268782207756985,female,0-4,393,0.03718070009460738,0.000131095498028179,0.00014967302201344756,5.5649477437355625e-06
2011,E02005584,E07000148,10570,86856,13,3687,0.003525901817195552,37.268782207756985,male,0-4,460,0.043519394512771994,0.0001534451121958329,0.00014967302201344756,6.513679292922032e-06
