year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,tfp_msoa_ag,msoa_frac_tp,ag_msoa_frac_tp
2011,E02001133,E08000005,6166,150298,12,2497,0.004805766920304365,29.632358830596715,female,0-4,188,0.030489782679208564,0.0001465267890070095,7.984138178818082e-05,2.4343463795293536e-06
2011,E02001133,E08000005,6166,150298,12,2497,0.004805766920304365,29.632358830596715,male,0-4,205,0.03324683749594551,0.00015977655184274973,7.984138178818082e-05,2.654473445763391e-06
2011,E02001117,E08000004,5909,150298,8,2155,0.0037122969837587007,21.935962877030164,female,0-4,146,0.024708072431883568,9.172370276337287e-05,5.3227587858787206e-05,1.3151510961893608e-06
2011,E02001117,E08000004,5909,150298,8,2155,0.0037122969837587007,21.935962877030164,male,0-4,138,0.023354205449314606,8.669774644757163e-05,5.3227587858787206e-05,1.2430880224255601e-06
2011,E02001138,E08000005,8930,150298,8,3569,0.002241524236480807,20.016811431773608,female,0-4,206,0.02306830907054871,5.1708173876264976e-05,5.3227587858787206e-05,1.2278704478062894e-06
2011,E02001138,E08000005,8930,150298,8,3569,0.002241524236480807,20.016811431773608,male,0-4,224,0.025083986562150055,5.6226363826618226e-05,5.3227587858787206e-05,1.3351600985854796e-06
2011,E02001132,E08000005,6461,150298,24,2732,0.008784773060029283,56.758418740849194,female,0-4,202,0.03126451013774957,0.00027465162639311484,0.00015968276357636164,4.992403380657026e-06
2011,E02001132,E08000005,6461,150298,24,2732,0.008784773060029283,56.758418740849194,male,0-4,197,0.03049063612443894,0.00026785331880912686,0.00015968276357636164,4.868829039551655e-06
2011,E02001134,E08000005,6253,150298,10,2684,0.0037257824143070045,23.2973174366617,female,0-4,167,0.0267071805533344,9.950514364133532e-05,6.653448482348401e-05,1.7769484992038748e-06
2011,E02001134,E08000005,6253,150298,10,2684,0.0037257824143070045,23.2973174366617,male,0-4,178,0.02846633615864385,0.00010605937465962686,6.653448482348401e-05,1.8939930111274833e-06
2011,E02001110,E08000004,6246,150298,11,2311,0.004759844223279966,29.729987018606668,female,0-4,136,0.021773935318603905,0.00010364054024432842,7.318793330583241e-05,1.5935893259034915e-06
2011,E02001110,E08000004,6246,150298,11,2311,0.004759844223279966,29.729987018606668,male,0-4,149,0.023855267371117515,0.00011354735659121275,7.318793330583241e-05,1.745917717350149e-06
2011,E02001103,E08000004,5536,150298,25,2048,0.01220703125,67.578125,female,0-4,115,0.020773121387283235,0.0002535781419346098,0.00016633621205871003,3.4553223241964687e-06
2011,E02001103,E08000004,5536,150298,25,2048,0.01220703125,67.578125,male,0-4,119,0.021495664739884394,0.0002623982512192919,0.00016633621205871003,3.5755074485163464e-06
2011,E02002250,E08000033,8393,150298,2506,2984,0.8398123324396782,7048.544906166219,female,0-4,206,0.02454426307637317,0.020612574822182022,0.016673541896765093,0.0004092397987291325
2011,E02002250,E08000033,8393,150298,2506,2984,0.8398123324396782,7048.544906166219,male,0-4,231,0.027522935779816515,0.023114100892835183,0.016673541896765093,0.0004589048228467457
