year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,tfp_msoa_ag,msoa_frac_tp,ag_msoa_frac_tp
2011,E02006550,E07000224,9428,159018,233,3890,0.05989717223650386,564.7105398457584,male,0-4,228,0.024183283835383963,0.0014485103171322528,0.001465242928473506,3.5434385627064e-05
2011,E02006623,E07000229,7906,159018,192,3109,0.06175619170151174,488.2444515921518,female,0-4,293,0.03706046040981533,0.002288712897614842,0.0012074104818322455,4.4747188360339984e-05
2011,E02006623,E07000229,7906,159018,192,3109,0.06175619170151174,488.2444515921518,male,0-4,285,0.03604857070579307,0.002226222443072457,0.0012074104818322455,4.3525422125245383e-05
2011,E02006610,E07000228,7109,159018,1780,2497,0.7128554265118142,5067.6892270724875,female,0-4,234,0.03291602194401463,0.023464364861972783,0.011193701341986441,0.00036845211900757166
2011,E02006610,E07000228,7109,159018,1780,2497,0.7128554265118142,5067.6892270724875,male,0-4,231,0.03249402166268111,0.023163539671434672,0.011193701341986441,0.00036372837389209004
2011,E02006624,E07000229,7173,159018,175,2210,0.07918552036199095,567.9977375565611,female,0-4,186,0.025930572982015895,0.002053325914865512,0.0011005043454200153,2.8536708245939336e-05
2011,E02006624,E07000229,7173,159018,175,2210,0.07918552036199095,567.9977375565611,male,0-4,182,0.02537292625121985,0.002009168368309264,0.0011005043454200153,2.7923015595489025e-05
2011,E02006369,E07000210,6505,159018,20,2536,0.007886435331230283,51.301261829652994,female,0-4,130,0.019984627209838585,0.0001576074701091371,0.0001257719251908589,2.5135050384030217e-06
2011,E02006369,E07000210,6505,159018,20,2536,0.007886435331230283,51.301261829652994,male,0-4,143,0.021983089930822444,0.0001733682171200508,0.0001257719251908589,2.764855542243324e-06
2011,E02006589,E07000227,11221,159018,363,3371,0.10768318006526253,1208.312963512311,female,0-4,336,0.02994385527136619,0.003224449559034686,0.002282760442214089,6.835464830085857e-05
2011,E02006589,E07000227,11221,159018,363,3371,0.10768318006526253,1208.312963512311,male,0-4,317,0.028250601550663935,0.0030421146137321296,0.002282760442214089,6.448935568860763e-05
2011,E02006591,E07000227,8001,159018,296,2742,0.10795040116703136,863.7111597374179,female,0-4,233,0.029121359830021246,0.0031436624761802655,0.0018614244928247116,5.4207212451963226e-05
2011,E02006591,E07000227,8001,159018,296,2742,0.10795040116703136,863.7111597374179,male,0-4,262,0.03274590676165479,0.0035349337714988397,0.0018614244928247116,6.0954032885898567e-05
2011,E02006593,E07000227,10487,159018,432,4159,0.10387112286607357,1089.2964654965135,female,0-4,346,0.032993229712977974,0.0034270438172653243,0.002716673584122552,8.963183561613455e-05
2011,E02006593,E07000227,10487,159018,432,4159,0.10387112286607357,1089.2964654965135,male,0-4,355,0.03385143511013636,0.0035161865755178904,0.002716673584122552,9.196329954834614e-05
2011,E02006590,E07000227,8622,159018,315,3039,0.10365251727541955,893.6920039486673,female,0-4,246,0.028531663187195546,0.0029573787114072383,0.0019809078217560274,5.6518594775224165e-05
2011,E02006590,E07000227,8622,159018,315,3039,0.10365251727541955,893.6920039486673,male,0-4,312,0.03618649965205289,0.0037508217803213753,0.0019809078217560274,7.168212020272333e-05
2011,E02006588,E07000227,7505,159018,311,2729,0.11396115793330891,855.2784902894833,female,0-4,204,0.027181878747501664,0.00309767837686809,0.0019557534367178556,5.316105277687442e-05
2011,E02006588,E07000227,7505,159018,311,2729,0.11396115793330891,855.2784902894833,male,0-4,230,0.030646235842771485,0.0034924805229395134,0.0019557534367178556,5.993648107196626e-05
2011,E02006374,E07000210,6917,159018,27,2254,0.011978704525288377,82.8566992014197,female,0-4,148,0.021396559201966172,0.00025630306053819283,0.0001697920990076595,3.6329666984434885e-06
2011,E02006374,E07000210,6917,159018,27,2254,0.011978704525288377,82.8566992014197,male,0-4,163,0.023565129391354633,0.00028227972207922587,0.0001697920990076595,4.001172782745193e-06
2011,E02006596,E07000227,8712,159018,406,2705,0.15009242144177448,1307.6051756007394,female,0-4,258,0.029614325068870524,0.004444885758950622,0.0025531700813744354,7.561040874593714e-05
2011,E02006596,E07000227,8712,159018,406,2705,0.15009242144177448,1307.6051756007394,male,0-4,295,0.0338613406795225,0.005082330615854393,0.0025531700813744354,8.645376193818394e-05
2011,E02006594,E07000227,6732,159018,237,2352,0.10076530612244898,678.3520408163265,female,0-4,195,0.028966131907308377,0.0029187811488231657,0.0014903973135116778,4.3171045177477296e-05
2011,E02006594,E07000227,6732,159018,237,2352,0.10076530612244898,678.3520408163265,male,0-4,206,0.030600118835412953,0.003083430341833703,0.0014903973135116778,4.560633490543756e-05
2011,E02006595,E07000227,8528,159018,599,2608,0.22967791411042945,1958.6932515337423,female,0-4,168,0.019699812382739212,0.004524611816434351,0.003766869159466224,7.420661571181117e-05
2011,E02006595,E07000227,8528,159018,599,2608,0.22967791411042945,1958.6932515337423,male,0-4,177,0.02075515947467167,0.004767001735171906,0.003766869159466224,7.818197012494391e-05
2011,E02006565,E07000225,8076,159018,29,3071,0.009443178117876913,76.26310647997396,female,0-4,177,0.021916790490341752,0.00020696415637248806,0.0001823692915267454,3.996949554263736e-06
2011,E02006565,E07000225,8076,159018,29,3071,0.009443178117876913,76.26310647997396,male,0-4,181,0.02241208519068846,0.00021164131244870248,0.0001823692915267454,4.087276097862917e-06
2011,E02006383,E07000211,9438,159018,34,3090,0.011003236245954692,103.84854368932038,female,0-4,237,0.025111252383979658,0.00027630504241272114,0.00021381227282446012,5.369093945687333e-06
2011,E02006383,E07000211,9438,159018,34,3090,0.011003236245954692,103.84854368932038,male,0-4,299,0.03168044077134986,0.00034858737418313763,0.00021381227282446012,6.773667045403007e-06
2011,E02006392,E07000211,8335,159018,53,3327,0.015930267508265705,132.77877968139467,female,0-4,266,0.03191361727654469,0.000508392460371767,0.00033329560175577607,1.0636668274389493e-05
2011,E02006392,E07000211,8335,159018,53,3327,0.015930267508265705,132.77877968139467,male,0-4,286,0.0343131373725255,0.0005466174573922006,0.00033329560175577607,1.1436417768704495e-05
2011,E02006384,E07000211,10103,159018,35,3625,0.009655172413793104,97.54620689655172,female,0-4,381,0.03771157082054835,0.0003641117182673634,0.00022010086908400307,8.300349512125623e-06
2011,E02006384,E07000211,10103,159018,35,3625,0.009655172413793104,97.54620689655172,male,0-4,377,0.037315648817183016,0.00036028902306245675,0.00022010086908400307,8.213206735095433e-06
2011,E02006390,E07000211,7880,159018,39,2979,0.013091641490433032,103.16213494461229,female,0-4,238,0.03020304568527919,0.0003954074460308454,0.00024525525412217485,7.407455644806804e-06
2011,E02006390,E07000211,7880,159018,39,2979,0.013091641490433032,103.16213494461229,male,0-4,271,0.03439086294416244,0.0004502328482115929,0.00024525525412217485,8.434539830851445e-06
2011,E02006389,E07000211,6820,159018,39,2671,0.014601272931486334,99.5806813927368,female,0-4,217,0.031818181818181815,0.00046458595691092875,0.00024525525412217485,7.803576267523744e-06
2011,E02006389,E07000211,6820,159018,39,2671,0.014601272931486334,99.5806813927368,male,0-4,207,0.030351906158357773,0.00044317646580904275,0.00024525525412217485,7.443964457960439e-06
2011,E02006576,E07000226,7959,159018,164,2600,0.06307692307692307,502.0292307692307,female,0-4,251,0.03153662520417138,0.0019892332821092717,0.001031329786565043,3.252466094079983e-05
2011,E02006576,E07000226,7959,159018,164,2600,0.06307692307692307,502.0292307692307,male,0-4,278,0.03492901118230934,0.002203214551499512,0.001031329786565043,3.602332964757909e-05
2011,E02006438,E07000215,7806,159018,215,3091,0.06955677774183112,542.9602070527337,female,0-4,177,0.022674865488086088,0.001577190579080721,0.0013520481958017331,3.065751097321378e-05
2011,E02006438,E07000215,7806,159018,215,3091,0.06955677774183112,542.9602070527337,male,0-4,194,0.02485267742761978,0.0017286721601223723,0.0013520481958017331,3.360201767685578e-05
2011,E02006585,E07000226,7778,159018,151,2915,0.05180102915951972,402.90840480274437,female,0-4,282,0.03625610696837233,0.0018781036542793214,0.0009495780351909846,3.442800281870116e-05
2011,E02006585,E07000226,7778,159018,151,2915,0.05180102915951972,402.90840480274437,male,0-4,282,0.03625610696837233,0.0018781036542793214,0.0009495780351909846,3.442800281870116e-05
2011,E02006581,E07000226,8629,159018,162,3266,0.049601959583588484,428.015309246785,female,0-4,295,0.03418704368988295,0.0016957443593879477,0.0010187525940459571,3.482813944183072e-05
2011,E02006581,E07000226,8629,159018,162,3266,0.049601959583588484,428.015309246785,male,0-4,361,0.041835670413721174,0.0020751312330137264,0.0010187525940459571,4.2620197757630145e-05
2011,E02006436,E07000215,5954,159018,34,2505,0.013572854291417165,80.8127744510978,female,0-4,183,0.03073563990594558,0.00041717036199686615,0.00021381227282446012,6.5716570250044e-06
2011,E02006436,E07000215,5954,159018,34,2505,0.013572854291417165,80.8127744510978,male,0-4,190,0.03191132012092711,0.00043312769824811243,0.00021381227282446012,6.823031883884351e-06
2011,E02006580,E07000226,8011,159018,155,2925,0.05299145299145299,424.51452991452993,female,0-4,266,0.03320434402696293,0.001759546435616839,0.0009747324202291564,3.236535061552311e-05
2011,E02006580,E07000226,8011,159018,155,2925,0.05299145299145299,424.51452991452993,male,0-4,285,0.03557608288603171,0.0018852283238751846,0.0009747324202291564,3.467716137377476e-05
2011,E02006339,E07000208,9030,159018,8,3041,0.0026307135810588623,23.755343636961527,female,0-4,371,0.04108527131782946,0.00010808358123730209,5.030877007634356e-05,2.066949468252875e-06
2011,E02006339,E07000208,9030,159018,8,3041,0.0026307135810588623,23.755343636961527,male,0-4,409,0.04529346622369878,0.00011915413672791524,5.030877007634356e-05,2.2786585782086947e-06
