year,msoa,ltla,ppln_msoa,total_trust_patients,patients_from_msoa_to_trust,total_patients_of_msoa,tfp_msoa,etc_msoa,sex,ag,ag_ppln_msoa,agf_ppln_msoa,tfp_msoa_ag,msoa_frac_tp,ag_msoa_frac_tp
2011,E02003627,E06000055,9107,84859,27,3698,0.007301243915630071,66.49242833964306,female,0-4,276,0.030306357746788186,0.0002212741101036455,0.00031817485475907093,9.642720974360776e-06
2011,E02003627,E06000055,9107,84859,27,3698,0.007301243915630071,66.49242833964306,male,0-4,325,0.03568683430328319,0.00026055828182494487,0.00031817485475907093,1.135465332125816e-05
2011,E02003650,E06000056,6758,84859,35,2694,0.012991833704528583,87.79881217520416,female,0-4,148,0.021899970405445397,0.000284520773641644,0.00041244888579879563,9.032618392752554e-06
2011,E02003650,E06000056,6758,84859,35,2694,0.012991833704528583,87.79881217520416,male,0-4,150,0.02219591595146493,0.0002883656489611257,0.00041244888579879563,9.154680803465426e-06
2011,E02003274,E06000032,10912,84859,8,3872,0.002066115702479339,22.545454545454547,female,0-4,626,0.05736803519061583,0.00011852899832771867,9.427403103972472e-05,5.408315930248137e-06
2011,E02003274,E06000032,10912,84859,8,3872,0.002066115702479339,22.545454545454547,male,0-4,626,0.05736803519061583,0.00011852899832771867,9.427403103972472e-05,5.408315930248137e-06
2011,E02003267,E06000032,13278,84859,9,4710,0.001910828025477707,25.371974522292994,female,0-4,710,0.05347190841994276,0.000102175621184604,0.0001060582849196903,5.6711388984018766e-06
2011,E02003267,E06000032,13278,84859,9,4710,0.001910828025477707,25.371974522292994,male,0-4,714,0.05377315860822413,0.00010275125848705249,0.0001060582849196903,5.703088976702733e-06
2011,E02003609,E06000056,10274,84859,9,3826,0.0023523261892315736,24.167799268165187,female,0-4,330,0.032119914346895075,7.555651571407624e-05,0.0001060582849196903,3.406583027399046e-06
2011,E02003609,E06000056,10274,84859,9,3826,0.0023523261892315736,24.167799268165187,male,0-4,345,0.03357991045357212,7.899090279198879e-05,0.0001060582849196903,3.561427710462639e-06
2011,E02003269,E06000032,10005,84859,11,3438,0.0031995346131471784,32.01134380453752,female,0-4,306,0.030584707646176913,9.78568307469302e-05,0.0001296267926796215,3.964597557217809e-06
2011,E02003269,E06000032,10005,84859,11,3438,0.0031995346131471784,32.01134380453752,male,0-4,338,0.03378310844577711,0.00010809022481196863,0.0001296267926796215,4.379195994573919e-06
2011,E02003278,E06000032,11610,84859,9,3503,0.002569226377390808,29.82871824150728,female,0-4,420,0.03617571059431524,9.294358987977082e-05,0.0001060582849196903,3.836733821384145e-06
2011,E02003278,E06000032,11610,84859,9,3503,0.002569226377390808,29.82871824150728,male,0-4,501,0.043152454780361754,0.00011086842507086948,0.0001060582849196903,4.5766753440796584e-06
