year,ltla,ppln_ltla,patients_from_ltla_to_trust,total_patients_of_ltla,tfp_ltla,etc_ltla,total_trust_patients,ltla_frac_tp
2019,E06000007,210014,49,96932,0.000505509016630215,106.16397061857798,135176,0.0003624903829082085
2019,E06000008,149696,1064,68237,0.0155927136304351,2334.1668596216127,135176,0.00787121974314967
2019,E06000009,139446,8,71402,0.00011204167950477578,15.623764040222962,135176,5.9182103331952414e-05
2019,E07000118,118216,822,47512,0.017300892406128983,2045.2422966829433,135176,0.006080961117358111
2019,E07000119,80780,8,37431,0.00021372659025941065,17.264833961155194,135176,5.9182103331952414e-05
2019,E07000120,81043,9,39184,0.0002296855859534504,18.61440894242548,135176,6.657986624844647e-05
2019,E07000123,143135,119,58564,0.0020319650297110853,290.8453145276962,135176,0.0008803337870627922
2019,E07000124,60888,8,24571,0.0003255870741931545,19.8243457734728,135176,5.9182103331952414e-05
2019,E07000125,71482,251,32999,0.007606291099730294,543.7129003909208,135176,0.001856838492040007
2019,E07000126,110788,90,44656,0.0020154066642780366,223.28287352203515,135176,0.0006657986624844647
2019,E07000127,114306,43,53797,0.0007993010762681932,91.36490882391209,135176,0.00031810380540924426
2019,E07000128,112091,8,52402,0.00015266592878134422,17.112476623029654,135176,5.9182103331952414e-05
2019,E08000001,287550,94629,123794,0.7644069987236861,219805.23248299593,135176,0.7000429070249157
2019,E08000002,190990,9316,87982,0.1058852947193744,20223.03243845332,135176,0.0689175593300586
2019,E08000003,552858,138,221902,0.0006218961523555442,343.82026299898155,135176,0.0010208912824761793
2019,E08000004,237110,310,99977,0.0031007131640277265,735.2100983226143,135176,0.002293306504113157
2019,E08000005,222412,726,96776,0.007501859965280648,1668.5036785979996,135176,0.005370775877374682
2019,E08000006,258834,13324,118402,0.11253188290738332,29127.077380449653,135176,0.09856779309936677
2019,E08000008,226493,8,112059,7.13909636887711e-05,16.16955353876083,135176,5.9182103331952414e-05
2019,E08000009,237354,64,99409,0.0006438048868814695,152.8096651208643,135176,0.0004734568266556193
2019,E08000010,328662,14150,152017,0.09308169481044884,30592.415979791735,135176,0.10467834526839084
2019,E08000013,180585,32,91377,0.0003501975332961248,63.240421550280715,135176,0.00023672841332780966
